Drug A,Drug B,Cell Line Name,Score
CRIZOTINIB,VANDETANIB,SK-MEL-2,-8.07
ROMIDEPSIN,THALIDOMIDE,UO-31,-1.66
CURCUMIN,RUXOLITINIB,L-1236,-18.089
AXITINIB,VISMODEGIB,MDA-MB-231,4.29
TRETINOIN,SUNITINIB,K-562,-12.5
RUXOLITINIB,CELECOXIB,A-549,-1.6
LENALIDOMIDE,SUNITINIB,HCT 15,-0.79
VANDETANIB,VISMODEGIB,SK-MEL-28,-0.8
RUXOLITINIB,NILOTINIB,NCI-H460,5.43
RUXOLITINIB,VANDETANIB,M14,-6.57
ROMIDEPSIN,FULVESTRANT,HCC2998,-15.95
ETOMIDATE,RUXOLITINIB,L-1236,-35.792
VEMURAFENIB,RUXOLITINIB,BT-549,-0.41
ABIRATERONE,ARSENIC TRIOXIDE,HOP-62,-8.23
LAPATINIB,GELDANAMYCIN,OV-90,-3.49
VANDETANIB,AXITINIB,KM12,-19.32
PACLITAXEL,SORAFENIB,786-O,14.17
2METHOXYESTRADIOL,KX01,TC-71,-9.779
CELECOXIB,SORAFENIB,NCI-H226,-4.21
RALOXIFENE,CRIZOTINIB,SF295,-5.03
VANDETANIB,CRIZOTINIB,TK-10,-0.48
CRIZOTINIB,SORAFENIB,MCF-7,-5.62
DOCETAXEL,SORAFENIB,SK-MEL-2,14.48
LAPATINIB,SORAFENIB,UO-31,-25.12
QUERCETIN,RUXOLITINIB,L-1236,-26.33
LENALIDOMIDE,TRETINOIN,OVCAR-3,0.62
VISMODEGIB,VEMURAFENIB,DU145,0.3
SUNITINIB,SORAFENIB,MCF-7,-4.27
MEGESTROL ACETATE,LAPATINIB,UO-31,-4.56
DASATINIB,ARSENIC TRIOXIDE,MDA-MB-468,-0.88
RALOXIFENE,SORAFENIB,NCI-H322M,-15.06
RALOXIFENE,SUNITINIB,COLO 205,1.57
CELECOXIB,DASATINIB,NCI-H522,-7.06
RUXOLITINIB,LAPATINIB,HCT 116,-0.23
PACLITAXEL,MITOTANE,EKVX,-32.91
CRIZOTINIB,VANDETANIB,NCI-H460,2.73
AXITINIB,LAPATINIB,RPMI-8226,0.78
AXITINIB,MITOTANE,M14,-1.08
IMATINIB,SUNITINIB,PC-3,-5.04
CELECOXIB,IMATINIB,Hs 578T,4.26
VISMODEGIB,LAPATINIB,HCC2998,-0.29
RUXOLITINIB,ROMIDEPSIN,OVCAR-8,-53.8
VISMODEGIB,DOCETAXEL,NCI-H226,6.45
CRIZOTINIB,MITOTANE,UO-31,4.97
TRETINOIN,FULVESTRANT,T-47D,-12.05
ROMIDEPSIN,MITOTANE,SF268,-68.23
RUXOLITINIB,SUNITINIB,CCRF-CEM,6.7
LAPATINIB,SUNITINIB,NCI-H460,-5.06
VANDETANIB,TRETINOIN,HT-29,-12.19
CRIZOTINIB,ARSENIC TRIOXIDE,SF295,-7.47
ROMIDEPSIN,LAPATINIB,NCI-H460,-66.84
RUXOLITINIB,LAPATINIB,SN12C,4.1
RALOXIFENE,ARSENIC TRIOXIDE,KM12,-38.17
ROMIDEPSIN,ARSENIC TRIOXIDE,K-562,-9.77
MEGESTROL ACETATE,NILOTINIB,NCI-H23,1.65
RALOXIFENE,RUXOLITINIB,SK-MEL-28,-2.21
RALOXIFENE,AXITINIB,TK-10,-4.61
RUXOLITINIB,ROMIDEPSIN,OVCAR-5,-71.44
GEFITINIB,IMATINIB,HOP-92,-0.11
VANDETANIB,MITOTANE,MDA-MB-468,3.67
VISMODEGIB,AXITINIB,NCI-H226,2.16
CRIZOTINIB,THALIDOMIDE,BT-549,1.44
GEFITINIB,ROMIDEPSIN,EKVX,26.89
LENALIDOMIDE,VEMURAFENIB,SNB-75,-3.62
LENALIDOMIDE,FULVESTRANT,SR,-1.94
SUNITINIB,THALIDOMIDE,NCI-H460,-6.18
SUNITINIB,THALIDOMIDE,HCC2998,1.28
RUXOLITINIB,ROMIDEPSIN,A-549,-19.51
CRIZOTINIB,ROMIDEPSIN,MDA-MB-231,-15.52
MITOTANE,ARSENIC TRIOXIDE,BT-549,-37.0
PACLITAXEL,SORAFENIB,A-549,16.42
VANDETANIB,FULVESTRANT,RPMI-8226,0.51
RUXOLITINIB,VISMODEGIB,Caki-1,3.46
CRIZOTINIB,PACLITAXEL,786-O,-8.04
IMATINIB,ARSENIC TRIOXIDE,SW620,-27.33
PELITINIB,CABOZANTINIB,TC-71,-3.51
CILOMILAST,RUXOLITINIB,L-1236,-2.38
CRIZOTINIB,TRETINOIN,Hs 578T,-3.12
RUXOLITINIB,CRIZOTINIB,HCT 116,-15.89
VEMURAFENIB,IMATINIB,NCI-H522,-10.99
ABIRATERONE,CELECOXIB,HT-29,-28.62
CRIZOTINIB,DOCETAXEL,A-549,2.98
METFORMIN,SORAFENIB,SK-MEL-30,-20.8525
AXITINIB,GEFITINIB,NCI-H226,5.07
DASATINIB,SORAFENIB,Caov-3,7.6575
NILOTINIB,DOCETAXEL,MCF-7,-1.85
NILOTINIB,MITOTANE,SNB-75,-2.17
RUXOLITINIB,CELECOXIB,NCI-H460,-8.61
RALOXIFENE,MEGESTROL ACETATE,ACHN,-9.5
GEFITINIB,FULVESTRANT,Hs 578T,-9.72
RALOXIFENE,IMATINIB,SF268,-0.24
RUXOLITINIB,FULVESTRANT,LOX-IMVI,0.11
MEGESTROL ACETATE,SUNITINIB,RXF 393L,-1.95
AXITINIB,VANDETANIB,HOP-92,-7.78
AXITINIB,RALOXIFENE,OVCAR-5,6.45
SUNITINIB,GELDANAMYCIN,A2780,4.675
RUXOLITINIB,ROMIDEPSIN,K-562,-0.28
RUXOLITINIB,IMATINIB,RPMI-8226,-8.29
AXITINIB,ARSENIC TRIOXIDE,COLO 205,-25.74
THALIDOMIDE,ARSENIC TRIOXIDE,KM12,-13.39
AXITINIB,NILOTINIB,SF539,-4.09
CELECOXIB,ARSENIC TRIOXIDE,SF539,-26.43
CRIZOTINIB,VEMURAFENIB,SR,-19.91
CELECOXIB,LAPATINIB,SN12C,0.18
IMATINIB,MITOTANE,OVCAR-4,-2.77
DOCETAXEL,MITOTANE,SK-MEL-5,6.06
RUXOLITINIB,CRIZOTINIB,RPMI-8226,0.47
NILOTINIB,SORAFENIB,A-549,0.06
MEGESTROL ACETATE,SORAFENIB,LOX-IMVI,-28.76
AXITINIB,FULVESTRANT,SK-MEL-28,-2.75
MEGESTROL ACETATE,CRIZOTINIB,SK-OV-3,-4.49
AXITINIB,MEGESTROL ACETATE,U-251MG,-14.95
TRETINOIN,PACLITAXEL,LOX-IMVI,-16.84
MEGESTROL ACETATE,MITOTANE,RPMI-8226,10.41
CRIZOTINIB,DASATINIB,MDA-MB-468,-0.94
ERLOTINIB,SORAFENIB,A-427,3.9075
GEFITINIB,MEGESTROL ACETATE,SF268,-11.91
TRETINOIN,THALIDOMIDE,NCI-H460,-4.32
CRIZOTINIB,ROMIDEPSIN,Caki-1,-32.99
IMATINIB,SUNITINIB,HT-29,-8.27
MEGESTROL ACETATE,NILOTINIB,Hs 578T,-1.2
SERATRODAST,RUXOLITINIB,L-1236,6.3
RUXOLITINIB,VANDETANIB,NCI-H226,-2.04
RALOXIFENE,ABIRATERONE,NCI-H522,-8.81
FULVESTRANT,DOCETAXEL,MDA-MB-468,6.23
AXITINIB,VISMODEGIB,KM12,4.19
ABIRATERONE,GEFITINIB,T-47D,9.17
VANDETANIB,VISMODEGIB,RPMI-8226,-1.31
CRIZOTINIB,ABIRATERONE,TK-10,-0.4
RALOXIFENE,CRIZOTINIB,786-O,-1.91
VEMURAFENIB,TRETINOIN,ACHN,5.81
VISMODEGIB,ABIRATERONE,UACC-62,2.2
CRIZOTINIB,ARSENIC TRIOXIDE,SK-MEL-2,-11.22
AXITINIB,DOCETAXEL,MDA-MB-468,-20.29
CELECOXIB,FULVESTRANT,HT-29,-1.22
VEMURAFENIB,FULVESTRANT,SF268,5.16
VISMODEGIB,VEMURAFENIB,SK-MEL-5,-19.08
PACLITAXEL,MITOTANE,NCI-H460,-0.48
RUXOLITINIB,VISMODEGIB,UO-31,-5.69
PRAVASTATIN,RUXOLITINIB,L-1236,-23.47
GEFITINIB,IMATINIB,U-251MG,0.73
MEGESTROL ACETATE,CRIZOTINIB,NCI-H322M,13.46
ABIRATERONE,RALOXIFENE,OVCAR-4,-4.69
MEGESTROL ACETATE,VEMURAFENIB,786-O,-15.53
VEMURAFENIB,LENALIDOMIDE,KM12,-9.2
IMATINIB,ROMIDEPSIN,K-562,-17.34
RALOXIFENE,THALIDOMIDE,Caki-1,-0.73
METFORMIN,SUNITINIB,UACC-62,-56.285
RALOXIFENE,LENALIDOMIDE,OVCAR-4,-3.39
VISMODEGIB,MITOTANE,SR,-4.7
RALOXIFENE,VISMODEGIB,SK-MEL-2,-0.43
AXITINIB,IMATINIB,MDA-MB-468,-1.37
MITOTANE,THALIDOMIDE,ACHN,-0.71
PROGESTERONE,RUXOLITINIB,L-1236,-29.82
VISMODEGIB,THALIDOMIDE,NCI-H522,4.73
RUXOLITINIB,IMATINIB,TK-10,-5.75
FULVESTRANT,SORAFENIB,OVCAR-8,-4.85
GEFITINIB,CRIZOTINIB,NCI-H322M,-9.11
MEGESTROL ACETATE,CRIZOTINIB,NCI-H226,-66.65
LENALIDOMIDE,VEMURAFENIB,UACC-62,-19.71
MITOTANE,NILOTINIB,T-47D,1.89
ABIRATERONE,PACLITAXEL,OVCAR-3,5.7
RUXOLITINIB,PACLITAXEL,SR,8.25
CRIZOTINIB,CELECOXIB,IGROV-1,-9.5
VEMURAFENIB,MITOTANE,SNB-75,0.33
RUXOLITINIB,VEMURAFENIB,IGROV-1,-9.91
GEFITINIB,ARSENIC TRIOXIDE,TK-10,-16.8
RALOXIFENE,VISMODEGIB,HT-29,-4.98
VEMURAFENIB,MITOTANE,HCT 116,9.89
VANDETANIB,AXITINIB,UACC-62,3.57
PACLITAXEL,LAPATINIB,MCF-7,10.59
ROMIDEPSIN,FULVESTRANT,MOLT-4,-40.38
LAPATINIB,ERLOTINIB,SW620,-0.4275
DASATINIB,FULVESTRANT,IGROV-1,-12.27
MEGESTROL ACETATE,LAPATINIB,COLO 205,6.52
SUNITINIB,SORAFENIB,A-375,4.32
SORAFENIB,MITOTANE,SK-OV-3,0.29
AXITINIB,PACLITAXEL,COLO 205,-16.38
RALOXIFENE,MEGESTROL ACETATE,LOX-IMVI,-4.37
MITOTANE,ARSENIC TRIOXIDE,NCI-H522,-6.8
VISMODEGIB,THALIDOMIDE,SF295,-1.79
VANDETANIB,RUXOLITINIB,T-47D,-5.0
VEMURAFENIB,VISMODEGIB,MDA-MB-231,0.2
VEMURAFENIB,LENALIDOMIDE,SF295,-3.47
MEGESTROL ACETATE,TRETINOIN,HCT 116,2.23
VEMURAFENIB,GEFITINIB,PC-3,2.75
NILOTINIB,SORAFENIB,HCT 15,1.19
TRETINOIN,LAPATINIB,A-549,3.51
AXITINIB,GEFITINIB,PC-3,-2.97
RUXOLITINIB,AXITINIB,OVCAR-3,2.72
RUXOLITINIB,LENALIDOMIDE,DU145,-3.15
AXITINIB,SORAFENIB,UO-31,-2.81
MITOTANE,THALIDOMIDE,Hs 578T,4.45
LAPATINIB,ARSENIC TRIOXIDE,U-251MG,-6.4
METHYLTESTOSTERONE,RUXOLITINIB,L-1236,-26.09
VANDETANIB,FULVESTRANT,SK-MEL-2,-0.35
TRETINOIN,ROMIDEPSIN,DU145,-70.71
ABIRATERONE,RUXOLITINIB,NCI-H522,-1.82
VANDETANIB,TRETINOIN,SK-OV-3,-9.01
RUXOLITINIB,NILOTINIB,T-47D,5.01
VEMURAFENIB,RUXOLITINIB,NCI-H322M,-3.28
GEFITINIB,VEMURAFENIB,A-549,-6.92
DEXAMETHASONE,ERLOTINIB,LoVo,-12.5775
PACLITAXEL,SUNITINIB,MDA-MB-468,-16.1
LENALIDOMIDE,THALIDOMIDE,ACHN,0.92
AXITINIB,RUXOLITINIB,786-O,-1.44
LAPATINIB,DASATINIB,NCI-H1650,8.5975
PACLITAXEL,ARSENIC TRIOXIDE,OVCAR-5,4.58
IMATINIB,DASATINIB,OVCAR-3,-2.7
LENALIDOMIDE,CELECOXIB,HOP-62,-1.56
AXITINIB,VEMURAFENIB,HCT 15,-38.7
PACLITAXEL,DOCETAXEL,DU145,2.13
AXITINIB,ABIRATERONE,BT-549,-0.86
PACLITAXEL,ROMIDEPSIN,SF268,-12.43
VEMURAFENIB,AXITINIB,786-O,2.87
TRETINOIN,IMATINIB,NCI-H226,0.79
ABIRATERONE,PACLITAXEL,COLO 205,-41.43
VISMODEGIB,TRETINOIN,NCI-H460,8.98
VISMODEGIB,CRIZOTINIB,M14,-2.6
PACLITAXEL,DASATINIB,MCF-7,-6.34
LENALIDOMIDE,THALIDOMIDE,HCC2998,1.84
RALOXIFENE,IMATINIB,K-562,-13.92
TRETINOIN,MITOTANE,786-O,-2.14
ROMIDEPSIN,MITOTANE,TK-10,-58.53
ABIRATERONE,SORAFENIB,M14,-11.45
RUXOLITINIB,TRETINOIN,HOP-62,-0.8
VEMURAFENIB,CELECOXIB,A-498,-6.27
GEFITINIB,NILOTINIB,A-498,-8.29
MEGESTROL ACETATE,MITOTANE,U-251MG,8.51
GEFITINIB,MEGESTROL ACETATE,UACC-62,-4.97
GEFITINIB,LAPATINIB,NCI-H226,1.17
VEMURAFENIB,IMATINIB,HCT 15,-4.96
VANDETANIB,ABIRATERONE,IGROV-1,-11.71
TRETINOIN,PACLITAXEL,MDA-MB-468,19.27
VANDETANIB,ARSENIC TRIOXIDE,UO-31,-5.61
CELECOXIB,MITOTANE,OVCAR-5,-2.16
MEGESTROL ACETATE,SUNITINIB,UACC-257,-2.24
TRETINOIN,SUNITINIB,NCI-H23,5.53
GEFITINIB,LAPATINIB,LOX-IMVI,-3.41
VEMURAFENIB,VEMURAFENIB,HOP-62,-9.6
NILOTINIB,DOCETAXEL,K-562,-3.37
ABIRATERONE,CELECOXIB,OVCAR-5,-0.53
NILOTINIB,THALIDOMIDE,MDA-MB-468,-1.06
IMATINIB,NILOTINIB,SR,-25.91
RALOXIFENE,VEMURAFENIB,NCI-H23,-8.1
FENOLDOPAM,RUXOLITINIB,L-1236,-5.656
VANDETANIB,ABIRATERONE,OVCAR-4,0.38
ANIRACETAM,RUXOLITINIB,L-1236,-22.866
VEMURAFENIB,GEFITINIB,M14,-1.49
VEMURAFENIB,LAPATINIB,SR,-6.85
VISMODEGIB,ROMIDEPSIN,CCRF-CEM,-9.3
CRIZOTINIB,GEFITINIB,HCT 116,-9.55
GEFITINIB,PACLITAXEL,CCRF-CEM,-26.8
VEMURAFENIB,CELECOXIB,HOP-62,-15.34
RUXOLITINIB,SUNITINIB,SW620,-3.46
ABIRATERONE,AXITINIB,NCI-H522,0.41
ROMIDEPSIN,ARSENIC TRIOXIDE,TK-10,-84.98
TRETINOIN,SUNITINIB,SF539,-0.98
RUXOLITINIB,IMATINIB,SK-MEL-28,-3.26
AXITINIB,DOCETAXEL,HCC2998,1.06
GEFITINIB,DASATINIB,NCI-H23,3.49
TRETINOIN,LAPATINIB,A-498,-4.08
SUNITINIB,MITOTANE,HT-29,2.03
LORATADINE,RUXOLITINIB,L-1236,-0.596
PACLITAXEL,DOCETAXEL,NCI-H322M,-8.1
ABIRATERONE,VEMURAFENIB,HOP-62,-14.97
CELECOXIB,IMATINIB,SK-MEL-5,-1.78
THALIDOMIDE,ARSENIC TRIOXIDE,SF295,-25.66
VEMURAFENIB,FULVESTRANT,ACHN,-0.65
RALOXIFENE,GEFITINIB,OVCAR-3,-0.58
KX01,AV412,TC-71,-9.065
RUXOLITINIB,VEMURAFENIB,U-251MG,-16.25
RALOXIFENE,MITOTANE,OVCAR-4,0.92
VISMODEGIB,ARSENIC TRIOXIDE,RXF 393L,-1.7
AXITINIB,VISMODEGIB,NCI-H522,-14.77
CRIZOTINIB,VEMURAFENIB,HCT 15,-8.54
FULVESTRANT,THALIDOMIDE,NCI-H522,-3.56
DOCETAXEL,ARSENIC TRIOXIDE,CCRF-CEM,-3.04
LAPATINIB,SORAFENIB,A-549,-46.18
VEMURAFENIB,FULVESTRANT,SNB-75,-1.98
CELECOXIB,SUNITINIB,HOP-62,3.21
VISMODEGIB,DOCETAXEL,IGROV-1,-9.36
RALOXIFENE,VANDETANIB,NCI-H460,7.92
VANDETANIB,ARSENIC TRIOXIDE,HOP-92,-9.08
CELECOXIB,IMATINIB,COLO 205,-4.07
ROMIDEPSIN,SORAFENIB,Hs 578T,-58.5
MEGESTROL ACETATE,LAPATINIB,SNB-75,-12.67
NILOTINIB,FULVESTRANT,IGROV-1,0.21
VANDETANIB,DASATINIB,LOX-IMVI,-7.16
NILOTINIB,SORAFENIB,Caki-1,-13.08
MEGESTROL ACETATE,ARSENIC TRIOXIDE,COLO 205,-36.29
DEXAMETHASONE,DASATINIB,A-427,-6.6825
IMATINIB,PACLITAXEL,MDA-MB-468,-1.46
AXITINIB,IMATINIB,KM12,-25.66
LENALIDOMIDE,DASATINIB,M14,-14.03
PACLITAXEL,FULVESTRANT,SK-MEL-5,-0.33
MITOTANE,FULVESTRANT,EKVX,-2.18
RUXOLITINIB,MEGESTROL ACETATE,SR,-26.57
VANDETANIB,DASATINIB,NCI-H226,9.36
DOCETAXEL,SUNITINIB,SF268,8.28
SUNITINIB,MITOTANE,NCI-H460,-1.41
CRIZOTINIB,RUXOLITINIB,SN12C,6.03
ROMIDEPSIN,FULVESTRANT,U-251MG,-55.69
ROMIDEPSIN,AV412,TC-71,-13.737
CELECOXIB,TRETINOIN,HCC2998,-2.86
RALOXIFENE,THALIDOMIDE,KM12,-0.87
ABIRATERONE,CELECOXIB,LOX-IMVI,0.75
PACLITAXEL,MITOTANE,HOP-92,2.41
VANDETANIB,MEGESTROL ACETATE,SK-MEL-5,-6.54
VISMODEGIB,IMATINIB,NCI-H322M,-12.44
CRIZOTINIB,MITOTANE,EKVX,-34.84
VANDETANIB,TRETINOIN,K-562,5.88
CRIZOTINIB,ARSENIC TRIOXIDE,PC-3,-4.11
MEGESTROL ACETATE,CELECOXIB,SNB-75,-4.53
CRIZOTINIB,VEMURAFENIB,OVCAR-3,1.32
THALIDOMIDE,RUXOLITINIB,L-1236,-0.39
VEMURAFENIB,NILOTINIB,UO-31,3.91
IMATINIB,ARSENIC TRIOXIDE,RPMI-8226,-28.58
AXITINIB,VISMODEGIB,SK-OV-3,0.64
ABIRATERONE,TRETINOIN,M14,-3.25
RALOXIFENE,ROMIDEPSIN,A-498,-1.86
RUXOLITINIB,SORAFENIB,UACC-62,-33.97
VISMODEGIB,VANDETANIB,OVCAR-8,4.32
CRIZOTINIB,NILOTINIB,NCI-H322M,-3.28
SUNITINIB,LAPATINIB,NCI-H23,2.1075
LENALIDOMIDE,LAPATINIB,MCF-7,2.14
RUXOLITINIB,MITOTANE,SK-MEL-28,-5.35
LAPATINIB,FULVESTRANT,SF295,-0.18
DOCETAXEL,ARSENIC TRIOXIDE,SF539,-2.94
VANDETANIB,NILOTINIB,SW620,-5.12
RUXOLITINIB,SUNITINIB,MDA-MB-468,2.96
VEMURAFENIB,ARSENIC TRIOXIDE,NCI-H522,-21.55
LENALIDOMIDE,GEFITINIB,HCT 116,-0.36
VISMODEGIB,AXITINIB,NCI-H322M,0.19
CELECOXIB,LAPATINIB,A-549,-9.59
DIPYRIDAMOLE,RUXOLITINIB,L-1236,-21.825
FULVESTRANT,ARSENIC TRIOXIDE,SR,-23.52
FULVESTRANT,THALIDOMIDE,IGROV-1,-0.82
FULVESTRANT,ARSENIC TRIOXIDE,RPMI-8226,-3.56
VANDETANIB,PACLITAXEL,NCI-H226,0.96
VEMURAFENIB,NILOTINIB,SK-OV-3,-3.27
CELECOXIB,SORAFENIB,OVCAR-5,0.59
TRETINOIN,SORAFENIB,U-251MG,7.61
VANDETANIB,SORAFENIB,HCT 15,-9.23
SCOPOLAMINE,RUXOLITINIB,L-1236,-13.25
RUXOLITINIB,DASATINIB,NCI-H460,20.21
ROMIDEPSIN,DASATINIB,SW620,-5.79
VANDETANIB,SORAFENIB,SF295,-2.33
ABIRATERONE,FULVESTRANT,NCI-H23,1.75
VISMODEGIB,SORAFENIB,HCT 15,-13.89
TRETINOIN,SORAFENIB,MDA-MB-468,-1.87
RALOXIFENE,CELECOXIB,DU145,-0.33
VEMURAFENIB,FULVESTRANT,NCI-H522,0.48
TRETINOIN,SORAFENIB,UO-31,9.04
ABIRATERONE,VEMURAFENIB,SK-MEL-28,-2.56
MEGESTROL ACETATE,LAPATINIB,HCT 15,-3.98
VISMODEGIB,CRIZOTINIB,SF268,-21.59
ABIRATERONE,ARSENIC TRIOXIDE,COLO 205,-49.65
RALOXIFENE,VEMURAFENIB,MOLT-4,-2.045
RUXOLITINIB,ARSENIC TRIOXIDE,SR,0.03
AURANOFIN,RUXOLITINIB,L-1236,7.91
VEMURAFENIB,FULVESTRANT,SN12C,-5.98
VANDETANIB,VEMURAFENIB,RXF 393L,-5.48
VISMODEGIB,DOCETAXEL,M14,-34.46
ABIRATERONE,DOCETAXEL,SN12C,-48.17
CRIZOTINIB,VEMURAFENIB,HOP-92,-35.14
RALOXIFENE,TRETINOIN,A-498,-2.31
VEMURAFENIB,MEGESTROL ACETATE,UO-31,-27.2
GEFITINIB,SUNITINIB,MCF-7,1.74
RALOXIFENE,LAPATINIB,OVCAR-3,-6.32
VANDETANIB,MITOTANE,SR,11.23
DEXAMETHASONE,LAPATINIB,RKO,-20.405
NILOTINIB,FULVESTRANT,OVCAR-5,-2.86
GEFITINIB,CELECOXIB,HCT 15,-5.82
CELECOXIB,DOCETAXEL,RPMI-8226,8.85
DEXAMETHASONE,ERLOTINIB,NCI-H520,-10.5725
IMATINIB,LAPATINIB,PC-3,-2.69
LAPATINIB,SUNITINIB,ACHN,-2.74
SNX5422,CABOZANTINIB,TC-71,-4.993
RALOXIFENE,VANDETANIB,LOX-IMVI,0.25
VISMODEGIB,SUNITINIB,MCF-7,3.99
RUXOLITINIB,FULVESTRANT,MDA-MB-468,-0.35
SNX5422,PELITINIB,TC-71,-0.76
AXITINIB,CRIZOTINIB,COLO 205,-8.54
BISOPROLOL,RUXOLITINIB,L-1236,-15.604
VANDETANIB,VEMURAFENIB,TK-10,-2.44
LAPATINIB,ERLOTINIB,HT-144,-6.0975
NILOTINIB,SUNITINIB,UACC-62,-8.41
AXITINIB,RUXOLITINIB,MDA-MB-468,2.39
VANDETANIB,VEMURAFENIB,CCRF-CEM,-5.0
VEMURAFENIB,VANDETANIB,IGROV-1,-4.73
MEGESTROL ACETATE,TRETINOIN,A-549,-3.88
LENALIDOMIDE,MITOTANE,NCI-H460,2.74
CRIZOTINIB,LENALIDOMIDE,HCT 116,-25.84
FULVESTRANT,THALIDOMIDE,A-549,-2.02
RUXOLITINIB,THALIDOMIDE,U-251MG,1.27
RALOXIFENE,LENALIDOMIDE,SK-MEL-2,0.77
VANDETANIB,GEFITINIB,NCI-H460,1.45
RUXOLITINIB,NILOTINIB,CCRF-CEM,-1.44
RUXOLITINIB,THALIDOMIDE,T-47D,2.14
VISMODEGIB,FULVESTRANT,SK-MEL-28,-18.16
PACLITAXEL,LAPATINIB,CCRF-CEM,-54.12
CELECOXIB,DASATINIB,CCRF-CEM,-4.32
CELECOXIB,ARSENIC TRIOXIDE,NCI-H23,-19.61
VANDETANIB,DASATINIB,PC-3,11.11
VANDETANIB,PACLITAXEL,MCF-7,-7.64
GEFITINIB,LAPATINIB,HT-29,0.04
CRIZOTINIB,CELECOXIB,Caki-1,-11.44
MEGESTROL ACETATE,ROMIDEPSIN,SK-OV-3,-55.24
AXITINIB,LAPATINIB,BT-549,1.4
METFORMIN,GELDANAMYCIN,OV-90,-4.3875
VATALANIB,RUXOLITINIB,L-1236,-15.778
ABIRATERONE,VEMURAFENIB,NCI-H522,-8.71
DOCETAXEL,THALIDOMIDE,DU145,-28.53
GEFITINIB,IMATINIB,786-O,3.52
AXITINIB,ARSENIC TRIOXIDE,SNB-75,-4.91
RALOXIFENE,FULVESTRANT,PC-3,2.5
CRIZOTINIB,TRETINOIN,ACHN,4.89
SUNITINIB,ARSENIC TRIOXIDE,SK-OV-3,-8.19
PACLITAXEL,SUNITINIB,RKO,-2.375
VISMODEGIB,ARSENIC TRIOXIDE,HT-29,-21.19
CRIZOTINIB,CELECOXIB,SK-MEL-5,6.29
VEMURAFENIB,DASATINIB,UO-31,5.81
METFORMIN,SORAFENIB,T-47D,-1.4375
ABIRATERONE,SORAFENIB,K-562,-7.94
RUXOLITINIB,CRIZOTINIB,OVCAR-4,1.5
CRIZOTINIB,FULVESTRANT,HT-29,2.65
ABIRATERONE,MITOTANE,HOP-92,7.77
ABIRATERONE,MITOTANE,786-O,-1.53
MEGESTROL ACETATE,SUNITINIB,NCI-H226,0.58
PACLITAXEL,MITOTANE,IGROV-1,-26.33
NILOTINIB,THALIDOMIDE,SR,-7.03
TRETINOIN,IMATINIB,SK-MEL-28,1.94
VEMURAFENIB,SUNITINIB,SF539,2.71
CRIZOTINIB,ROMIDEPSIN,RPMI-8226,-77.33
SOTALOL,RUXOLITINIB,L-1236,-48.76
LAPATINIB,MITOTANE,SN12C,-46.45
DOCETAXEL,SUNITINIB,UACC-62,8.18
ABIRATERONE,THALIDOMIDE,HOP-92,3.93
VANDETANIB,IMATINIB,SF295,-10.04
METFORMIN,DASATINIB,SK-MEL-30,-6.135
VEMURAFENIB,VANDETANIB,OVCAR-4,-4.43
LENALIDOMIDE,SORAFENIB,RXF 393L,-2.21
RUXOLITINIB,DASATINIB,SF539,1.28
VISMODEGIB,NILOTINIB,PC-3,7.24
VISMODEGIB,AXITINIB,HCT 116,-15.08
RUXOLITINIB,VANDETANIB,MOLT-4,-4.92
VISMODEGIB,RALOXIFENE,HCC2998,-1.82
IMATINIB,NILOTINIB,HOP-92,-5.7
RUXOLITINIB,AXITINIB,RXF 393L,-0.72
LENALIDOMIDE,NILOTINIB,U-251MG,-3.71
CELECOXIB,ARSENIC TRIOXIDE,HOP-92,-22.04
DASATINIB,FULVESTRANT,SF539,9.88
VEMURAFENIB,ARSENIC TRIOXIDE,SF539,-1.11
RALOXIFENE,CELECOXIB,PC-3,0.12
LENALIDOMIDE,NILOTINIB,NCI-H522,-3.29
VISMODEGIB,PACLITAXEL,SF268,-37.63
CELECOXIB,SORAFENIB,SF539,-0.28
VISMODEGIB,MEGESTROL ACETATE,MDA-MB-231,-33.42
CELECOXIB,ROMIDEPSIN,HCT 116,-72.7
DOCETAXEL,SORAFENIB,786-O,9.23
RALOXIFENE,VEMURAFENIB,COLO 205,-5.834999999999999
LAPATINIB,MITOTANE,BT-549,-0.53
RALOXIFENE,DASATINIB,786-O,-9.32
AXITINIB,LENALIDOMIDE,ACHN,-6.36
SUNITINIB,FULVESTRANT,BT-549,3.36
CELECOXIB,TRETINOIN,UO-31,4.79
VANDETANIB,SUNITINIB,UACC-62,-2.47
GEFITINIB,CELECOXIB,U-251MG,2.08
VEMURAFENIB,ARSENIC TRIOXIDE,OVCAR-5,-29.72
RUXOLITINIB,NILOTINIB,MDA-MB-468,6.52
RUXOLITINIB,IMATINIB,RXF 393L,-13.03
RUXOLITINIB,MEGESTROL ACETATE,SK-MEL-5,-11.08
MEGESTROL ACETATE,IMATINIB,Caki-1,-5.23
RUXOLITINIB,PACLITAXEL,COLO 205,-57.51
VEMURAFENIB,NILOTINIB,OVCAR-3,0.4
AXITINIB,MITOTANE,K-562,-26.18
LENALIDOMIDE,MITOTANE,SK-MEL-2,0.35
RUXOLITINIB,AXITINIB,OVCAR-8,8.84
RALOXIFENE,ABIRATERONE,SK-MEL-2,3.44
FULVESTRANT,ARSENIC TRIOXIDE,OVCAR-3,-21.83
AXITINIB,LAPATINIB,UO-31,-4.81
