symbol,786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,CCRF-CEM,COLO 205,DU-145,EKVX,HCC-2998,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,HT29,IGROV1,K-562,KM12,LOX IMVI,M14,MCF7,MDA-MB-231/ATCC,MDA-MB-468,MOLT-4,NCI-H226,NCI-H23,NCI-H322M,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-5,OVCAR-8,PC-3,RPMI-8226,RXF 393,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SN12C,SNB-75,SR,SW-620,T-47D,TK-10,U251,UACC-257,UACC-62,UO-31
DISP1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,-2,0,0,0,-1,0,1,0,-1,0,1,1,1,0,-1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,-1
DKK1,0,1,1,1,0,0,0,0,1,1,0,1,0,-1,1,-1,0,0,1,0,0,-1,0,0,0,0,0,0,1,1,1,1,1,0,1,2,-1,1,-1,1,-1,0,-1,-1,1,1,-1,0,1,1,0,0,-1,-1,0
DKK2,0,0,-1,0,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1,0,0,-1,-1,1,0,-1,1,-1,0,0,0,0,0,-1,0,1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,0,-1,-1,0
DKK4,-1,-1,0,0,1,0,0,-1,0,-1,0,-1,0,1,-1,1,-1,1,0,0,1,-1,-1,-1,-1,1,-1,0,1,-1,0,2,-1,1,2,-1,-1,-1,0,0,1,0,-1,1,0,-1,0,0,0,1,1,0,-1,0,0
DLG1,0,-1,-1,-1,0,1,0,1,0,-1,0,0,0,0,1,1,0,-1,0,0,0,1,1,0,-1,0,0,1,1,-1,1,1,-1,2,-1,0,1,-1,-1,0,1,1,1,1,0,1,1,0,1,2,0,1,0,1,1
DLG2,0,-1,1,0,0,-1,0,0,1,2,1,-2,0,-1,-1,1,1,0,0,0,1,1,1,1,1,0,0,-1,-1,0,1,-1,0,1,1,1,1,-1,1,0,-1,-1,-1,-1,0,0,-1,0,1,1,-1,-1,1,0,1
DLG4,0,1,1,1,1,-1,0,-1,0,-1,0,-1,0,-1,-1,1,-1,0,-1,0,0,2,-1,0,-1,-1,0,-1,-1,1,0,-1,-1,0,-1,-1,-1,-1,1,-1,0,-1,0,0,-1,-1,-1,0,1,-1,-1,1,0,0,-1
DLG5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-1,0,0,1,0,0,-1,-1,0,0,0,-1,0,0,1,1,0,1,0,0,2,-1,1,-1,-1,-1,0,-1,-1,0,0,-1,0,1,1,-1,0,-1,-1,-1
DLL1,0,-1,-1,0,1,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,-1,1,0,-1,-1,-1,1,0,1,0,0,-1,-1,0,-1,1,0,-1,0,0,-1,1,0,-2,0,0,-1,0,-1,1,0,-1,-1,-1,0,-1,-1,-1
DLL3,-1,1,1,-1,-1,-1,0,0,0,-1,0,-1,0,1,-1,0,1,0,0,0,0,0,-1,0,1,0,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,1,0,1,1,-1,1,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1
DLL4,0,0,-1,0,-1,0,0,1,0,1,0,0,0,-1,-1,-1,1,0,0,0,0,0,-1,-1,-1,0,-1,0,1,1,0,0,-1,1,-1,1,-1,0,0,-1,1,0,-1,0,2,-1,-1,0,0,0,1,0,-1,-1,-2
DNM1L,0,-1,0,2,0,1,0,0,-1,1,0,0,0,1,1,-1,1,0,0,0,1,0,0,-1,-1,0,0,1,2,-1,0,1,1,0,0,-1,1,0,1,0,1,0,1,1,2,-1,-1,0,1,1,0,0,0,1,1
DOCK2,0,1,0,0,1,1,0,1,-1,0,0,0,0,1,0,-1,0,0,0,0,-1,-1,1,0,1,0,1,1,1,1,1,1,2,1,1,1,0,0,1,1,1,1,1,-1,0,0,0,1,0,1,1,1,-1,-1,-1
DOCK4,1,1,1,2,0,1,0,0,1,2,1,0,0,0,2,1,1,1,1,0,-1,2,2,0,0,1,1,1,-1,-2,1,0,2,0,-1,1,1,1,1,1,0,1,1,1,-1,0,1,1,1,-1,1,0,1,2,2
DRD1,0,1,0,0,1,1,-1,1,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,2,1,1,-1,0,0,1,1,1,1,1,-1,0,0,0,1,0,1,1,1,-1,-1,-1
DRD2,0,-1,-1,0,0,-1,0,0,0,-1,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,1,1,0,0,-1,1,-1,1,-1,0,1,1,1,1,0,1,0,-1,-1,-1,-1,-1,0,-1,0,1,1,-2,-1,0,-1,1
DRD5,0,-1,-1,-1,-1,1,0,-1,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,1,-1,1,1,-2,-1,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1
DTX1,-1,-1,0,1,-1,1,0,0,0,-1,0,0,0,-1,0,-1,0,0,0,1,1,0,-1,0,-1,0,0,1,-1,1,-1,0,-1,0,1,1,0,-1,-1,0,0,-1,0,1,0,1,-1,0,0,1,-1,-1,2,0,1
DTX2,1,1,0,1,-1,0,0,0,0,1,1,0,0,-1,1,1,1,1,1,0,0,1,1,0,-1,0,-1,1,-1,1,1,-1,-1,0,-1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,1,1,1,1,-1,1,2,1
DTX3,-1,-1,0,1,-1,1,0,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,1,0,-1,-1,-1,0,1,1,1,1,-1,1,0,0,1,1,0,0,0,0,-1,-1,-1,0,0,1,-1,0,0,1,0,-1,-1,0,1
DTX3L,0,-1,0,0,1,1,0,1,-1,-1,0,0,0,0,0,1,1,-1,-1,0,0,1,-1,-1,0,0,-1,1,-1,-1,-1,2,1,0,1,1,0,-1,-1,0,1,1,1,0,0,-1,0,0,0,0,0,0,0,1,1
DTX4,0,-1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,1,0,0,0,1,0,-1,0,1,0,0,-1,-1,-1,1,0,0,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,0,-1,0,1,1,-1,0,0,-1,1
DUSP1,0,1,0,0,1,1,0,1,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,2,1,1,1,0,0,1,1,1,1,1,-1,0,0,0,1,0,0,-1,1,-1,-1,-1
DUSP10,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-1,0,1,0,-1,0,1,1,1,0,-1,0,-1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
DUSP16,-1,-1,0,1,0,1,0,0,-1,0,0,0,0,1,-1,-1,0,0,-1,0,1,0,-1,-1,-1,0,0,1,1,-1,0,2,0,0,0,-1,0,0,1,0,0,0,-1,0,-1,-1,-1,0,1,-2,0,0,0,0,1
DUSP2,0,1,0,1,-1,0,0,0,-1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,-1,0,0,-1,0,0,-1,0,-1,0,0,-1
DUSP3,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,1,-1,1,1,1,0,-1,1,1,-1,1,0,0,1,1,-1,0,-1,1,1,1,0,0,-1
DUSP4,-1,-1,0,0,1,0,0,-1,0,-1,0,0,0,-1,-1,1,-1,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,-1,0,0,0,-1,-1,0,-1,0,0
DUSP5,0,0,0,1,-2,0,0,0,0,0,0,1,0,-1,0,-1,0,0,-1,0,0,-1,-1,0,-1,0,-1,0,1,1,1,1,-1,0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,-1,-1,0,-1,-1,-1
DUSP6,-1,0,0,1,-1,1,0,0,1,-1,0,0,-2,0,0,-1,0,0,0,2,1,0,1,0,-1,0,0,1,0,1,0,0,-1,0,-1,1,0,0,0,0,0,0,-1,1,1,1,-1,0,0,1,0,0,-1,1,1
DUSP7,0,-1,-1,-1,0,-1,0,-1,-1,-1,0,-1,0,-1,0,1,-1,-1,-1,0,0,0,-2,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,1,0,0,-1,-1,0,-1,1,-1,1,-1,1,0,0,-1,-1,-1,-1,-1,-1,1
DUSP8,0,0,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-1,-1,-1,1,-1,0,0,1,0,-2,-1,-1,0,-1,-1,-1,-1,1,-1,-1,1,-1,0,-1,0,2,0,-1,-1,0,-1,-1,1,-1,0,1,-1,-1,-1,-1,-1,1
DVL1,0,-1,-1,-1,1,-1,0,-1,-1,-1,0,-1,2,-1,0,1,-1,0,1,-1,-1,1,-1,-1,-1,0,-1,1,-1,-1,1,2,-1,0,-1,1,1,0,1,0,1,-1,2,-1,0,-1,0,0,-1,-1,-2,0,0,0,-1
DVL2,0,1,1,1,1,-1,0,-1,0,-1,0,-1,0,-1,-1,1,-1,0,-1,0,0,2,-1,0,-1,-1,0,-1,-1,1,0,-1,-1,0,-1,-1,-1,-1,1,-1,0,-1,0,0,-1,-1,-1,0,1,-1,-1,1,0,0,-1
DVL3,0,-1,-1,0,0,1,0,1,1,-1,0,0,0,-1,1,1,0,-1,0,0,0,1,0,0,-1,0,0,1,1,-1,1,1,0,1,-1,0,1,-1,-1,0,1,1,1,1,0,-1,1,0,-1,2,0,1,-1,1,1
E2F4,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,1,1,-1,1,-1,1,1,0,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,0,2,-1,-1,-1,-1,-1,1
E2F5,1,1,1,0,1,1,0,0,1,2,0,2,0,1,1,2,1,1,0,1,1,-1,1,1,-1,1,0,1,1,0,0,0,1,1,0,1,0,1,-1,0,1,1,1,1,1,0,0,0,0,1,1,0,2,1,2
EBAG9,1,1,1,0,1,1,0,1,1,-1,0,2,0,1,1,2,1,1,0,2,2,-1,2,1,-1,1,1,1,-1,0,0,0,-1,2,1,1,1,2,-1,0,1,1,1,1,1,0,0,0,0,2,1,0,2,1,2
ECSIT,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,1,0,-1,1,0,1,0,1,-1,-1,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,0,-1
EDAR,0,1,0,1,-1,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,-1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,-1,1,-1,0,0,-1,0,1,-1,1,0,0,1,-1
EDARADD,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-1,0,1,0,-1,0,1,1,1,0,1,0,1,-2,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,-1
EDN1,0,-1,-1,0,1,-1,0,0,0,-1,0,0,0,1,-1,1,0,-1,1,-1,1,0,1,1,1,1,0,-1,-1,-1,1,0,2,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,-1,0,1,-1,-1
EDN2,0,-1,-1,-1,1,0,0,0,-1,2,0,-1,0,-1,0,1,0,0,1,0,0,1,-1,-1,1,0,0,-1,-1,-1,1,-1,0,0,-1,0,1,0,1,0,1,0,1,-1,0,-1,0,0,-1,-1,1,1,0,0,-1
EDN3,0,1,0,0,1,1,1,1,0,1,0,-1,0,0,1,1,1,1,0,1,1,1,1,1,-1,1,0,2,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
EDNRA,-1,0,-1,0,-1,0,0,0,-2,1,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1,0,-1,0,0,0,-1,0,1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,-1,0,0,-1,-1,0,-1,-1,0
EDNRB,-1,0,-1,0,0,-1,0,1,-1,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1,0,0,-1,0,0,-1,-1,-1,1,1,-1,-1,0,-2,0,1,-1,-1,1,-1,-1,1,0,1,-1,1,-1,1,-1,0
EEF2,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,1,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1
EEF2K,-1,1,-2,1,-1,-1,0,0,-1,0,0,0,0,-2,-1,-2,0,0,0,0,0,0,1,-1,-1,0,-1,-1,-1,1,0,-1,1,1,-1,-1,1,-1,-1,1,0,-1,1,-1,0,0,-1,0,0,0,-1,-1,-1,-1,1
EFCAB7,0,0,-1,0,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,-1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,-1,0,0,1,0,0,-1,1,1,1,1,0
EFNA1,0,1,-1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-1,0,1,1,1,1,1,1,1,-1,1,1,0,1,0,1,0,0,1,-1,-1,0,1,0,1,1,1,-1,0,-1
EFNA2,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-2,0,1,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1
EFNA3,0,1,-1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-1,0,1,1,1,1,1,1,1,-1,1,1,0,1,0,1,0,0,1,-1,-1,0,1,0,1,1,1,-1,0,-1
EFNA4,0,1,-1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-1,0,1,1,1,1,1,1,1,-1,1,1,0,1,0,1,0,0,1,-1,-1,0,1,0,1,1,1,-1,0,-1
EFNA5,0,1,1,0,1,1,0,1,0,-1,0,0,0,1,1,-1,0,0,0,0,1,0,1,0,0,0,1,-1,1,1,1,0,1,1,1,1,1,-2,0,1,1,1,1,0,0,1,0,1,0,1,-1,1,0,0,0
EGF,0,0,-1,0,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1,0,0,-1,-1,0,0,-1,1,-1,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,0,-1,-1,0
EGFR,1,1,0,2,1,1,0,0,1,1,2,0,0,1,1,1,1,1,0,0,0,-1,-1,0,2,0,0,1,1,-2,1,0,1,1,-1,1,1,-2,1,1,2,1,0,1,-1,0,1,1,1,1,1,1,1,2,1
EGLN1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-1,0,1,0,-1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,-1,1,-1
EGLN2,-1,1,1,-1,-1,-1,0,0,0,-1,0,-1,0,1,-1,0,1,0,0,0,0,0,-1,0,1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,0,1,1,-1,1,-1,0,0,0,0,-1,-1,-1,-1,0,0,-1
EGLN3,0,-1,0,0,-1,-1,-1,0,2,0,0,0,0,0,1,0,-1,0,-1,0,0,-1,1,0,-1,0,0,0,1,1,0,-1,0,1,1,1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,1,-1,0,0,0,-1
EGR1,0,1,0,0,1,1,0,1,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,2,1,0,-1,0,0,1,1,1,1,1,0,2,0,-2,1,0,0,-1,1,-1,-1,-1
EGR2,0,-1,0,1,0,1,0,0,1,0,0,0,0,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,2,-1,1,-1,-1,-1,0,-1,-1,0,1,-1,0,1,1,-1,0,-1,-1,0
EGR3,-1,-1,-1,-1,1,0,0,-1,0,-1,0,-1,2,-1,-1,1,-1,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,0,-1,0,0,0,-1,-1,0,-2,0,-1
EHHADH,0,-1,-1,0,0,1,0,1,1,-1,0,0,0,-1,1,1,0,-1,0,0,0,1,0,0,-1,0,0,1,1,-1,1,1,0,1,-1,0,1,-1,-1,0,1,1,1,1,0,-1,1,0,1,2,0,1,1,1,1
EI24,0,-1,-1,0,0,-1,0,0,0,-1,1,0,0,1,-1,0,1,0,0,0,1,0,-1,1,1,0,0,-1,1,-1,1,-1,1,1,-1,1,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,0,1,2,-2,-1,-1,-1,1
EIF4B,-1,-1,0,1,-1,1,0,0,0,-1,0,-1,0,-1,0,-1,0,0,0,0,1,0,1,-1,-1,0,1,1,0,1,-1,0,0,0,-1,1,0,0,0,0,-1,-1,-1,0,0,1,-1,0,1,1,0,-1,2,0,1
EIF4E,0,0,-1,0,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1,0,0,-1,-1,0,0,-1,1,-1,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,0,-1,-1,0
EIF4E1B,0,1,0,0,1,1,-1,1,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,2,1,1,1,0,0,1,1,1,1,1,-1,0,0,0,1,0,0,-1,1,-1,-1,-1
EIF4E2,0,-1,0,1,-1,0,0,0,-1,0,0,0,0,0,-1,1,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,1,1,-1,-1,1,-1,0,-1,-1,1,0,1,-1,1,0,0,0,-1,0,0,-1,1,0,0,1,-1
EIF4EBP1,-1,-1,0,0,1,0,0,-1,0,-1,0,0,0,0,-1,1,-1,1,0,0,1,-1,-1,-1,-1,1,0,-1,-1,-1,0,1,-1,-1,1,-1,-1,-1,-1,0,1,0,-1,0,0,-1,0,0,0,1,1,0,-2,0,0
ELAVL1,-1,0,-1,-1,-1,-1,0,-1,0,-1,0,0,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,0,1,1,0,1,0,1,-1,-1,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,0,-1
ELF5,0,1,0,0,-1,0,0,0,-1,-1,0,0,0,0,-1,-1,1,-1,0,0,1,1,-1,0,1,0,0,-1,-1,-1,1,1,-1,1,-1,1,-1,1,2,0,0,0,-1,0,0,1,-1,0,1,1,-1,1,-1,-1,1
ELK4,-1,1,0,1,1,1,0,1,0,2,0,-1,0,-1,1,0,-1,0,1,-1,0,0,2,0,1,-1,-1,0,1,1,1,2,-1,1,-1,0,1,0,1,0,1,0,0,0,2,-1,0,1,-1,1,1,1,-1,0,0
ELMO1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,-1,0,0,0,1,0,1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,1,0,1,-1,0,1,1,1,1,1,1,1,1,1
ELOB,0,1,-1,1,-1,-1,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,1,-1,-1,0,-1,0,0,-1,0,-1,-1,-1,-1,-1,-1,1
ELOC,1,1,0,0,1,1,0,0,1,-1,0,2,0,1,1,2,1,1,0,0,1,-1,0,-1,-1,1,0,1,-1,0,0,0,1,1,1,1,-1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0
ENAH,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1,0,1,0,-1,0,1,1,1,0,-1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,-1
ENO1,0,-1,-1,-1,1,-1,0,-1,-1,-1,0,-1,0,-1,0,1,-1,0,1,0,-1,1,-1,-1,-1,0,-1,1,-1,-1,1,2,0,0,-1,0,1,1,1,0,1,0,2,-1,0,0,0,0,0,-1,1,0,1,0,-1
ENO2,-1,-1,0,1,0,1,0,0,-1,0,0,0,0,1,-1,-1,0,0,-1,0,1,0,-1,-1,-1,0,0,1,1,-1,-1,-1,0,0,1,-1,0,0,1,0,0,0,-1,0,-1,-1,-1,0,1,-2,0,0,-1,0,1
ENO3,0,1,1,1,1,-1,0,-1,0,-1,0,-1,0,-1,-1,1,-1,0,-1,0,0,2,-1,0,-1,-1,0,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,0,-1,0,0,-1,-1,-1,0,1,-1,-1,1,0,0,-1
ENO4,0,0,0,1,-2,0,0,0,0,0,0,2,0,-1,0,-1,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,1,1,1,1,0,0,-1,-1,-1,1,-1,-1,-1,0,-1,-1,0,0,-1,0,0,-1,-1,0,-1,-1,-1
EP300,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-2,0,-1,-1,1,-1,0,-1,-1,-1,1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,1,2,-1,-1,0,0,-1,1,-1,2,1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1
EPHA2,0,-1,-1,-1,1,-1,0,-1,-1,-1,0,-1,0,0,0,1,-1,0,1,0,-1,1,-1,-1,-1,0,-1,0,-1,-1,1,2,0,0,-1,0,1,1,1,0,1,0,2,-1,0,0,0,0,-1,-1,-1,1,0,0,-1
EPO,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,2,2,0,0,1,0,1,-1,1,1,-1,2,0,-1,1,1,1,1,1,0,1,1,1,-1,-1,1,1,1,-1,1,-1,-1,1,1
EPOR,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,1,0,-1,1,0,1,0,1,-1,-1,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,0,-1
ERBB2,0,0,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,1,-1,-1,0,-2,1,1,0,1,0,0,2,0,-1,0,0,0,1,1,0,0,-1
ERBB3,-1,-1,0,1,-1,1,0,0,0,-1,0,-1,0,-1,0,-1,0,0,0,0,1,0,-1,-1,-1,0,1,1,1,1,-1,0,0,0,1,1,0,0,0,0,-1,-1,-1,0,0,1,-1,0,1,1,0,-1,-1,0,1
ERBB4,0,0,0,1,-1,-2,0,-2,-1,1,0,-2,-2,1,-2,1,0,0,-1,-1,-2,-1,1,-1,-1,0,-1,0,1,1,-1,0,0,1,-1,0,1,-1,1,0,1,0,1,0,0,0,-1,-2,1,-1,1,0,1,1,-2
ERBIN,-1,1,1,0,1,1,0,1,0,-1,0,0,0,-1,-1,1,0,0,0,0,1,1,0,0,-2,0,0,-1,-1,1,1,0,-1,1,1,-2,1,1,0,1,-1,0,1,0,1,1,0,2,1,1,-1,1,-1,0,0
EREG,-1,-1,-1,0,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1,0,0,-1,-1,0,0,-1,1,-1,0,0,0,0,0,-1,0,1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,-1,0,0,-1,-1,0,-1,-1,0
ESR1,0,-1,-1,0,1,-1,0,-1,-1,1,0,0,0,-1,0,-1,-1,-1,1,0,0,-1,1,-1,0,1,0,1,-1,0,0,-1,-1,0,-1,0,0,-1,1,0,0,0,0,-1,1,-1,0,0,1,-1,-1,0,-1,-1,-1
ESR2,0,-1,0,0,-1,-1,0,0,1,0,0,0,0,0,1,-1,-1,0,-1,0,0,-1,2,0,-1,0,0,0,1,1,-1,1,0,1,1,1,-1,-1,0,-1,0,0,-1,-1,0,-1,0,0,0,1,-1,0,0,1,-1
ESRRB,0,-1,0,-1,-1,-1,0,0,1,0,0,0,0,0,0,-1,-1,0,-1,0,-1,-1,1,0,-1,0,-1,0,1,1,-1,1,0,1,-1,1,-1,1,0,-1,0,0,-1,-1,0,-1,0,0,0,1,-1,0,-1,0,-1
ETS1,0,-1,-1,0,0,-1,0,0,0,-1,1,0,0,-1,-1,-2,1,0,0,0,1,0,-2,1,1,0,0,-1,1,-1,1,-1,1,1,-1,1,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,0,1,2,-2,-1,-1,-1,1
ETS2,0,1,-1,0,0,-1,0,0,1,-1,0,0,0,1,-1,1,-1,-1,1,-1,1,1,1,0,1,0,0,-1,-1,-1,1,1,1,-1,-1,0,1,-1,0,1,0,0,0,-1,0,-1,1,0,0,0,-1,0,-1,-1,-1
EVC,0,-1,-1,-1,-1,1,0,-1,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,1,-1,1,1,-2,-1,0,-1,0,-1,0,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,-1,-1
EVC2,0,-1,-1,-1,-1,1,0,-1,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,1,-1,1,1,-2,-1,0,-1,0,-1,0,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,-1,-1
EVL,0,-1,0,-1,-1,-1,1,-1,1,0,0,-1,0,0,-1,-1,-1,0,-1,0,-1,-1,1,0,-1,0,-1,0,1,1,1,1,0,1,-1,1,-1,-1,2,0,-1,0,-1,0,0,-1,0,0,-1,1,-1,-1,-1,0,-1
EXOC2,0,-1,-1,0,1,-1,0,0,0,-1,0,0,0,1,-1,1,0,-1,1,-1,1,0,1,1,1,1,0,2,-1,-1,1,0,2,-1,1,0,1,-1,1,0,1,0,0,1,0,1,0,0,0,0,-1,0,1,-1,-1
EXOC7,0,1,1,1,-1,1,0,1,0,1,0,1,0,1,1,-1,-1,0,0,-1,1,0,-1,0,1,1,0,0,-1,1,1,0,1,1,1,1,0,-1,1,1,-1,1,0,1,0,0,-1,0,1,1,1,1,-1,0,-1
F2,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,1,-1,0,0,1,0,1,0,1,0,0,-1,1,-1,1,1,-1,1,-1,1,1,1,1,0,-1,-1,-1,0,0,1,-1,0,1,1,-1,1,-1,-1,1
F2R,-1,1,1,0,1,1,0,1,0,-1,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,-1,0,0,-1,-1,1,1,0,-1,0,1,-1,1,1,0,1,-1,0,1,0,0,1,0,1,1,1,1,1,-1,0,0
F2RL3,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,1,0,-1,1,0,1,0,1,1,-1,1,-1,0,-1,0,0,-1,-1,-1,-1,-1,0,-1
