Drug A,Drug B,Cell Line Name,Study Name,Score
metformin,Sunitinib,CAOV3,ONEIL,-45.634880019414
Erlotinib,Dasatinib,A101D,FRIEDMAN,1.66225580539713
Crizotinib,Lenalidomide,OVCAR-5,ALMANAC,1.28304063112311
Crizotinib,Dasatinib,SR,ALMANAC,-20.3621783203628
Romidepsin,Lapatinib,SF-295,ALMANAC,-48.331619166547
Gefitinib,Dasatinib,MDA-MB-231,ALMANAC,4.29975986891172
Nilotinib,Palbociclib,SK-MEL-2,FRIEDMAN,-2.58816234678944
Vismodegib,celecoxib,UO-31,ALMANAC,-12.4659188158489
Tanespimycin,RAF265,COLO 829,FRIEDMAN,-0.343781994978991
Nilotinib,Vismodegib,IPC-298,FRIEDMAN,-2.93305522492153
Bexarotene,Tanespimycin,WM115,FRIEDMAN,-41.6584143539155
raloxifene,Crizotinib,NCIH23,ALMANAC,-12.7674912455152
mitotane,Nilotinib,HOP-62,ALMANAC,-1.02355486933501
Sunitinib,Sorafenib,MOLT-4,ALMANAC,-6.47932015598449
Axitinib,Abiraterone,SN12C,ALMANAC,-2.00727197864944
Dasatinib,Sorafenib,SN12C,ALMANAC,-33.7773313364259
Linsitinib,Dasatinib,Mel Ho,FRIEDMAN,-10.1583212470275
Lenalidomide,celecoxib,OVCAR-4,ALMANAC,-2.18345879736005
Navitoclax,Pioglitazone,A375,FRIEDMAN,-9.98739355373159
Tideglusib,Lestaurtinib,IST-MEL1,FRIEDMAN,-11.557354464459
Crizotinib,Abiraterone,IGROV1,ALMANAC,3.79885409723989
Enzastaurin,Lestaurtinib,WM115,FRIEDMAN,-16.8393396494852
Pazopanib,Vatalanib,IST-MEL1,FRIEDMAN,-6.69625257487453
Crizotinib,Vorinostat,RPMI-8226,ALMANAC,-34.333997015738
Vandetanib,raloxifene,HT29,ALMANAC,5.10485098856133
Sunitinib,Sorafenib,U251,ALMANAC,-2.26362707240744
Fingolimod,SNS-032,A375,FRIEDMAN,14.1015295827091
raloxifene,Abiraterone,OVCAR-4,ALMANAC,-2.90198392566746
Lapatinib,Sorafenib,COLO 205,ALMANAC,-1.69551238522285
Crizotinib,Axitinib,SK-MEL-2,ALMANAC,9.57180826482127
Ruxolitinib,Sorafenib,TK-10,ALMANAC,-13.8946765306568
Crizotinib,Nilotinib,TK-10,ALMANAC,-3.20397600874832
Palbociclib,Lenalidomide,SKMEL30,FRIEDMAN,22.833292199694
Abiraterone,raloxifene,CCRF-CEM,ALMANAC,3.23426107290145
Nilotinib,Vorinostat,NCI-H460,ALMANAC,-13.8190439743424
Gefitinib,celecoxib,HOP-62,ALMANAC,-3.130309121585
Vemurafenib,thalidomide,HCT116,ALMANAC,7.55083806690715
raloxifene,Romidepsin,K-562,ALMANAC,-15.9015766644739
Sunitinib,Vatalanib,SK-MEL-5,FRIEDMAN,-11.0424318628246
Vemurafenib,Vandetanib,NCI-H226,ALMANAC,-1.50616627884406
Vandetanib,MEGESTROL ACETATE,RXF 393,ALMANAC,-11.1780208966143
Ruxolitinib,raloxifene,OVCAR-8,ALMANAC,7.61194014844511
raloxifene,Vemurafenib,NCI-H522,ALMANAC,-4.735399443149335
Crizotinib,Sunitinib,A549,ALMANAC,-3.8840950787478
Ruxolitinib,Nilotinib,K-562,ALMANAC,-14.0155979622296
metformin,Lapatinib,NCIH23,ONEIL,-2.8472026300298463
Lestaurtinib,Lenalidomide,LB2518-MEL,FRIEDMAN,-5.11955521182929
Imatinib,Sorafenib,MOLT-4,ALMANAC,-3.15586414728964
Ruxolitinib,SNS-032,SKMEL30,FRIEDMAN,-27.4245121414665
Axitinib,Sorafenib,COLO 205,ALMANAC,-11.1485741449449
raloxifene,mitotane,DU-145,ALMANAC,-0.651226033609994
Pazopanib,Lestaurtinib,SKMEL30,FRIEDMAN,12.5712458633449
Erlotinib,Dasatinib,COLO 800,FRIEDMAN,-37.5107425057888
Sunitinib,SNS-032,COLO 829,FRIEDMAN,4.21847894649931
Vismodegib,Dasatinib,SK-MEL-5,ALMANAC,-3.3533910504754
Dasatinib,Sorafenib,SW837,ONEIL,-0.5663484394051013
MEGESTROL ACETATE,Nilotinib,HCT-15,ALMANAC,5.2020417704264
Sunitinib,Fingolimod,COLO 800,FRIEDMAN,-54.4873090475866
raloxifene,Abiraterone,U251,ALMANAC,0.312245726297937
Vemurafenib,Lapatinib,HOP-92,ALMANAC,2.72966557177881
MEGESTROL ACETATE,Romidepsin,IGROV1,ALMANAC,-65.0971259090208
Vismodegib,Vatalanib,UACC-257,FRIEDMAN,2.96523081883885
Imatinib,Dasatinib,K-562,ALMANAC,4.57032744300127
Vismodegib,SNS-032,SK-MEL-28,FRIEDMAN,-15.2404819971836
Axitinib,paclitaxel,UACC-257,ALMANAC,-15.8220748468601
Gefitinib,Lapatinib,NCI-H226,ALMANAC,1.35399975444003
Ruxolitinib,Vorinostat,NCI-H522,ALMANAC,9.58007639652025
Fingolimod,Vatalanib,COLO 792,FRIEDMAN,-14.6286962790301
Enzastaurin,Erlotinib,A375,FRIEDMAN,-10.6899392034458
Sunitinib,Bexarotene,LOX IMVI,FRIEDMAN,-60.7466078143782
Sunitinib,Fingolimod,G-361,FRIEDMAN,-37.2648604119569
Ruxolitinib,Crizotinib,IST-MEL1,FRIEDMAN,-8.17663478910501
Sorafenib,Tanespimycin,MeWo,FRIEDMAN,-15.1531251129974
raloxifene,Crizotinib,RPMI-8226,ALMANAC,-8.81234212572199
raloxifene,Vemurafenib,CCRF-CEM,ALMANAC,-0.6231586715062096
Vemurafenib,Crizotinib,OVCAR-5,ALMANAC,-10.0631958971441
Crizotinib,Abiraterone,NCIH23,ALMANAC,-0.589710222750323
Gefitinib,Romidepsin,HS 578T,ALMANAC,-26.3520795130572
Vemurafenib,Dasatinib,HOP-92,ALMANAC,-2.33617115204351
Ruxolitinib,Lestaurtinib,COLO 800,FRIEDMAN,-5.14189718671703
Vemurafenib,celecoxib,OVCAR-8,ALMANAC,-1.39313199276511
Vismodegib,Vemurafenib,SW-620,ALMANAC,-11.3808450823049
Vemurafenib,Vismodegib,OVCAR3,ALMANAC,3.24071535271162
Vismodegib,Imatinib,HT29,ALMANAC,1.62513152525349
Lenalidomide,Midostaurin,MZ-MEL-2,FRIEDMAN,-3.26116899939399
paclitaxel,Fulvestrant,HCC-2998,ALMANAC,6.97813302514
Vemurafenib,Crizotinib,M14,ALMANAC,-8.95743239019111
raloxifene,Vemurafenib,OVCAR-8,ALMANAC,-2.234836056686145
Axitinib,Sorafenib,PC-3,ALMANAC,-6.64235321311515
Fingolimod,Vatalanib,UACC62,FRIEDMAN,-29.867863500604
Gefitinib,mitotane,RPMI-8226,ALMANAC,-2.75751013653256
Fingolimod,Pioglitazone,Mel Ho,FRIEDMAN,0.210116070936632
Imatinib,Nilotinib,SK-MEL-5,ALMANAC,0.756647825934475
celecoxib,Sunitinib,OVCAR-5,ALMANAC,-0.491767897427181
Vismodegib,raloxifene,SK-MEL-2,ALMANAC,5.68314452620379
Vemurafenib,Vismodegib,MDA-MB-468,ALMANAC,4.75247065980606
Dasatinib,Fulvestrant,OVCAR-5,ALMANAC,-0.80444489295771
raloxifene,MEGESTROL ACETATE,OVCAR3,ALMANAC,-14.2510528806247
Axitinib,Sorafenib,MOLT-4,ALMANAC,-6.23848420866427
dexamethasone,Erlotinib,NCIH1650,ONEIL,4.7680640763497
Nilotinib,Lapatinib,RPMI-8226,ALMANAC,-2.05374013440437
Pazopanib,Linsitinib,A375,FRIEDMAN,-0.934117342791932
paclitaxel,Dasatinib,A498,ALMANAC,3.22059264966399
Vorinostat,Fulvestrant,MDA-MB-231,ALMANAC,-5.35342703414102
Imatinib,thalidomide,T-47D,ALMANAC,-6.7174057819756
VX-702,Pioglitazone,WM115,FRIEDMAN,-2.55861995728225
Abiraterone,MEGESTROL ACETATE,UACC-257,ALMANAC,-9.83423813325806
Abiraterone,Vorinostat,OVCAR-5,ALMANAC,-8.61156166950461
paclitaxel,Lapatinib,NCI-H522,ALMANAC,9.58704609474794
Gefitinib,paclitaxel,K-562,ALMANAC,-13.1904717649374
Tideglusib,RAF265,MZ-MEL-2,FRIEDMAN,-9.17916372986445
Dasatinib,Lapatinib,HOP-62,ALMANAC,3.65707508262753
celecoxib,thalidomide,SW-620,ALMANAC,-2.81776872893085
Crizotinib,Vemurafenib,KM12,ALMANAC,-28.9286613412481
Nilotinib,Sorafenib,UACC62,FRIEDMAN,-6.82363926075576
Vemurafenib,Romidepsin,SF-268,ALMANAC,-72.0689036867985
VX-702,SNS-032,UACC-257,FRIEDMAN,12.4784870310263
Crizotinib,Palbociclib,LOX IMVI,FRIEDMAN,-31.5988147708314
Lenalidomide,Vorinostat,UACC62,FRIEDMAN,13.5475882467085
Vismodegib,Sunitinib,K-562,ALMANAC,2.26665948354159
Vismodegib,raloxifene,HCT116,ALMANAC,4.22887860529821
Nilotinib,Dasatinib,UACC62,ALMANAC,-11.8495702348639
Vismodegib,Nilotinib,OVCAR3,ALMANAC,-4.94236038296589
Vandetanib,Gefitinib,OVCAR-5,ALMANAC,7.12456530362653
Axitinib,MEGESTROL ACETATE,KM12,ALMANAC,-24.6475860147865
Imatinib,Dasatinib,HS 578T,ALMANAC,-0.306820364162713
Pazopanib,Bexarotene,MeWo,FRIEDMAN,-2.4870281501626
Lenalidomide,Romidepsin,A549,ALMANAC,4.34367059139217
RAF265,Cediranib,SK-MEL-28,FRIEDMAN,-9.23467054066976
Nilotinib,Enzastaurin,LB2518-MEL,FRIEDMAN,5.61921950904243
Lenalidomide,Vemurafenib,SK-MEL-2,ALMANAC,-2.1523785960066
Vemurafenib,Vorinostat,NCI-H522,ALMANAC,5.25069389190125
celecoxib,thalidomide,PC-3,ALMANAC,-5.02172317771819
Ruxolitinib,Fulvestrant,OVCAR3,ALMANAC,-1.55038631572427
Lapatinib,Dasatinib,HT144,ONEIL,-9.28527551691871
Abiraterone,Sorafenib,SW-620,ALMANAC,1.0102423168763
Imatinib,Sunitinib,COLO 205,ALMANAC,0.639343735108596
Vismodegib,celecoxib,RPMI-8226,ALMANAC,-3.42351029482801
MEGESTROL ACETATE,Dasatinib,DU-145,ALMANAC,-6.73488372294213
Vemurafenib,Sunitinib,SR,ALMANAC,-7.36008409228889
Nilotinib,Lapatinib,OVCAR-4,ALMANAC,-4.47389682547445
Crizotinib,Fulvestrant,MDA-MB-231,ALMANAC,-0.623459693942761
Abiraterone,Imatinib,SK-OV-3,ALMANAC,-0.0355568453101355
Axitinib,Vismodegib,NCI-H460,ALMANAC,-6.97058410620489
Tideglusib,Tanespimycin,MZ-MEL-2,FRIEDMAN,-11.0870943607339
paclitaxel,thalidomide,UO-31,ALMANAC,-2.97942340867246
Dasatinib,Midostaurin,SK-MEL-5,FRIEDMAN,-5.18145496831164
Gefitinib,Tivantinib,HCC1500,ASTRAZENECA,-23.6874866867962
paclitaxel,Sorafenib,SW-620,ALMANAC,-1.36031034384431
Vismodegib,Gefitinib,HOP-62,ALMANAC,7.05119361047946
celecoxib,mitotane,MDA-MB-231,ALMANAC,1.08890341858345
dexamethasone,Lapatinib,CAOV3,ONEIL,14.6352674345898
paclitaxel,Sunitinib,MCF7,ALMANAC,-3.65157180493599
Nilotinib,Midostaurin,WM115,FRIEDMAN,-38.0713482699197
Crizotinib,Nilotinib,HCT-15,ALMANAC,-5.2143448220503
Ruxolitinib,celecoxib,UACC62,ALMANAC,-7.63618409869753
Linsitinib,Sunitinib,MeWo,FRIEDMAN,14.2500305300482
MEGESTROL ACETATE,Fulvestrant,LOX IMVI,ALMANAC,-3.20429129257212
Abiraterone,Vorinostat,NCI-H522,ALMANAC,6.52118905725317
Vorinostat,Dasatinib,BT-549,ALMANAC,-2.51779873421632
Ruxolitinib,MEGESTROL ACETATE,HS 578T,ALMANAC,-6.04083106581017
Pazopanib,Fingolimod,LOX IMVI,FRIEDMAN,-5.81973884774377
Crizotinib,thalidomide,ACHN,ALMANAC,-0.0135004318028822
Crizotinib,Imatinib,MDA-MB-468,ALMANAC,-0.281570460069132
raloxifene,Nilotinib,HS 578T,ALMANAC,2.18426344736442
Abiraterone,raloxifene,SK-MEL-28,ALMANAC,8.39626656636496
Ruxolitinib,Pazopanib,WT2-iPS,FRIEDMAN,-7.14662886817877
Fingolimod,Vorinostat,IPC-298,FRIEDMAN,-39.6430080772949
Sunitinib,mitotane,ACHN,ALMANAC,-3.58601120946428
Sorafenib,Bexarotene,451Lu,FRIEDMAN,8.20153687463146
Enzastaurin,Vismodegib,MZ-MEL-2,FRIEDMAN,-4.70194742242859
Dasatinib,Sorafenib,HS 578T,ALMANAC,-27.2057593482407
Romidepsin,Lapatinib,UACC62,ALMANAC,-39.7829170639736
Axitinib,thalidomide,SK-OV-3,ALMANAC,0.872195520935886
Axitinib,Sorafenib,HT29,ALMANAC,2.10045575373424
MEGESTROL ACETATE,Dasatinib,UO-31,ALMANAC,-51.4474064707843
Vandetanib,Ruxolitinib,SR,ALMANAC,-3.35135657117862
Crizotinib,Axitinib,DU-145,ALMANAC,9.34986590499436
Palbociclib,Dasatinib,G-361,FRIEDMAN,11.0962031149026
Imatinib,Romidepsin,NCI-H226,ALMANAC,-41.090410141023
Vemurafenib,thalidomide,NCI-H522,ALMANAC,6.55214189670874
Gefitinib,MEGESTROL ACETATE,EKVX,ALMANAC,-6.08132232576009
Lestaurtinib,Bexarotene,A375,FRIEDMAN,-12.6987264318251
Vemurafenib,Nilotinib,LOX IMVI,ALMANAC,-13.4860953197876
Abiraterone,celecoxib,OVCAR3,ALMANAC,-7.33425696759263
raloxifene,Sunitinib,MOLT-4,ALMANAC,-0.502850996227172
paclitaxel,Fulvestrant,SK-MEL-28,ALMANAC,2.06660268044057
Palbociclib,Erlotinib,UACC-257,FRIEDMAN,-11.4211924469096
Ruxolitinib,Fulvestrant,NCI-H226,ALMANAC,2.94772889457431
Lestaurtinib,Vatalanib,COLO 829,FRIEDMAN,-7.84255458526219
Axitinib,Gefitinib,T-47D,ALMANAC,6.85377158818636
Sunitinib,geldanamycin,VCAP,ONEIL,2.60625970962018
Vandetanib,Lapatinib,HOP-62,ALMANAC,-2.80738980962463
Gefitinib,Crizotinib,MOLT-4,ALMANAC,-4.4635341165128
mitotane,Nilotinib,UACC-257,ALMANAC,0.571199168261995
Vismodegib,thalidomide,786-0,ALMANAC,8.99845219004149
Crizotinib,Dasatinib,TK-10,ALMANAC,-22.0902342451029
Crizotinib,Romidepsin,OVCAR-5,ALMANAC,-17.7515798945023
paclitaxel,Sunitinib,HCC-2998,ALMANAC,-27.1345116380309
Abiraterone,Lenalidomide,SK-MEL-2,ALMANAC,-0.618101436086546
Enzastaurin,Lapatinib,A101D,FRIEDMAN,17.6683537280186
Vismodegib,Dasatinib,NCI-H460,ALMANAC,18.8896409545991
Bexarotene,Midostaurin,SK-MEL-2,FRIEDMAN,25.174461324897
Pazopanib,Nilotinib,SKMEL30,FRIEDMAN,-2.59103508168417
Vorinostat,Fulvestrant,T-47D,ALMANAC,-0.967760734377855
Crizotinib,Lapatinib,HOP-62,ALMANAC,-1.87987684359259
MEGESTROL ACETATE,Nilotinib,DU-145,ALMANAC,-5.9884278559427
Vandetanib,Vismodegib,SF-268,ALMANAC,-0.753178309287537
Axitinib,Vismodegib,KM12,ALMANAC,7.36977463105101
Crizotinib,Vismodegib,PC-3,ALMANAC,-2.84922176590094
celecoxib,Imatinib,SK-MEL-5,ALMANAC,-1.87539372807438
Gefitinib,Sorafenib,HCT116,ALMANAC,-9.93440886225903
Axitinib,raloxifene,UACC62,ALMANAC,1.2771073831643
Abiraterone,Vemurafenib,HCT-15,ALMANAC,-3.52622566430226
paclitaxel,Vorinostat,CCRF-CEM,ALMANAC,-18.9901319286704
Axitinib,Sorafenib,NCI-H226,ALMANAC,-7.69748480121579
Lestaurtinib,Fingolimod,A375,FRIEDMAN,-1.3152850183547
Gefitinib,Crizotinib,MCF7,ASTRAZENECA,-10.2161893992968
Sunitinib,mitotane,TK-10,ALMANAC,-2.15046768381995
Romidepsin,Sorafenib,HOP-62,ALMANAC,-75.0510147979097
Vismodegib,celecoxib,ACHN,ALMANAC,1.6624721627211
Abiraterone,Sorafenib,UACC-257,ALMANAC,-5.14317770934256
Lapatinib,thalidomide,K-562,ALMANAC,-5.19074626356078
Vismodegib,raloxifene,MDA-MB-231,ALMANAC,-5.54712242256205
VX-702,Crizotinib,SK-MEL-2,FRIEDMAN,5.94633727018423
Vismodegib,thalidomide,UO-31,ALMANAC,-3.80767457411949
Bexarotene,Tanespimycin,COLO 800,FRIEDMAN,-11.1567296053724
Vandetanib,Trametinib,MDA-MB-175-VII,ASTRAZENECA,-1.17947443093255
Nilotinib,Lapatinib,SK-MEL-2,FRIEDMAN,-14.624808909816
Abiraterone,Romidepsin,OVCAR-4,ALMANAC,-34.3260846378542
Nilotinib,Sorafenib,RPMI-8226,ALMANAC,-5.62435604908949
raloxifene,Vismodegib,CCRF-CEM,ALMANAC,-2.4654650466441
Gefitinib,Vorinostat,U251,ALMANAC,-5.98723411968665
Sorafenib,Dasatinib,A101D,FRIEDMAN,-34.6415391117744
Pazopanib,Bexarotene,451Lu,FRIEDMAN,-6.61400945281411
Gefitinib,Sunitinib,M14,ALMANAC,6.98637871437439
Lestaurtinib,Lapatinib,MZ-MEL-2,FRIEDMAN,17.1725162485671
Palbociclib,Cediranib,MZ-MEL-2,FRIEDMAN,-9.29363067868134
Vorinostat,thalidomide,KM12,ALMANAC,-8.07835055067734
Linsitinib,SNS-032,451Lu,FRIEDMAN,-10.2209324533925
Crizotinib,paclitaxel,SF-295,ALMANAC,4.45126443785526
Lapatinib,Dasatinib,HT29,ONEIL,11.19992297656359
Romidepsin,Lapatinib,DU-145,ALMANAC,-21.7276173517003
Lenalidomide,SNS-032,COLO 800,FRIEDMAN,7.59069838130093
Vemurafenib,raloxifene,HS 578T,ALMANAC,13.5700199253755
Nilotinib,Lapatinib,OVCAR-5,ALMANAC,-9.94886692918818
MEGESTROL ACETATE,Crizotinib,COLO 205,ALMANAC,-6.92382576584132
Vismodegib,Abiraterone,786-0,ALMANAC,0.733667082554617
Axitinib,Gefitinib,K-562,ALMANAC,-4.86319201042709
Ruxolitinib,MEGESTROL ACETATE,SW-620,ALMANAC,-8.14703253884847
Gefitinib,MEGESTROL ACETATE,SK-MEL-28,ALMANAC,-6.865601656127
Lenalidomide,Cediranib,MeWo,FRIEDMAN,-10.4292413378054
Sunitinib,Bexarotene,MZ-MEL-2,FRIEDMAN,-16.5550457987152
paclitaxel,thalidomide,U251,ALMANAC,-55.8508243381236
Abiraterone,Lapatinib,SK-MEL-5,ALMANAC,-10.3968888709151
Axitinib,Abiraterone,OVCAR-8,ALMANAC,-0.449228877118104
vinblastine,Vorinostat,SKMES1,ONEIL,-3.773219093074008
Axitinib,raloxifene,NCI-H522,ALMANAC,3.26688811279842
Vandetanib,Lenalidomide,T-47D,ALMANAC,0.47385093790709
Nilotinib,Vorinostat,NCI-H226,ALMANAC,-6.46441511582331
Imatinib,paclitaxel,PC-3,ALMANAC,-4.17572959903033
Vandetanib,Gefitinib,ACHN,ALMANAC,-6.8180784943982
Midostaurin,SNS-032,COLO 829,FRIEDMAN,-8.56704384212489
Vandetanib,Gefitinib,OVCAR-8,ALMANAC,9.38234386829214
Vandetanib,Axitinib,NCIH23,ALMANAC,2.67525690630625
Enzastaurin,Crizotinib,COLO 800,FRIEDMAN,-23.0031053319447
Midostaurin,Cediranib,LB2518-MEL,FRIEDMAN,-11.1241088492949
Navitoclax,Dasatinib,IST-MEL1,FRIEDMAN,18.9993673833648
Romidepsin,Lapatinib,HCT116,ALMANAC,-63.0737080103881
Vismodegib,Erlotinib,MeWo,FRIEDMAN,16.2187093382404
Lenalidomide,Midostaurin,Mel Ho,FRIEDMAN,-16.4130975082107
Vorinostat,Lapatinib,NCI-H460,ALMANAC,-9.70539730087915
Vemurafenib,Vandetanib,HT29,ALMANAC,2.29118143325879
Vismodegib,RAF265,UACC-257,FRIEDMAN,-21.6860048102408
Axitinib,paclitaxel,PC-3,ALMANAC,-41.8067432140369
Gefitinib,thalidomide,DU-145,ALMANAC,-15.004621516522
Axitinib,Romidepsin,HOP-62,ALMANAC,-68.7528336976423
Vismodegib,Lapatinib,SK-MEL-28,FRIEDMAN,-3.24830254274232
Vatalanib,SNS-032,IPC-298,FRIEDMAN,-7.17027200724876
Sunitinib,Dasatinib,OV90,ONEIL,-14.7229944429405
Fingolimod,RAF265,IST-MEL1,FRIEDMAN,6.27336346045715
Lapatinib,SNS-032,SK-MEL-2,FRIEDMAN,3.23373915686118
Vismodegib,Sunitinib,NCI-H460,ALMANAC,-8.71370277256424
Nilotinib,Tideglusib,RPMI7951,FRIEDMAN,-23.6244962076926
Axitinib,Vismodegib,LOX IMVI,ALMANAC,3.3583055540619
Linsitinib,SNS-032,LB2518-MEL,FRIEDMAN,-0.185929594461276
Ruxolitinib,Vorinostat,ACHN,ALMANAC,-14.8291116443947
Vandetanib,Ruxolitinib,A549,ALMANAC,0.843984102769927
Vemurafenib,paclitaxel,K-562,ALMANAC,-53.0764366543995
Abiraterone,Ruxolitinib,A498,ALMANAC,-2.33464735669635
Sorafenib,Tanespimycin,SK-MEL-5,FRIEDMAN,7.62628125668566
Romidepsin,Sunitinib,NCI-H226,ALMANAC,-45.044709261783
Vismodegib,Crizotinib,G-361,FRIEDMAN,-12.6202032373886
Synephrine,Ruxolitinib,L-1236,NCATS_HL,-38.4042266201011
Vandetanib,Lenalidomide,NCIH23,ALMANAC,-0.799576072944753
Dasatinib,SNS-032,SK-MEL-2,FRIEDMAN,0.720942568670997
Ruxolitinib,Dasatinib,SK-MEL-28,FRIEDMAN,-2.01365466029307
Lenalidomide,mitotane,SF-539,ALMANAC,0.244058034358995
VX-702,Sorafenib,A2058,FRIEDMAN,-7.90696307999165
Lapatinib,Lenalidomide,Mel Ho,FRIEDMAN,-11.8475159201841
paclitaxel,Dasatinib,DU-145,ALMANAC,2.34740667685201
Lapatinib,Lenalidomide,SK-MEL-28,FRIEDMAN,-34.214726057871
Abiraterone,Dasatinib,NCI-H460,ALMANAC,16.9829383719922
Gefitinib,paclitaxel,HT29,ALMANAC,-13.1697083118774
Axitinib,mitotane,SK-OV-3,ALMANAC,1.50436745624828
Axitinib,thalidomide,SF-295,ALMANAC,-4.93289908604559
Sorafenib,mitotane,OVCAR-5,ALMANAC,1.64160965316491
Lapatinib,Sorafenib,UACC62,ALMANAC,-3.38990807834368
Vismodegib,Palbociclib,SKMEL30,FRIEDMAN,3.62308721476338
raloxifene,Romidepsin,TK-10,ALMANAC,-14.893245680093
Palbociclib,Dasatinib,RVH-421,FRIEDMAN,17.6943076787833
RAF265,Midostaurin,MeWo,FRIEDMAN,22.4154792898577
Sunitinib,Fulvestrant,EKVX,ALMANAC,-5.00774171853769
Vemurafenib,raloxifene,NCI-H522,ALMANAC,2.81088075392761
MEGESTROL ACETATE,celecoxib,BT-549,ALMANAC,-2.07013445958894
Crizotinib,MEGESTROL ACETATE,RPMI-8226,ALMANAC,-2.85692895171351
Vemurafenib,raloxifene,MCF7,ALMANAC,4.77387160854895
Gefitinib,Lapatinib,786-0,ALMANAC,1.51365057592894
Crizotinib,Vemurafenib,CCRF-CEM,ALMANAC,-1.69357732259769
MEGESTROL ACETATE,paclitaxel,OVCAR-4,ALMANAC,-78.3325703534652
raloxifene,Vismodegib,SF-295,ALMANAC,-0.231502008599829
Crizotinib,Imatinib,IGROV1,ALMANAC,-1.12872069624422
Axitinib,Romidepsin,SK-MEL-2,ALMANAC,-68.9619852562028
Palbociclib,Midostaurin,LOX IMVI,FRIEDMAN,-5.5401534300787
Abiraterone,Vismodegib,OVCAR-5,ALMANAC,-4.16133618460952
Dasatinib,SNS-032,IPC-298,FRIEDMAN,-19.3364948646384
Abiraterone,mitotane,UACC62,ALMANAC,-0.943306997654538
Tanespimycin,SNS-032,IPC-298,FRIEDMAN,-5.18777853508846
Abiraterone,Vandetanib,MCF7,ALMANAC,2.95201301860754
Tideglusib,Lenalidomide,A375,FRIEDMAN,0.880123007626812
Ruxolitinib,Lenalidomide,786-0,ALMANAC,0.517562055474471
Tanespimycin,Cediranib,SKMEL30,FRIEDMAN,-4.58772507979207
Crizotinib,Cediranib,COLO 792,FRIEDMAN,-6.26469693881731
VX-702,Lenalidomide,UACC62,FRIEDMAN,-6.82140200432121
Vemurafenib,Ruxolitinib,COLO 205,ALMANAC,-35.3049980124807
Romidepsin,Sunitinib,K-562,ALMANAC,-50.4412961306127
Navitoclax,Midostaurin,451Lu,FRIEDMAN,22.7773497408424
Enzastaurin,Sorafenib,IPC-298,FRIEDMAN,3.29186960170811
Lapatinib,Sorafenib,SK-OV-3,ALMANAC,-12.0198039312331
Romidepsin,Vorinostat,SK-OV-3,ALMANAC,-2.46957836899054
Navitoclax,Vorinostat,COLO 800,FRIEDMAN,-5.47474126258093
Axitinib,Ruxolitinib,786-0,ALMANAC,-1.93553403859439
Romidepsin,Vorinostat,OVCAR-5,ALMANAC,-26.4671209876316
Fingolimod,RAF265,UACC62,FRIEDMAN,6.30085235666858
Palbociclib,Vorinostat,MZ-MEL-2,FRIEDMAN,-6.43187908361416
Vorinostat,mitotane,OVCAR-8,ALMANAC,-51.8785188944451
Vismodegib,RAF265,SKMEL30,FRIEDMAN,20.415722140666
Enzastaurin,SNS-032,A101D,FRIEDMAN,25.2657694615884
Nilotinib,Vismodegib,LOX IMVI,FRIEDMAN,-58.2508053829859
Vemurafenib,Sorafenib,SF-268,ALMANAC,-37.260056889922
Axitinib,Sorafenib,HCT116,ALMANAC,-10.2549956946835
Sunitinib,Fulvestrant,MCF7,ALMANAC,-11.0318411370289
Ruxolitinib,Nilotinib,A549,ALMANAC,-3.09922178454897
Sunitinib,Fingolimod,IPC-298,FRIEDMAN,-25.5004748949234
paclitaxel,Sunitinib,HOP-92,ALMANAC,4.04528545965581
Linsitinib,SNS-032,SK-MEL-28,FRIEDMAN,-8.21464891762744
Vorinostat,Lapatinib,SK-MEL-5,ALMANAC,-2.92026403677076
Vemurafenib,MEGESTROL ACETATE,CAKI-1,ALMANAC,-8.31543014294685
dexamethasone,Sunitinib,RPMI7951,ONEIL,-14.4061745570978
Lenalidomide,Vemurafenib,UACC62,ALMANAC,-19.728266149101
Romidepsin,thalidomide,HOP-62,ALMANAC,-53.7312878996824
Vandetanib,Sunitinib,NCI-H460,ALMANAC,-4.06575733340585
metformin,Erlotinib,SW837,ONEIL,-35.1782981083837
Imatinib,Dasatinib,T-47D,ALMANAC,-4.61531752034733
raloxifene,Vemurafenib,A549,ALMANAC,-2.3394728582887
Vandetanib,Axitinib,IGROV1,ALMANAC,-13.4501291340887
Vandetanib,Romidepsin,NCI-H522,ALMANAC,-34.1984723509146
Nilotinib,mitotane,SK-MEL-28,ALMANAC,0.278696850216095
Lenalidomide,Midostaurin,WM115,FRIEDMAN,-45.3655163486917
Lenalidomide,Sorafenib,ACHN,ALMANAC,-2.77818658768226
VX-702,Dasatinib,COLO 800,FRIEDMAN,-32.0210668349909
RAF265,Pioglitazone,SK-MEL-2,FRIEDMAN,-21.8527192982332
Abiraterone,Romidepsin,OVCAR3,ALMANAC,-23.2862134116077
Palbociclib,Vatalanib,COLO 792,FRIEDMAN,-11.7386878789042
Fingolimod,Palbociclib,IST-MEL1,FRIEDMAN,-3.59598830335184
Vismodegib,Midostaurin,SK-MEL-2,FRIEDMAN,10.3136113307444
Axitinib,paclitaxel,T-47D,ALMANAC,-11.2862944609957
Vandetanib,Lonafarnib,HCC1500,ASTRAZENECA,-12.1253366650145
Vemurafenib,Nilotinib,UACC-257,ALMANAC,-1.89966224257919
Lestaurtinib,Lenalidomide,UACC-257,FRIEDMAN,0.812511740787758
