Drug A,Drug B,Cell Line Name,Score
HYDROCHLOROTHIAZIDE,RUXOLITINIB,L-1236,-18.19
GEFITINIB,IMATINIB,UACC-257,1.49
LAPATINIB,ARSENIC TRIOXIDE,MCF-7,-9.11
AXITINIB,VEMURAFENIB,SK-MEL-28,-13.68
AXITINIB,NILOTINIB,OVCAR-3,-0.11
CRIZOTINIB,GEFITINIB,TK-10,7.72
VISMODEGIB,FULVESTRANT,SK-MEL-2,2.26
SUNITINIB,ERLOTINIB,HT-144,2.395
ABIRATERONE,LAPATINIB,HCC2998,-6.66
DEXAMETHASONE,LAPATINIB,LoVo,0.9125
AXITINIB,CELECOXIB,Caki-1,-10.44
RUXOLITINIB,IMATINIB,MDA-MB-468,-15.85
CELECOXIB,NILOTINIB,DU145,-4.28
DEXAMETHASONE,LAPATINIB,A-427,-18.7525
CELECOXIB,LAPATINIB,KM12,-7.02
RALOXIFENE,ABIRATERONE,786-O,0.06
VANDETANIB,VISMODEGIB,A-498,-5.08
VISMODEGIB,PACLITAXEL,HOP-92,-8.58
VEMURAFENIB,RUXOLITINIB,UACC-62,-29.77
RALOXIFENE,MITOTANE,ACHN,-0.23
RUXOLITINIB,VEMURAFENIB,NCI-H23,-4.36
ABIRATERONE,THALIDOMIDE,U-251MG,-15.51
DASATINIB,SUNITINIB,EKVX,5.07
IMATINIB,SUNITINIB,UACC-62,-9.11
DASATINIB,LAPATINIB,TK-10,3.35
RALOXIFENE,SORAFENIB,U-251MG,-6.18
VISMODEGIB,LENALIDOMIDE,U-251MG,-8.18
CELECOXIB,TRETINOIN,HOP-62,-2.8
SUNITINIB,SORAFENIB,SW620,-4.906000000000001
LENALIDOMIDE,ARSENIC TRIOXIDE,Hs 578T,-71.48
TRETINOIN,MITOTANE,HCT 15,10.29
RALOXIFENE,RUXOLITINIB,HT-29,-0.5
AXITINIB,ARSENIC TRIOXIDE,NCI-H322M,-8.81
MEGESTROL ACETATE,SUNITINIB,T-47D,2.65
METFORMIN,GELDANAMYCIN,UWB1.289,6.785
ABIRATERONE,MITOTANE,K-562,-12.06
LENALIDOMIDE,PACLITAXEL,SK-OV-3,-76.33
VEMURAFENIB,DASATINIB,A-498,1.65
LAPATINIB,THALIDOMIDE,HOP-92,-2.69
VEMURAFENIB,DASATINIB,ACHN,12.66
RUXOLITINIB,DASATINIB,SF268,-1.52
VINBLASTINE,GELDANAMYCIN,A-427,-5.3125
RUXOLITINIB,TRETINOIN,IGROV-1,6.69
RUXOLITINIB,ROMIDEPSIN,NCI-H23,-16.44
TRETINOIN,PACLITAXEL,ACHN,5.91
FULVESTRANT,ARSENIC TRIOXIDE,BT-549,-12.06
AXITINIB,VANDETANIB,786-O,4.14
ABIRATERONE,ARSENIC TRIOXIDE,SK-MEL-28,-10.7
ROMIDEPSIN,FULVESTRANT,Hs 578T,-4.72
CRIZOTINIB,SUNITINIB,SF295,-6.5
IMATINIB,PACLITAXEL,HCC2998,0.37
AXITINIB,MEGESTROL ACETATE,UACC-257,-5.99
LENALIDOMIDE,SORAFENIB,SK-MEL-5,-33.2
AXITINIB,RUXOLITINIB,HOP-62,2.26
VEMURAFENIB,LAPATINIB,UACC-62,-9.24
GEFITINIB,MEGESTROL ACETATE,NCI-H460,0.53
MEGESTROL ACETATE,SORAFENIB,SN12C,-33.34
ABIRATERONE,VANDETANIB,RPMI-8226,1.73
LENALIDOMIDE,ROMIDEPSIN,HT-29,-0.77
VISMODEGIB,THALIDOMIDE,BT-549,2.43
RALOXIFENE,THALIDOMIDE,OVCAR-5,1.55
SUNITINIB,ARSENIC TRIOXIDE,MDA-MB-468,-17.66
ABIRATERONE,ROMIDEPSIN,SW620,-27.09
ABIRATERONE,TRETINOIN,COLO 205,-5.69
VEMURAFENIB,TRETINOIN,LOX-IMVI,6.89
ABIRATERONE,VANDETANIB,SK-MEL-5,0.34
RUXOLITINIB,PACLITAXEL,HCT 116,-34.93
VEMURAFENIB,TRETINOIN,NCI-H522,-4.87
PACLITAXEL,SORAFENIB,UO-31,-2.08
VANDETANIB,CELECOXIB,MCF-7,5.22
DASATINIB,THALIDOMIDE,DU145,1.63
GEFITINIB,ARSENIC TRIOXIDE,SF268,-0.99
MEGESTROL ACETATE,TRETINOIN,IGROV-1,-4.64
ROMIDEPSIN,MITOTANE,OVCAR-5,-56.4
LENALIDOMIDE,THALIDOMIDE,MDA-MB-468,-2.45
RUXOLITINIB,RALOXIFENE,UACC-62,-2.32
LENALIDOMIDE,FULVESTRANT,SNB-75,-1.36
RUXOLITINIB,CELECOXIB,HOP-62,-0.89
LAPATINIB,MITOTANE,PC-3,0.48
VISMODEGIB,LENALIDOMIDE,EKVX,-11.42
MEGESTROL ACETATE,PACLITAXEL,EKVX,0.44
ROMIDEPSIN,FULVESTRANT,HCT 116,-8.21
RALOXIFENE,NILOTINIB,MCF-7,-6.69
VEMURAFENIB,TRETINOIN,RPMI-8226,-22.31
IMATINIB,DASATINIB,NCI-H226,-14.88
RUXOLITINIB,LAPATINIB,NCI-H522,-5.78
NILOTINIB,MITOTANE,MDA-MB-468,2.76
RALOXIFENE,AXITINIB,MCF-7,6.09
DASATINIB,SORAFENIB,VCaP,3.9575
RALOXIFENE,FULVESTRANT,NCI-H226,-7.42
TRETINOIN,IMATINIB,HCT 15,-11.24
THALIDOMIDE,ARSENIC TRIOXIDE,SK-MEL-28,-33.66
TRETINOIN,SORAFENIB,ACHN,3.6
LENALIDOMIDE,CRIZOTINIB,SN12C,1.98
PACLITAXEL,MITOTANE,NCI-H522,-2.0
LAPATINIB,FULVESTRANT,NCI-H322M,-32.95
VISMODEGIB,SORAFENIB,NCI-H226,-11.18
CELECOXIB,IMATINIB,KM12,-6.31
GEFITINIB,ROMIDEPSIN,RPMI-8226,-4.25
AXITINIB,LAPATINIB,U-251MG,-7.91
AXITINIB,RALOXIFENE,TK-10,-1.23
TRETINOIN,RUXOLITINIB,L-1236,-9.026
ABIRATERONE,TRETINOIN,HCT 15,-2.48
CRIZOTINIB,MEGESTROL ACETATE,MDA-MB-231,-78.54
RUXOLITINIB,LENALIDOMIDE,UACC-257,-4.48
MITOTANE,ARSENIC TRIOXIDE,CCRF-CEM,-36.71
AXITINIB,DOCETAXEL,HCT 15,0.17
TRETINOIN,DOCETAXEL,RXF 393L,8.77
VINBLASTINE,SUNITINIB,NCI-H520,1.2025
AXITINIB,SORAFENIB,MDA-MB-468,-6.82
VISMODEGIB,SORAFENIB,OVCAR-3,-9.96
AXITINIB,MITOTANE,SK-MEL-5,-4.1
PACLITAXEL,THALIDOMIDE,OVCAR-3,-29.25
VEMURAFENIB,LENALIDOMIDE,OVCAR-3,-1.9
ABIRATERONE,CELECOXIB,NCI-H23,2.95
RUXOLITINIB,ROMIDEPSIN,SK-MEL-5,-84.31
CELECOXIB,DASATINIB,SF295,-50.23
VEMURAFENIB,DASATINIB,UACC-62,0.69
BUMETANIDE,RUXOLITINIB,L-1236,-29.99
RALOXIFENE,AXITINIB,HT-29,-0.83
ABIRATERONE,VISMODEGIB,K-562,2.09
IMATINIB,MITOTANE,UACC-62,-3.97
CRIZOTINIB,NILOTINIB,IGROV-1,0.16
MEGESTROL ACETATE,ARSENIC TRIOXIDE,MDA-MB-468,-14.55
FULVESTRANT,ARSENIC TRIOXIDE,U-251MG,-11.9
VEMURAFENIB,MITOTANE,K-562,-9.37
VANDETANIB,GEFITINIB,HOP-92,11.74
LAPATINIB,THALIDOMIDE,M14,-4.01
VEMURAFENIB,VISMODEGIB,A-498,-9.1
SORAFENIB,ARSENIC TRIOXIDE,UACC-257,-23.31
ROMIDEPSIN,THALIDOMIDE,SK-MEL-5,-45.98
PACLITAXEL,MITOTANE,T-47D,-20.45
IMATINIB,DASATINIB,Caki-1,-22.41
TRETINOIN,LAPATINIB,SK-MEL-5,-0.08
LAPATINIB,SORAFENIB,HCC2998,-18.72
RUXOLITINIB,VANDETANIB,K-562,-7.16
AXITINIB,CRIZOTINIB,T-47D,-0.79
PONATINIB,BARDOXOLONE METHYL,L-1236,-15.337
MITOTANE,ARSENIC TRIOXIDE,OVCAR-8,-34.79
DOFETILIDE,RUXOLITINIB,L-1236,-43.09
DEXAMETHASONE,SORAFENIB,NCI-H2122,-7.814999999999999
RALOXIFENE,AXITINIB,HCT 116,-11.66
VANDETANIB,MITOTANE,Hs 578T,1.31
ABIRATERONE,AXITINIB,NCI-H322M,1.22
TRETINOIN,ARSENIC TRIOXIDE,SNB-75,5.04
VISMODEGIB,FULVESTRANT,786-O,2.94
RUXOLITINIB,PACLITAXEL,HOP-92,-7.37
RUXOLITINIB,DASATINIB,SK-MEL-28,-14.2
TRETINOIN,PACLITAXEL,SK-MEL-28,-54.16
PACLITAXEL,DASATINIB,A2058,-12.4775
RALOXIFENE,SUNITINIB,SK-OV-3,0.45
RALOXIFENE,ROMIDEPSIN,MDA-MB-231,-70.08
GEFITINIB,ROMIDEPSIN,COLO 205,-19.93
LENALIDOMIDE,ROMIDEPSIN,OVCAR-8,0.83
RALOXIFENE,IMATINIB,SK-OV-3,-1.09
RUXOLITINIB,SORAFENIB,DU145,-13.13
GEFITINIB,DASATINIB,OVCAR-3,10.07
VANDETANIB,RALOXIFENE,K-562,4.86
VEMURAFENIB,DASATINIB,SF295,1.75
VEMURAFENIB,SUNITINIB,OVCAR-4,-0.37
MEGESTROL ACETATE,LAPATINIB,SN12C,-1.76
RUXOLITINIB,LAPATINIB,SK-MEL-28,-0.28
CRIZOTINIB,RUXOLITINIB,UO-31,3.38
RUXOLITINIB,THALIDOMIDE,Hs 578T,-0.19
VISMODEGIB,CELECOXIB,U-251MG,0.29
VEMURAFENIB,TRETINOIN,A-498,-1.63
VISMODEGIB,ABIRATERONE,MDA-MB-468,1.68
ABIRATERONE,FULVESTRANT,786-O,3.04
RUXOLITINIB,AXITINIB,SW620,-0.73
TRETINOIN,LAPATINIB,SF268,-0.38
IMATINIB,SUNITINIB,M14,-35.19
VISMODEGIB,VANDETANIB,HOP-92,-3.16
ABIRATERONE,FULVESTRANT,SF539,2.29
VISMODEGIB,NILOTINIB,OVCAR-5,-3.62
ABIRATERONE,AXITINIB,LOX-IMVI,1.6
RUXOLITINIB,GEFITINIB,HCC2998,-13.08
RUXOLITINIB,LAPATINIB,SK-MEL-2,-6.06
ABIRATERONE,CRIZOTINIB,UACC-62,-7.54
VEMURAFENIB,LAPATINIB,RXF 393L,-9.59
LENALIDOMIDE,MITOTANE,SK-OV-3,4.05
DEXAMETHASONE,ERLOTINIB,RKO,-9.035
DEXAMETHASONE,DASATINIB,HCT 116,-21.065
IMATINIB,SUNITINIB,K-562,-11.38
GEFITINIB,ARSENIC TRIOXIDE,OVCAR-4,-5.22
RALOXIFENE,IMATINIB,MOLT-4,-14.28
CELECOXIB,DOCETAXEL,Hs 578T,14.23
AXITINIB,RALOXIFENE,MDA-MB-231,1.2
ABIRATERONE,ROMIDEPSIN,SR,-7.57
VISMODEGIB,AXITINIB,M14,3.95
VISMODEGIB,GEFITINIB,Caki-1,-11.73
VISMODEGIB,LAPATINIB,SK-MEL-28,-5.16
CRIZOTINIB,IMATINIB,CCRF-CEM,-12.57
NILOTINIB,MITOTANE,CCRF-CEM,-3.08
RALOXIFENE,VEMURAFENIB,SF268,-6.475
DOCETAXEL,DASATINIB,NCI-H522,1.57
CRIZOTINIB,RALOXIFENE,HOP-62,11.77
VISMODEGIB,GEFITINIB,COLO 205,-2.03
TRETINOIN,DOCETAXEL,U-251MG,11.7
ROMIDEPSIN,MITOTANE,UO-31,-3.79
ABIRATERONE,DOCETAXEL,OVCAR-4,2.04
PALBOCICLIB,RUXOLITINIB,L-1236,-10.833
TRETINOIN,DASATINIB,MDA-MB-468,-3.19
AZATHIOPRINE,RUXOLITINIB,L-1236,-25.55
RALOXIFENE,PACLITAXEL,ACHN,-37.09
CELECOXIB,ARSENIC TRIOXIDE,UACC-257,-20.32
RALOXIFENE,VISMODEGIB,U-251MG,-3.82
SUNITINIB,ARSENIC TRIOXIDE,UACC-62,-13.5
CRIZOTINIB,VISMODEGIB,OVCAR-5,-7.66
BIPERIDEN,RUXOLITINIB,L-1236,-29.301
DOCETAXEL,DASATINIB,SF295,-4.23
CRIZOTINIB,MITOTANE,UACC-62,-49.42
AXITINIB,NILOTINIB,UACC-62,0.18
MEGESTROL ACETATE,FULVESTRANT,SK-MEL-5,-11.78
LAPATINIB,DASATINIB,SW620,-2.175
SUNITINIB,FULVESTRANT,EKVX,-24.97
VANDETANIB,RALOXIFENE,SF268,12.69
CRIZOTINIB,SUNITINIB,ACHN,-10.93
AXITINIB,ROMIDEPSIN,KM12,-4.16
ILOPERIDONE,RUXOLITINIB,L-1236,-23.44
NINTEDANIB,PANOBINOSTAT,TC-71,-52.677
MEGESTROL ACETATE,ARSENIC TRIOXIDE,NCI-H322M,0.16
PAZOPANIB,RUXOLITINIB,L-1236,-12.25
VEMURAFENIB,DASATINIB,NCI-H322M,-7.89
VANDETANIB,ABIRATERONE,PC-3,-3.4
VISMODEGIB,VANDETANIB,CCRF-CEM,-8.2
PACLITAXEL,THALIDOMIDE,ACHN,-14.27
VANDETANIB,TRETINOIN,SF295,-5.81
CITALOPRAM,RUXOLITINIB,L-1236,-32.63
RALOXIFENE,FULVESTRANT,SW620,5.76
SUNITINIB,SORAFENIB,U-251MG,-2.26
ROMIDEPSIN,MITOTANE,LOX-IMVI,-56.83
IMATINIB,DASATINIB,ACHN,-38.23
CRIZOTINIB,RUXOLITINIB,SK-OV-3,-2.57
AXITINIB,SUNITINIB,COLO 205,-4.3
VEMURAFENIB,TRETINOIN,SW620,-15.08
CELECOXIB,PACLITAXEL,SF268,2.26
ROMIDEPSIN,MITOTANE,UACC-62,-62.19
DEXAMETHASONE,GELDANAMYCIN,A2058,-31.1875
VANDETANIB,RALOXIFENE,BT-549,7.23
ABIRATERONE,DASATINIB,HOP-92,3.08
VEMURAFENIB,ABIRATERONE,UACC-257,5.79
VANDETANIB,PACLITAXEL,T-47D,-5.74
RALOXIFENE,TRETINOIN,MDA-MB-231,-9.25
SUNITINIB,DASATINIB,NCI-H460,17.2975
GEFITINIB,MEGESTROL ACETATE,UO-31,-8.93
CRIZOTINIB,LAPATINIB,HCT 15,-3.21
CRIZOTINIB,MITOTANE,MOLT-4,6.36
ABIRATERONE,SORAFENIB,OVCAR-8,-10.35
RALOXIFENE,PACLITAXEL,SF539,-46.12
LENALIDOMIDE,GEFITINIB,PC-3,0.64
LAPATINIB,THALIDOMIDE,U-251MG,-3.65
FLUPIRTINE,RUXOLITINIB,L-1236,-22.09
LENALIDOMIDE,ARSENIC TRIOXIDE,HCC2998,-2.39
ABIRATERONE,ARSENIC TRIOXIDE,HT-29,-22.09
GEFITINIB,FULVESTRANT,HOP-62,0.3
VEMURAFENIB,VISMODEGIB,M14,-20.76
RUXOLITINIB,LENALIDOMIDE,RPMI-8226,-0.29
MITOTANE,THALIDOMIDE,U-251MG,-0.27
AXITINIB,THALIDOMIDE,NCI-H226,6.16
RALOXIFENE,GEFITINIB,IGROV-1,-7.29
CRIZOTINIB,NILOTINIB,SK-MEL-5,-21.12
GEFITINIB,THALIDOMIDE,COLO 205,-8.1
LAPATINIB,ARSENIC TRIOXIDE,A-549,4.55
LENALIDOMIDE,CRIZOTINIB,PC-3,-16.68
LENALIDOMIDE,MITOTANE,LOX-IMVI,-0.33
TRETINOIN,ARSENIC TRIOXIDE,NCI-H226,-6.06
RALOXIFENE,SORAFENIB,SK-MEL-28,-6.01
VISMODEGIB,RALOXIFENE,OVCAR-3,0.48
VANDETANIB,MEGESTROL ACETATE,OVCAR-8,-6.35
GEFITINIB,ARSENIC TRIOXIDE,SF295,1.48
ROMIDEPSIN,DASATINIB,UACC-257,-22.46
RESERPINE,RUXOLITINIB,L-1236,-9.824
LENALIDOMIDE,SUNITINIB,MCF-7,-0.44
VEMURAFENIB,NILOTINIB,SR,3.43
MEGESTROL ACETATE,IMATINIB,DU145,-2.85
GEFITINIB,THALIDOMIDE,NCI-H460,-8.28
RUXOLITINIB,AXITINIB,SK-MEL-2,2.57
PACLITAXEL,LAPATINIB,TK-10,1.22
SUNITINIB,MITOTANE,SF295,4.72
RUXOLITINIB,ROMIDEPSIN,Hs 578T,-71.53
VANDETANIB,MEGESTROL ACETATE,Caki-1,-30.4
RALOXIFENE,DOCETAXEL,COLO 205,-41.55
RUXOLITINIB,THALIDOMIDE,SF539,2.09
VEMURAFENIB,IMATINIB,M14,-18.86
RUXOLITINIB,DASATINIB,SNB-75,-25.91
SNX5422,ROMIDEPSIN,TC-71,-0.995
DOCETAXEL,LAPATINIB,NCI-H23,22.38
AXITINIB,DOCETAXEL,HOP-62,-18.52
VISMODEGIB,ROMIDEPSIN,HCC2998,-15.09
ROMIDEPSIN,ARSENIC TRIOXIDE,Caki-1,-0.16
TRETINOIN,ROMIDEPSIN,NCI-H522,-9.22
ABIRATERONE,THALIDOMIDE,HCT 15,-30.83
GEFITINIB,DASATINIB,BT-549,-26.41
VANDETANIB,LENALIDOMIDE,SN12C,0.91
CRIZOTINIB,MITOTANE,BT-549,4.96
ROMIDEPSIN,ARSENIC TRIOXIDE,MDA-MB-231,-0.28
DOCETAXEL,LAPATINIB,DU145,13.67
ABIRATERONE,ARSENIC TRIOXIDE,BT-549,-6.56
TRETINOIN,SUNITINIB,RXF 393L,-8.35
SUNITINIB,MITOTANE,K-562,9.23
ABIRATERONE,FULVESTRANT,SF295,-0.73
AXITINIB,VEMURAFENIB,Hs 578T,-19.17
RALOXIFENE,PACLITAXEL,DU145,-51.62
VANDETANIB,AXITINIB,SNB-75,-7.71
LAPATINIB,THALIDOMIDE,EKVX,-9.58
NILOTINIB,ARSENIC TRIOXIDE,SF268,-6.87
AXITINIB,THALIDOMIDE,CCRF-CEM,-31.74
VANDETANIB,VISMODEGIB,M14,-3.28
VEMURAFENIB,DASATINIB,786-O,-0.67
CRIZOTINIB,LENALIDOMIDE,SNB-75,-15.34
PACLITAXEL,LAPATINIB,SF268,-9.32
VISMODEGIB,ABIRATERONE,Hs 578T,-22.38
TRETINOIN,MITOTANE,DU145,3.08
ABIRATERONE,NILOTINIB,UACC-257,-5.59
NILOTINIB,MITOTANE,RXF 393L,-1.69
RUXOLITINIB,TRETINOIN,OVCAR-8,-3.5
AXITINIB,SUNITINIB,SNB-75,-4.57
CELECOXIB,IMATINIB,SK-OV-3,-2.7
VEMURAFENIB,RUXOLITINIB,SN12C,-1.15
LENALIDOMIDE,FULVESTRANT,NCI-H226,-1.14
MEGESTROL ACETATE,LAPATINIB,SF295,-0.34
RALOXIFENE,VEMURAFENIB,HCC2998,-10.2
SUNITINIB,THALIDOMIDE,HT-29,-46.75
VANDETANIB,LENALIDOMIDE,UACC-62,-0.5
CRIZOTINIB,DASATINIB,M14,-12.73
RALOXIFENE,ARSENIC TRIOXIDE,SR,-36.03
VEMURAFENIB,RUXOLITINIB,NCI-H460,1.77
IMATINIB,LAPATINIB,SN12C,-16.59
AXITINIB,MITOTANE,OVCAR-3,-0.67
ABIRATERONE,DASATINIB,LOX-IMVI,11.74
SUNITINIB,ARSENIC TRIOXIDE,HCT 116,-6.05
CELECOXIB,PACLITAXEL,HCT 116,-14.02
TRETINOIN,SUNITINIB,OVCAR-4,-0.59
MITOTANE,THALIDOMIDE,HOP-92,-3.23
LENALIDOMIDE,IMATINIB,HCT 15,4.18
VANDETANIB,TRETINOIN,NCI-H322M,-6.83
IMATINIB,PACLITAXEL,786-O,13.64
DOCETAXEL,ARSENIC TRIOXIDE,UACC-62,-0.92
CELECOXIB,DOCETAXEL,LOX-IMVI,-30.36
ERLOTINIB,DASATINIB,A-375,0.6950000000000001
MENADIONE,RUXOLITINIB,L-1236,-29.323
ABIRATERONE,NILOTINIB,OVCAR-8,-5.81
VISMODEGIB,CELECOXIB,Hs 578T,8.87
PACLITAXEL,SORAFENIB,SK-MEL-30,3.26
GEFITINIB,DASATINIB,RPMI-8226,4.16
AXITINIB,FULVESTRANT,SF295,3.02
GEFITINIB,TRETINOIN,KM12,11.55
VISMODEGIB,SUNITINIB,NCI-H460,-8.58
RALOXIFENE,VISMODEGIB,ACHN,-4.21
VINBLASTINE,SORAFENIB,UWB1.289,5.035
GEFITINIB,PACLITAXEL,ACHN,2.82
ABIRATERONE,RUXOLITINIB,A-498,-2.65
RUXOLITINIB,ROMIDEPSIN,UACC-257,-71.91
VEMURAFENIB,ARSENIC TRIOXIDE,OVCAR-8,-10.55
DEXAMETHASONE,GELDANAMYCIN,RKO,-46.395
AXITINIB,LENALIDOMIDE,SR,0.33
DEXAMETHASONE,ERLOTINIB,RPMI-7951,-39.02
RUXOLITINIB,IMATINIB,EKVX,-9.73
ABIRATERONE,DASATINIB,SK-MEL-2,-5.48
ROMIDEPSIN,DASATINIB,SF539,-41.95
RUXOLITINIB,DOCETAXEL,MDA-MB-231,4.19
AXITINIB,NILOTINIB,HCC2998,-15.74
SUNITINIB,SORAFENIB,PA-1,-4.9975000000000005
AXITINIB,ARSENIC TRIOXIDE,EKVX,-21.77
RUXOLITINIB,THALIDOMIDE,SN12C,0.09
RUXOLITINIB,THALIDOMIDE,NCI-H322M,0.15
RUXOLITINIB,THALIDOMIDE,IGROV-1,-1.44
PACLITAXEL,ARSENIC TRIOXIDE,EKVX,-1.54
IMATINIB,SUNITINIB,SN12C,-11.49
PACLITAXEL,SUNITINIB,CCRF-CEM,15.81
DOCETAXEL,LAPATINIB,OVCAR-5,16.46
DASATINIB,SORAFENIB,Caki-1,-30.82
NILOTINIB,ARSENIC TRIOXIDE,SR,-18.77
TRETINOIN,ROMIDEPSIN,A-549,-20.92
TRETINOIN,DASATINIB,NCI-H226,-14.37
VISMODEGIB,VEMURAFENIB,786-O,4.56
LAPATINIB,ERLOTINIB,OV-90,7.7825
ABIRATERONE,NILOTINIB,MDA-MB-231,-0.4
RUXOLITINIB,ABIRATERONE,HOP-92,2.29
ABIRATERONE,RUXOLITINIB,LOX-IMVI,6.75
LENALIDOMIDE,GEFITINIB,U-251MG,-5.63
IMATINIB,LAPATINIB,NCI-H226,-4.18
VISMODEGIB,FULVESTRANT,SF539,2.35
LENALIDOMIDE,LAPATINIB,MDA-MB-231,3.68
PACLITAXEL,RUXOLITINIB,L-1236,-3.359
RALOXIFENE,LAPATINIB,OVCAR-4,-3.91
RUXOLITINIB,RUXOLITINIB,L-1236,11.635000000000002
DEXAMETHASONE,GELDANAMYCIN,NCI-H460,-21.7575
GEFITINIB,PACLITAXEL,M14,-69.25
GEFITINIB,MITOTANE,T-47D,-1.61
NILOTINIB,LAPATINIB,DU145,-6.27
GEFITINIB,SORAFENIB,HOP-62,5.9
RUXOLITINIB,IMATINIB,HCC2998,-2.27
ABIRATERONE,TRETINOIN,NCI-H23,-4.8
VEMURAFENIB,AXITINIB,M14,-6.29
IMATINIB,SORAFENIB,IGROV-1,-2.64
RALOXIFENE,VEMURAFENIB,UO-31,-3.2150000000000003
VANDETANIB,TRETINOIN,UACC-62,-0.74
CRIZOTINIB,PACLITAXEL,RXF 393L,-17.61
RALOXIFENE,VANDETANIB,MCF-7,0.95
CELECOXIB,THALIDOMIDE,UO-31,-1.42
ABIRATERONE,TRETINOIN,HCC2998,-12.22
RALOXIFENE,AXITINIB,RPMI-8226,-0.01
SIMVASTATIN,RUXOLITINIB,L-1236,-3.21
GEFITINIB,MEGESTROL ACETATE,MDA-MB-468,-7.64
VEMURAFENIB,SUNITINIB,T-47D,0.26
CRIZOTINIB,MEGESTROL ACETATE,SW620,-68.27
VANDETANIB,TRETINOIN,PC-3,0.81
ABIRATERONE,ROMIDEPSIN,CCRF-CEM,-1.15
VEMURAFENIB,MEGESTROL ACETATE,UACC-62,-22.33
MEGESTROL ACETATE,ARSENIC TRIOXIDE,HOP-92,-71.03
RUXOLITINIB,ABIRATERONE,SK-MEL-2,9.04
PACLITAXEL,MITOTANE,Caki-1,-20.65
TRETINOIN,IMATINIB,CCRF-CEM,2.04
CELECOXIB,ARSENIC TRIOXIDE,ACHN,-6.35
TRETINOIN,PACLITAXEL,Caki-1,5.72
RALOXIFENE,CELECOXIB,SF539,-5.25
TRETINOIN,MITOTANE,UACC-257,-0.16
AXITINIB,GEFITINIB,MOLT-4,6.7
PERIFOSINE,RUXOLITINIB,L-1236,-19.18
RUXOLITINIB,SORAFENIB,PC-3,-27.76
CRIZOTINIB,RALOXIFENE,UACC-257,2.77
ABIRATERONE,VANDETANIB,T-47D,0.7
TRETINOIN,ROMIDEPSIN,HCT 15,-3.07
DASATINIB,MITOTANE,OVCAR-8,-0.75
AXITINIB,TRETINOIN,COLO 205,-12.91
AXITINIB,TRETINOIN,MCF-7,6.14
RALOXIFENE,DASATINIB,OVCAR-4,-23.8
CELECOXIB,LAPATINIB,NCI-H226,-2.54
DEXAMETHASONE,SORAFENIB,A-375,-3.885
RALOXIFENE,VISMODEGIB,SK-MEL-5,-6.78
RALOXIFENE,IMATINIB,OVCAR-5,-2.83
VANDETANIB,MITOTANE,CCRF-CEM,-14.96
RUXOLITINIB,DOCETAXEL,ACHN,-6.93
RUXOLITINIB,CELECOXIB,HCT 15,-9.24
ABIRATERONE,SORAFENIB,SNB-75,-16.12
VANDETANIB,ARSENIC TRIOXIDE,SK-OV-3,-13.57
CRIZOTINIB,NILOTINIB,SK-MEL-2,-7.56
RALOXIFENE,ARSENIC TRIOXIDE,U-251MG,0.19
MEGESTROL ACETATE,LAPATINIB,HOP-62,-4.74
IMATINIB,NILOTINIB,UACC-62,0.38
CELECOXIB,DASATINIB,HCT 15,-4.93
IMATINIB,FULVESTRANT,NCI-H460,-2.25
RUXOLITINIB,THALIDOMIDE,HOP-62,1.97
GEFITINIB,SORAFENIB,HCC2998,-27.23
SUNITINIB,SORAFENIB,DU145,5.81
VISMODEGIB,LENALIDOMIDE,COLO 205,-10.35
VANDETANIB,GEFITINIB,SR,2.91
AXITINIB,VANDETANIB,CCRF-CEM,-6.23
NILOTINIB,PACLITAXEL,SF268,-17.78
GEFITINIB,THALIDOMIDE,PC-3,-2.73
NILOTINIB,SORAFENIB,COLO 205,-1.56
METFORMIN,GELDANAMYCIN,T-47D,3.5475000000000003
VISMODEGIB,FULVESTRANT,SF295,-2.12
RALOXIFENE,VEMURAFENIB,K-562,-9.864999999999998
CRIZOTINIB,RUXOLITINIB,MDA-MB-231,-4.65
LICOFELONE,RUXOLITINIB,L-1236,8.127
CRIZOTINIB,AXITINIB,SNB-75,0.61
GEFITINIB,PACLITAXEL,HCC2998,-24.81
ABIRATERONE,AXITINIB,SK-MEL-5,3.05
TRETINOIN,SORAFENIB,OVCAR-3,8.26
VEMURAFENIB,AXITINIB,DU145,10.55
TRETINOIN,DASATINIB,SW620,-6.63
RUXOLITINIB,DASATINIB,OVCAR-8,-2.77
VEMURAFENIB,RALOXIFENE,UACC-257,1.96
LAPATINIB,SUNITINIB,MOLT-4,-4.77
RUXOLITINIB,RALOXIFENE,SNB-75,-0.19
LENALIDOMIDE,CRIZOTINIB,Hs 578T,3.01
SORAFENIB,ARSENIC TRIOXIDE,A-549,10.06
VANDETANIB,VISMODEGIB,HCT 15,-1.57
ABIRATERONE,THALIDOMIDE,UO-31,1.39
PACLITAXEL,ARSENIC TRIOXIDE,HCT 15,-2.5
RUXOLITINIB,TRETINOIN,OVCAR-4,-1.61
GEFITINIB,SUNITINIB,DU145,1.55
AXITINIB,LAPATINIB,HT-29,-5.57
GEFITINIB,TRETINOIN,M14,-1.74
TRETINOIN,LAPATINIB,HCT 116,3.6
LENALIDOMIDE,THALIDOMIDE,NCI-H322M,4.89
METFORMIN,GELDANAMYCIN,SW837,-20.4525
TRETINOIN,IMATINIB,KM12,-1.64
SUNITINIB,LAPATINIB,MDA-MB-436,2.16
