Drug A,Drug B,Cell Line Name,Score
ABIRATERONE,LAPATINIB,UACC-257,-8.3
NILOTINIB,FULVESTRANT,ACHN,-5.06
VEMURAFENIB,LAPATINIB,TK-10,-1.37
MEGESTROL ACETATE,CELECOXIB,UACC-257,-1.23
MITOTANE,NILOTINIB,RXF 393L,-4.14
MEGESTROL ACETATE,DASATINIB,HOP-62,-20.62
LENALIDOMIDE,NILOTINIB,KM12,-12.42
DOCETAXEL,SORAFENIB,NCI-H322M,7.05
RUXOLITINIB,FULVESTRANT,HOP-62,1.82
VISMODEGIB,DOCETAXEL,NCI-H460,1.68
VEMURAFENIB,DOCETAXEL,MOLT-4,-44.1
RUXOLITINIB,IMATINIB,UACC-62,-7.08
VEMURAFENIB,LENALIDOMIDE,BT-549,5.58
PACLITAXEL,DOCETAXEL,HCT 15,-4.51
AXITINIB,VANDETANIB,MDA-MB-231,-5.49
RUXOLITINIB,SORAFENIB,CCRF-CEM,-15.26
MEGESTROL ACETATE,PACLITAXEL,U-251MG,-33.88
VANDETANIB,PACLITAXEL,CCRF-CEM,6.37
VANDETANIB,DOCETAXEL,SN12C,3.12
DASATINIB,ARSENIC TRIOXIDE,K-562,-5.39
TESMILIFENE,RUXOLITINIB,L-1236,-12.42
CELECOXIB,SUNITINIB,KM12,-28.06
VEMURAFENIB,VANDETANIB,M14,-8.22
LENALIDOMIDE,DASATINIB,UO-31,-30.35
RUXOLITINIB,ARSENIC TRIOXIDE,CCRF-CEM,-35.66
ABIRATERONE,RUXOLITINIB,T-47D,-5.66
AXITINIB,SUNITINIB,Hs 578T,-5.49
RALOXIFENE,RUXOLITINIB,DU145,12.6
ABIRATERONE,IMATINIB,MDA-MB-468,3.82
FENOLDOPAM,RUXOLITINIB,L-1236,-5.36
PACLITAXEL,SUNITINIB,SR,8.04
VEMURAFENIB,TRETINOIN,MOLT-4,-0.99
GEFITINIB,NILOTINIB,RPMI-8226,1.78
LENALIDOMIDE,DASATINIB,786-O,1.25
VISMODEGIB,VEMURAFENIB,SF268,5.36
RALOXIFENE,ARSENIC TRIOXIDE,SF268,6.8
MITOTANE,THALIDOMIDE,SR,-5.83
ABIRATERONE,VISMODEGIB,UACC-62,-0.6
CRIZOTINIB,GEFITINIB,MDA-MB-231,-37.04
LENALIDOMIDE,IMATINIB,HOP-92,2.24
VISMODEGIB,GEFITINIB,KM12,-8.32
VANDETANIB,SORAFENIB,HCC2998,-11.94
MEGESTROL ACETATE,VEMURAFENIB,SK-MEL-5,-25.53
FULVESTRANT,THALIDOMIDE,SW620,-5.03
MITOTANE,ARSENIC TRIOXIDE,COLO 205,-13.69
VANDETANIB,ARSENIC TRIOXIDE,SF295,-6.23
CRIZOTINIB,SUNITINIB,Caki-1,2.85
GEFITINIB,NILOTINIB,SF295,1.17
LAPATINIB,ARSENIC TRIOXIDE,SW620,-17.92
GELDANAMYCIN,SORAFENIB,MDA-MB-436,-11.8625
CRIZOTINIB,DOCETAXEL,T-47D,-10.37
NILOTINIB,DASATINIB,SK-MEL-5,1.21
RALOXIFENE,CRIZOTINIB,RPMI-8226,-3.01
VINBLASTINE,DASATINIB,RPMI-7951,2.9775
CELECOXIB,DASATINIB,A-498,-1.34
MEGESTROL ACETATE,SUNITINIB,M14,-0.68
ABIRATERONE,ROMIDEPSIN,RXF 393L,-26.72
AXITINIB,LENALIDOMIDE,K-562,-53.7
VEMURAFENIB,SORAFENIB,OVCAR-3,-6.43
MEGESTROL ACETATE,NILOTINIB,T-47D,4.81
IMATINIB,LAPATINIB,Caki-1,-19.46
RUXOLITINIB,DASATINIB,HCC2998,-5.67
VANDETANIB,LAPATINIB,Hs 578T,0.85
CRIZOTINIB,ROMIDEPSIN,OVCAR-8,-36.11
LENALIDOMIDE,CELECOXIB,786-O,-2.06
METFORMIN,ERLOTINIB,OV-90,-3.0575
VEMURAFENIB,ROMIDEPSIN,SK-MEL-28,-17.87
RUXOLITINIB,VISMODEGIB,SK-MEL-2,0.58
VEMURAFENIB,PACLITAXEL,HT-29,7.0
RALOXIFENE,ABIRATERONE,MOLT-4,0.58
LENALIDOMIDE,GEFITINIB,EKVX,-8.22
GEFITINIB,ROMIDEPSIN,NCI-H460,-7.87
VISMODEGIB,TRETINOIN,CCRF-CEM,1.92
ABIRATERONE,RUXOLITINIB,NCI-H322M,2.04
DOCETAXEL,ARSENIC TRIOXIDE,SW620,-1.1
LENALIDOMIDE,MITOTANE,OVCAR-8,-0.02
RUXOLITINIB,NILOTINIB,Caki-1,0.95
VANDETANIB,NILOTINIB,PC-3,6.96
GEFITINIB,SUNITINIB,A-549,-0.16
CRIZOTINIB,VEMURAFENIB,SK-MEL-5,-10.45
CRIZOTINIB,CELECOXIB,DU145,-25.59
SUNITINIB,SORAFENIB,NCI-H23,-5.8100000000000005
ABIRATERONE,VANDETANIB,NCI-H23,-11.79
RALOXIFENE,DASATINIB,HOP-62,-10.89
GEFITINIB,FULVESTRANT,BT-549,-2.41
GEFITINIB,VEMURAFENIB,SW620,-6.49
EMODIN,RUXOLITINIB,L-1236,-68.81
VANDETANIB,MEGESTROL ACETATE,A-498,0.08
GEFITINIB,SUNITINIB,SF539,1.37
TRETINOIN,THALIDOMIDE,LOX-IMVI,-3.71
CRIZOTINIB,RALOXIFENE,K-562,1.89
CELECOXIB,ARSENIC TRIOXIDE,KM12,-10.71
ACETYLCYSTEINE,RUXOLITINIB,L-1236,-22.039
MEGESTROL ACETATE,FULVESTRANT,NCI-H460,2.7
DASATINIB,FULVESTRANT,LOX-IMVI,5.38
RALOXIFENE,THALIDOMIDE,HOP-92,0.25
ABIRATERONE,RALOXIFENE,HOP-62,7.07
RALOXIFENE,FULVESTRANT,M14,0.68
GEFITINIB,VEMURAFENIB,SF295,1.29
TRETINOIN,SUNITINIB,786-O,-5.73
PACLITAXEL,ROMIDEPSIN,TK-10,-37.53
NILOTINIB,MITOTANE,MOLT-4,4.46
ABIRATERONE,GEFITINIB,OVCAR-8,2.41
AXITINIB,DOCETAXEL,OVCAR-3,-39.99
PACLITAXEL,SUNITINIB,HT-29,-5.072000000000001
VEMURAFENIB,RUXOLITINIB,SF539,-1.34
LENALIDOMIDE,IMATINIB,UACC-257,-0.66
VANDETANIB,ABIRATERONE,HOP-92,3.62
DOCETAXEL,ARSENIC TRIOXIDE,RPMI-8226,0.33
VANDETANIB,RALOXIFENE,U-251MG,2.18
RALOXIFENE,TRETINOIN,NCI-H226,-5.97
VISMODEGIB,ROMIDEPSIN,SNB-75,-80.71
ERLOTINIB,SORAFENIB,SK-MES-1,-4.7525
CRIZOTINIB,MEGESTROL ACETATE,RXF 393L,-1.21
VANDETANIB,LENALIDOMIDE,SR,1.33
ROFECOXIB,RUXOLITINIB,L-1236,-23.59
VANDETANIB,CRIZOTINIB,M14,-5.96
MEGESTROL ACETATE,FULVESTRANT,HT-29,-11.51
VEMURAFENIB,ARSENIC TRIOXIDE,PC-3,2.32
DEXAMETHASONE,ERLOTINIB,NCI-H23,-24.235
CRIZOTINIB,SUNITINIB,HT-29,-4.7
CRIZOTINIB,TRETINOIN,NCI-H460,4.72
FULVESTRANT,ARSENIC TRIOXIDE,MOLT-4,-21.83
DOCETAXEL,SUNITINIB,SR,12.37
DOCETAXEL,THALIDOMIDE,SK-OV-3,-86.61
IMATINIB,DASATINIB,TK-10,3.46
ABIRATERONE,DASATINIB,SNB-75,-22.54
PACLITAXEL,ARSENIC TRIOXIDE,BT-549,-4.33
TRETINOIN,MITOTANE,OVCAR-3,-6.06
MEGESTROL ACETATE,ROMIDEPSIN,NCI-H226,-61.6
CRIZOTINIB,VANDETANIB,PC-3,-4.17
CRIZOTINIB,AXITINIB,OVCAR-8,-4.81
IMATINIB,ARSENIC TRIOXIDE,BT-549,-26.29
AXITINIB,MITOTANE,SR,-37.41
DEXAMETHASONE,SUNITINIB,SK-MES-1,-1.525
AXITINIB,PACLITAXEL,UO-31,3.54
LENALIDOMIDE,ROMIDEPSIN,OVCAR-4,-10.9
IMATINIB,NILOTINIB,A-549,-1.26
RALOXIFENE,ABIRATERONE,SK-OV-3,-0.88
SORAFENIB,MITOTANE,TK-10,3.34
CRIZOTINIB,LENALIDOMIDE,K-562,-48.53
NILOTINIB,SUNITINIB,PC-3,-7.88
VISMODEGIB,MITOTANE,OVCAR-5,3.17
SUNITINIB,SORAFENIB,HCT 15,-38.64
ROMIDEPSIN,ARSENIC TRIOXIDE,RPMI-8226,-12.24
VANDETANIB,RUXOLITINIB,SNB-75,-44.55
VEMURAFENIB,VANDETANIB,K-562,-36.37
RUXOLITINIB,THALIDOMIDE,OVCAR-5,2.81
BIMATOPROST,RUXOLITINIB,L-1236,11.813
NILOTINIB,LAPATINIB,ACHN,-8.62
VANDETANIB,ARSENIC TRIOXIDE,RXF 393L,-3.6
VEMURAFENIB,LENALIDOMIDE,NCI-H460,-0.29
CELECOXIB,FULVESTRANT,OVCAR-8,1.03
RALOXIFENE,DOCETAXEL,U-251MG,-23.63
AXITINIB,THALIDOMIDE,SF268,-36.53
IMATINIB,PACLITAXEL,TK-10,-70.36
PACLITAXEL,THALIDOMIDE,786-O,-20.33
RALOXIFENE,ARSENIC TRIOXIDE,HT-29,-5.01
SUNITINIB,DASATINIB,SW620,8.86
PANOBINOSTAT,KX01,TC-71,-4.1515
IMATINIB,NILOTINIB,ACHN,-10.45
DOCETAXEL,AV412,TC-71,-1.576
RALOXIFENE,SORAFENIB,CCRF-CEM,3.32
VEMURAFENIB,LAPATINIB,DU145,-16.2
LENALIDOMIDE,CRIZOTINIB,U-251MG,-0.06
GEFITINIB,ARSENIC TRIOXIDE,HOP-92,1.91
RUXOLITINIB,MITOTANE,SF268,5.0
LAPATINIB,DASATINIB,VCaP,4.51
CRIZOTINIB,VEMURAFENIB,HT-29,-2.34
AXITINIB,LENALIDOMIDE,BT-549,0.96
ANAGRELIDE,RUXOLITINIB,L-1236,-27.199
ABIRATERONE,RUXOLITINIB,SK-OV-3,0.71
MEGESTROL ACETATE,CELECOXIB,T-47D,7.39
VISMODEGIB,AXITINIB,IGROV-1,-0.36
NILOTINIB,SORAFENIB,IGROV-1,1.49
VEMURAFENIB,MITOTANE,NCI-H522,7.9
VEMURAFENIB,FULVESTRANT,HT-29,5.27
CRIZOTINIB,DOCETAXEL,A-498,3.45
LENALIDOMIDE,MITOTANE,NCI-H226,5.22
VEMURAFENIB,LENALIDOMIDE,SN12C,-3.5
SUNITINIB,FULVESTRANT,COLO 205,2.18
VEMURAFENIB,MEGESTROL ACETATE,SR,-39.46
RUXOLITINIB,CELECOXIB,NCI-H322M,2.71
TRETINOIN,DOCETAXEL,MDA-MB-231,11.75
GEFITINIB,ARSENIC TRIOXIDE,HOP-62,-0.15
CELECOXIB,SORAFENIB,NCI-H23,-4.87
VISMODEGIB,AXITINIB,ACHN,4.04
GEFITINIB,PACLITAXEL,MCF-7,-6.64
PELITINIB,AV412,TC-71,-2.502
LENALIDOMIDE,MITOTANE,RXF 393L,7.48
TRETINOIN,NILOTINIB,DU145,-1.46
LENALIDOMIDE,MEGESTROL ACETATE,OVCAR-8,-0.95
VISMODEGIB,FULVESTRANT,K-562,-0.32
DOCETAXEL,MITOTANE,HT-29,17.99
CELECOXIB,NILOTINIB,EKVX,-7.11
ABIRATERONE,MITOTANE,Hs 578T,-23.3
MEGESTROL ACETATE,DASATINIB,OVCAR-8,-9.07
CELECOXIB,ARSENIC TRIOXIDE,A-549,-11.82
SUNITINIB,ARSENIC TRIOXIDE,DU145,-6.89
CRIZOTINIB,SORAFENIB,HCT 116,-7.79
VANDETANIB,RALOXIFENE,NCI-H226,-0.17
CRIZOTINIB,PACLITAXEL,ACHN,-7.84
VANDETANIB,GEFITINIB,OVCAR-3,14.18
LENALIDOMIDE,SORAFENIB,T-47D,-9.38
CRIZOTINIB,FULVESTRANT,SK-OV-3,1.93
CRIZOTINIB,ABIRATERONE,A-549,-35.1
TRETINOIN,IMATINIB,TK-10,-5.33
RUXOLITINIB,LENALIDOMIDE,PC-3,-6.4
VANDETANIB,GEFITINIB,HT-29,-9.25
MEGESTROL ACETATE,ARSENIC TRIOXIDE,KM12,-44.4
LENALIDOMIDE,ROMIDEPSIN,T-47D,-12.1
VISMODEGIB,ARSENIC TRIOXIDE,LOX-IMVI,15.71
DOCETAXEL,MITOTANE,U-251MG,6.57
2METHOXYESTRADIOL,AT7519,TC-71,-11.703
RALOXIFENE,THALIDOMIDE,IGROV-1,4.55
VEMURAFENIB,AXITINIB,BT-549,2.96
DASATINIB,GELDANAMYCIN,SW620,-10.12
RUXOLITINIB,ARSENIC TRIOXIDE,NCI-H23,-13.58
TRETINOIN,DASATINIB,A-549,4.95
VEMURAFENIB,THALIDOMIDE,HT-29,-19.37
RUXOLITINIB,ABIRATERONE,MDA-MB-468,-22.46
IMATINIB,THALIDOMIDE,NCI-H23,-0.22
DASATINIB,ARSENIC TRIOXIDE,SF539,-3.92
SUNITINIB,THALIDOMIDE,UACC-257,1.25
VEMURAFENIB,IMATINIB,U-251MG,2.35
CRIZOTINIB,AXITINIB,CCRF-CEM,4.19
GEFITINIB,PACLITAXEL,IGROV-1,8.32
AMLEXANOX,RUXOLITINIB,L-1236,-26.957
VISMODEGIB,TRETINOIN,SF539,-4.95
VEMURAFENIB,THALIDOMIDE,NCI-H322M,1.55
RALOXIFENE,GEFITINIB,HOP-62,-3.69
PRUCALOPRIDE,RUXOLITINIB,L-1236,-22.642
NILOTINIB,THALIDOMIDE,COLO 205,-5.85
CRIZOTINIB,PACLITAXEL,IGROV-1,1.77
VANDETANIB,LENALIDOMIDE,KM12,-9.4
RALOXIFENE,TRETINOIN,T-47D,5.98
IMATINIB,SUNITINIB,SR,-40.11
FULVESTRANT,DOCETAXEL,SF295,-6.04
CRIZOTINIB,RUXOLITINIB,HCT 116,-15.41
GEFITINIB,PACLITAXEL,Caki-1,3.65
IMATINIB,LAPATINIB,HCC2998,-8.17
RALOXIFENE,LAPATINIB,NCI-H522,-16.55
SUNITINIB,THALIDOMIDE,OVCAR-4,-1.24
VEMURAFENIB,LAPATINIB,SK-MEL-5,-14.24
GEFITINIB,VEMURAFENIB,OVCAR-5,-19.01
MEGESTROL ACETATE,NILOTINIB,SK-MEL-5,-75.54
RALOXIFENE,GEFITINIB,OVCAR-5,-3.51
AXITINIB,CELECOXIB,UACC-62,-22.57
INGENOL MEBUTATE,RUXOLITINIB,L-1236,-83.596
ABIRATERONE,AXITINIB,HOP-62,1.63
AXITINIB,NILOTINIB,UO-31,-2.47
CRIZOTINIB,SORAFENIB,SF268,-13.67
RUXOLITINIB,SORAFENIB,SK-OV-3,-13.61
CELECOXIB,TRETINOIN,NCI-H460,-1.32
ABIRATERONE,LENALIDOMIDE,NCI-H226,-11.84
VINBLASTINE,GELDANAMYCIN,NCI-H23,-5.245
ABIRATERONE,LENALIDOMIDE,OVCAR-3,-34.73
LENALIDOMIDE,THALIDOMIDE,HOP-92,-3.5
RALOXIFENE,ABIRATERONE,HCT 116,-3.0
CELECOXIB,TRETINOIN,NCI-H322M,1.0
VISMODEGIB,VANDETANIB,SN12C,1.14
AXITINIB,MITOTANE,DU145,8.05
VANDETANIB,MEGESTROL ACETATE,NCI-H322M,-42.28
AXITINIB,FULVESTRANT,HCC2998,-4.35
CRIZOTINIB,PACLITAXEL,SN12C,-7.1
RUXOLITINIB,ARSENIC TRIOXIDE,TK-10,-6.23
LAPATINIB,SORAFENIB,MDA-MB-231,-1.78
VISMODEGIB,RUXOLITINIB,MCF-7,2.15
DASATINIB,THALIDOMIDE,KM12,-2.89
ROMIDEPSIN,DASATINIB,RPMI-8226,-45.9
RUXOLITINIB,ARSENIC TRIOXIDE,NCI-H322M,-6.03
TRETINOIN,SUNITINIB,COLO 205,-2.15
CELECOXIB,DOCETAXEL,SNB-75,8.76
ABIRATERONE,RALOXIFENE,NCI-H460,1.29
RUXOLITINIB,CRIZOTINIB,MDA-MB-468,0.56
VISMODEGIB,SORAFENIB,A-498,-13.14
MITOTANE,THALIDOMIDE,SN12C,-3.83
CRIZOTINIB,VEMURAFENIB,EKVX,-14.54
TRETINOIN,FULVESTRANT,OVCAR-4,0.22
NILOTINIB,ROMIDEPSIN,SW620,-55.3
ABIRATERONE,FULVESTRANT,HT-29,1.63
CELECOXIB,NILOTINIB,SNB-75,-1.23
IMATINIB,MITOTANE,CCRF-CEM,0.26
MEGESTROL ACETATE,CELECOXIB,A-549,-10.19
NILOTINIB,SORAFENIB,SNB-75,-2.22
VEMURAFENIB,ABIRATERONE,RXF 393L,-1.55
GEFITINIB,CELECOXIB,ACHN,-10.86
LAPATINIB,THALIDOMIDE,IGROV-1,-36.2
RALOXIFENE,VISMODEGIB,SF539,-4.38
VISMODEGIB,CELECOXIB,UACC-257,1.37
FULVESTRANT,DOCETAXEL,SK-MEL-28,10.55
NILOTINIB,DOCETAXEL,COLO 205,13.55
MEGESTROL ACETATE,PACLITAXEL,SK-MEL-5,-41.82
CRIZOTINIB,NILOTINIB,RPMI-8226,-0.21
ABIRATERONE,RALOXIFENE,M14,5.15
ABIRATERONE,VEMURAFENIB,EKVX,-1.49
ABIRATERONE,MEGESTROL ACETATE,SR,-44.1
TRETINOIN,THALIDOMIDE,NCI-H322M,0.17
VISMODEGIB,CRIZOTINIB,SR,-31.45
GEFITINIB,SORAFENIB,MDA-MB-231,-20.76
MEGESTROL ACETATE,THALIDOMIDE,HCT 15,-4.67
ROMIDEPSIN,ARSENIC TRIOXIDE,UACC-257,0.46
LAPATINIB,THALIDOMIDE,OVCAR-4,1.68
AXITINIB,PACLITAXEL,SK-MEL-5,-30.79
OSI930,RUXOLITINIB,L-1236,-14.363
DOCETAXEL,LAPATINIB,SK-MEL-5,-6.52
VISMODEGIB,RUXOLITINIB,L-428,-0.2945
AV412,ROMIDEPSIN,TC-71,-0.386
ROMIDEPSIN,ARSENIC TRIOXIDE,SK-MEL-2,-24.01
NILOTINIB,DOCETAXEL,TK-10,1.22
AXITINIB,ABIRATERONE,HCC2998,-10.44
RALOXIFENE,AXITINIB,CCRF-CEM,-9.6
CELECOXIB,THALIDOMIDE,SR,-4.37
IMATINIB,DOCETAXEL,OVCAR-4,8.43
ABIRATERONE,THALIDOMIDE,HOP-62,-11.07
CELECOXIB,PACLITAXEL,PC-3,2.16
SORAFENIB,ARSENIC TRIOXIDE,SW620,-49.17
VISMODEGIB,ARSENIC TRIOXIDE,SW620,-7.2
LENALIDOMIDE,DOCETAXEL,UO-31,-6.31
VEMURAFENIB,ABIRATERONE,A-498,-10.16
LENALIDOMIDE,GEFITINIB,RPMI-8226,-12.95
TRETINOIN,THALIDOMIDE,SK-MEL-5,-1.17
VEMURAFENIB,SORAFENIB,SR,-4.41
VANDETANIB,AXITINIB,SK-MEL-2,3.79
LAPATINIB,THALIDOMIDE,PC-3,1.11
IMATINIB,LAPATINIB,UACC-257,-4.71
MEGESTROL ACETATE,VEMURAFENIB,PC-3,5.23
ABIRATERONE,ARSENIC TRIOXIDE,MDA-MB-468,-0.41
METFORMIN,GELDANAMYCIN,A2058,-28.3475
PACLITAXEL,DASATINIB,OVCAR-4,0.38
VEMURAFENIB,IMATINIB,UACC-257,-15.07
LENALIDOMIDE,IMATINIB,KM12,-17.75
RUXOLITINIB,ROMIDEPSIN,SF539,-50.54
VANDETANIB,SORAFENIB,T-47D,-6.67
SORAFENIB,THALIDOMIDE,RXF 393L,2.45
TRETINOIN,MITOTANE,Caki-1,-0.99
LENALIDOMIDE,CELECOXIB,SNB-75,-2.73
AXITINIB,RUXOLITINIB,OVCAR-8,1.69
RALOXIFENE,IMATINIB,UACC-62,-1.68
IMATINIB,LAPATINIB,COLO 205,-0.18
ABIRATERONE,RALOXIFENE,CCRF-CEM,1.52
PACLITAXEL,THALIDOMIDE,LOX-IMVI,-20.58
IMATINIB,DASATINIB,SR,-8.41
ABIRATERONE,VANDETANIB,SK-OV-3,-7.54
CRIZOTINIB,GEFITINIB,HOP-92,13.07
RALOXIFENE,ABIRATERONE,BT-549,2.48
VINBLASTINE,ERLOTINIB,HT-144,7.3925
GEFITINIB,LAPATINIB,MOLT-4,10.67
NILOTINIB,PACLITAXEL,CCRF-CEM,-13.98
RUXOLITINIB,DOCETAXEL,NCI-H23,5.4
CRIZOTINIB,ABIRATERONE,UO-31,3.52
VEMURAFENIB,SORAFENIB,LOX-IMVI,-12.52
VANDETANIB,ROMIDEPSIN,OVCAR-5,-9.53
RALOXIFENE,VANDETANIB,OVCAR-5,-7.37
AXITINIB,VEMURAFENIB,Caki-1,-0.87
FULVESTRANT,ARSENIC TRIOXIDE,K-562,-28.28
VANDETANIB,ROMIDEPSIN,SK-MEL-2,-68.05
MEGESTROL ACETATE,PACLITAXEL,SW620,-66.32
VISMODEGIB,RUXOLITINIB,CCRF-CEM,3.69
RALOXIFENE,MEGESTROL ACETATE,NCI-H522,0.29
VEMURAFENIB,ABIRATERONE,CCRF-CEM,-11.9
GEFITINIB,CRIZOTINIB,A-549,-0.18
SORAFENIB,MITOTANE,SK-MEL-28,5.09
PANOBINOSTAT,PELITINIB,L-428,-16.567
LENALIDOMIDE,NILOTINIB,A-549,-0.15
AXITINIB,NILOTINIB,SF295,1.26
RUXOLITINIB,ROMIDEPSIN,HOP-92,-7.15
RUXOLITINIB,LAPATINIB,NCI-H322M,-15.16
POMALIDOMIDE,RUXOLITINIB,L-1236,-30.72
VEMURAFENIB,LAPATINIB,NCI-H23,-6.69
CRIZOTINIB,SORAFENIB,BT-549,-9.44
CELECOXIB,DASATINIB,SK-OV-3,-5.92
VANDETANIB,GEFITINIB,COLO 205,-0.66
LAPATINIB,SORAFENIB,OVCAR-3,5.012
VANDETANIB,CRIZOTINIB,MOLT-4,10.39
RUXOLITINIB,MEGESTROL ACETATE,MCF-7,-32.79
AXITINIB,ROMIDEPSIN,SW620,-21.82
VISMODEGIB,AXITINIB,HOP-92,3.98
RALOXIFENE,LAPATINIB,T-47D,5.78
SNS032,RUXOLITINIB,L-1236,-1.387
RALOXIFENE,LAPATINIB,NCI-H460,3.76
LAMOTRIGINE,RUXOLITINIB,L-1236,10.904
RUXOLITINIB,NILOTINIB,SW620,-5.88
GEFITINIB,SUNITINIB,HOP-62,-0.38
ABIRATERONE,TRETINOIN,OVCAR-8,1.43
IMATINIB,PACLITAXEL,Caki-1,-18.81
ABIRATERONE,SUNITINIB,IGROV-1,-10.28
PLINABULIN,RUXOLITINIB,L-1236,6.524
GEFITINIB,NILOTINIB,UO-31,-3.75
RUXOLITINIB,SUNITINIB,M14,-8.52
AXITINIB,RALOXIFENE,IGROV-1,-4.93
VANDETANIB,CRIZOTINIB,HCT 116,-5.59
VISMODEGIB,MITOTANE,NCI-H522,7.09
VEMURAFENIB,MEGESTROL ACETATE,BT-549,2.65
TRETINOIN,SUNITINIB,BT-549,-6.26
ROMIDEPSIN,DASATINIB,K-562,-6.39
VEMURAFENIB,CELECOXIB,SR,-11.38
CRIZOTINIB,NILOTINIB,BT-549,-2.64
CELECOXIB,IMATINIB,A-549,-1.24
TRETINOIN,THALIDOMIDE,NCI-H522,-1.07
PACLITAXEL,THALIDOMIDE,DU145,-48.82
LENALIDOMIDE,ARSENIC TRIOXIDE,TK-10,1.34
ADAPALENE,RUXOLITINIB,L-1236,-0.28
CRIZOTINIB,FULVESTRANT,HCT 116,-3.85
NILOTINIB,DASATINIB,K-562,-5.55
VEMURAFENIB,LENALIDOMIDE,DU145,-0.07
ABIRATERONE,PACLITAXEL,SF539,-21.42
LAPATINIB,GELDANAMYCIN,UWB1.289,-0.1074999999999999
CRIZOTINIB,VISMODEGIB,UACC-62,-6.37
RUXOLITINIB,ROMIDEPSIN,HCT 116,-68.15
CELECOXIB,ROMIDEPSIN,MDA-MB-468,-41.09
PACLITAXEL,DASATINIB,NCI-H1650,8.9175
PACLITAXEL,DOCETAXEL,CCRF-CEM,-9.56
AXITINIB,FULVESTRANT,EKVX,-3.53
CELECOXIB,PACLITAXEL,SK-MEL-28,-59.91
DASATINIB,MITOTANE,LOX-IMVI,-4.41
VEMURAFENIB,LENALIDOMIDE,HCC2998,-10.96
NILOTINIB,MITOTANE,MDA-MB-231,-2.51
ABIRATERONE,THALIDOMIDE,SK-MEL-5,2.91
CRIZOTINIB,MEGESTROL ACETATE,A-498,-23.16
VANDETANIB,DOCETAXEL,SK-OV-3,-5.69
RALOXIFENE,AXITINIB,OVCAR-4,0.29
AMISULPRIDE,RUXOLITINIB,L-1236,-21.83
ABIRATERONE,SORAFENIB,UACC-62,-14.85
CRIZOTINIB,PACLITAXEL,SK-MEL-2,-7.47
CRIZOTINIB,RALOXIFENE,SW620,-12.08
CRIZOTINIB,THALIDOMIDE,UO-31,1.97
LAPATINIB,SUNITINIB,MDA-MB-231,-11.21
IMATINIB,SORAFENIB,A-498,-2.62
VISMODEGIB,LAPATINIB,A-498,-2.05
RUXOLITINIB,IMATINIB,T-47D,-9.19
RALOXIFENE,LAPATINIB,OVCAR-5,0.37
RALOXIFENE,LENALIDOMIDE,Hs 578T,1.89
VEMURAFENIB,ABIRATERONE,RPMI-8226,-18.07
VANDETANIB,VEMURAFENIB,MCF-7,-7.65
SORAFENIB,THALIDOMIDE,MOLT-4,-9.74
ABIRATERONE,MITOTANE,OVCAR-8,-12.29
RUXOLITINIB,NILOTINIB,OVCAR-8,2.0
VISMODEGIB,SORAFENIB,RXF 393L,-10.73
VISMODEGIB,VANDETANIB,Caki-1,-1.9
LAPATINIB,SUNITINIB,K-562,-2.84
LENALIDOMIDE,NILOTINIB,NCI-H322M,-4.85
CRIZOTINIB,SUNITINIB,OVCAR-3,-2.88
ABIRATERONE,RALOXIFENE,Caki-1,0.7
DEXAMETHASONE,ERLOTINIB,NCI-H460,-10.4575
ABIRATERONE,DOCETAXEL,SR,12.58
ABIRATERONE,VANDETANIB,A-498,-10.84
IMATINIB,SORAFENIB,DU145,-42.44
VISMODEGIB,ABIRATERONE,DU145,9.69
THALIDOMIDE,ARSENIC TRIOXIDE,LOX-IMVI,-22.93
TRETINOIN,SORAFENIB,SW620,-1.81
CRIZOTINIB,ROMIDEPSIN,SNB-75,-7.01
VEMURAFENIB,AXITINIB,HCT 15,-36.01
MITOTANE,NILOTINIB,MOLT-4,1.47
PACLITAXEL,SORAFENIB,NCI-H522,-28.09
ABIRATERONE,ARSENIC TRIOXIDE,T-47D,-13.46
VANDETANIB,DASATINIB,Caki-1,17.24
TRETINOIN,FULVESTRANT,LOX-IMVI,8.15
VEMURAFENIB,NILOTINIB,HT-29,-5.02
VEMURAFENIB,FULVESTRANT,A-549,-14.74
CRIZOTINIB,ROMIDEPSIN,SK-MEL-28,-66.62
VEMURAFENIB,ABIRATERONE,UO-31,0.57
RALOXIFENE,PACLITAXEL,K-562,-3.21
LENALIDOMIDE,GEFITINIB,HCC2998,-7.8
GEFITINIB,SUNITINIB,SK-MEL-2,-16.94
VEMURAFENIB,PACLITAXEL,EKVX,-21.87
ABIRATERONE,PACLITAXEL,BT-549,-26.73
AXITINIB,PACLITAXEL,SK-OV-3,-46.2
VANDETANIB,FULVESTRANT,Caki-1,-5.63
NILOTINIB,MITOTANE,SR,-7.74
PACLITAXEL,SUNITINIB,SW620,5.814
VEMURAFENIB,VEMURAFENIB,UO-31,1.3
ROMIDEPSIN,SUNITINIB,SF539,-60.95
GEFITINIB,CRIZOTINIB,RPMI-8226,3.74
ABIRATERONE,ARSENIC TRIOXIDE,MCF-7,-9.18
AXITINIB,TRETINOIN,HCT 15,-5.22
CRIZOTINIB,NILOTINIB,A-498,-12.25
RALOXIFENE,RUXOLITINIB,LOX-IMVI,-1.79
IMATINIB,SORAFENIB,HT-29,-2.38
RALOXIFENE,SORAFENIB,HOP-92,-7.98
AXITINIB,GEFITINIB,SF539,4.74
