Drug A,Drug B,Cell Line Name,Score
RALOXIFENE,MITOTANE,NCI-H226,-5.42
CRIZOTINIB,ROMIDEPSIN,SK-MEL-5,-71.76
RALOXIFENE,SORAFENIB,M14,-7.66
MEGESTROL ACETATE,ROMIDEPSIN,K-562,-66.7
TRETINOIN,MITOTANE,HT-29,-0.08
AXITINIB,SORAFENIB,T-47D,-3.79
MEGESTROL ACETATE,CELECOXIB,CCRF-CEM,6.03
RALOXIFENE,SUNITINIB,EKVX,-3.24
VANDETANIB,MITOTANE,OVCAR-4,-1.98
VISMODEGIB,ARSENIC TRIOXIDE,IGROV-1,-17.34
PACLITAXEL,ROMIDEPSIN,EKVX,-2.64
DEXAMETHASONE,ERLOTINIB,PA-1,0.0775
FULVESTRANT,SORAFENIB,HCC2998,-13.85
VANDETANIB,MEGESTROL ACETATE,UACC-257,-15.19
ABIRATERONE,VISMODEGIB,NCI-H226,-4.59
VISMODEGIB,THALIDOMIDE,U-251MG,0.5
RUXOLITINIB,MEGESTROL ACETATE,HOP-62,-16.94
VISMODEGIB,DOCETAXEL,DU145,-7.45
GEFITINIB,NILOTINIB,SK-MEL-28,0.51
FULVESTRANT,ARSENIC TRIOXIDE,A-549,-2.0
RUXOLITINIB,PACLITAXEL,BT-549,-30.2
GEFITINIB,LAPATINIB,SK-MEL-28,6.37
FULVESTRANT,DOCETAXEL,MDA-MB-231,2.93
CELECOXIB,ARSENIC TRIOXIDE,T-47D,-18.45
ERLOTINIB,SORAFENIB,SK-OV-3,5.422499999999999
ROMIDEPSIN,PANOBINOSTAT,TC-71,-4.092
RUXOLITINIB,LAPATINIB,DU145,-2.9
CRIZOTINIB,THALIDOMIDE,M14,5.46
RALOXIFENE,ARSENIC TRIOXIDE,K-562,-5.17
MEGESTROL ACETATE,TRETINOIN,COLO 205,9.75
ABIRATERONE,MEGESTROL ACETATE,A-549,-23.89
MITOTANE,ARSENIC TRIOXIDE,HOP-92,-33.63
TRETINOIN,DOCETAXEL,HT-29,19.94
SUNITINIB,ARSENIC TRIOXIDE,HCC2998,-0.09
RUXOLITINIB,LENALIDOMIDE,COLO 205,-11.25
CRIZOTINIB,LENALIDOMIDE,A-498,-22.76
DOCETAXEL,ROMIDEPSIN,SK-MEL-5,-16.27
TRICHLORMETHIAZIDE,RUXOLITINIB,L-1236,-29.286
VISMODEGIB,MEGESTROL ACETATE,NCI-H23,-16.47
ROMIDEPSIN,THALIDOMIDE,NCI-H23,-61.64
MARAVIROC,RUXOLITINIB,L-1236,-30.392
MEGESTROL ACETATE,LAPATINIB,PC-3,-5.79
AXITINIB,RALOXIFENE,HOP-92,4.02
VANDETANIB,PACLITAXEL,SK-OV-3,-10.99
DOCETAXEL,DASATINIB,IGROV-1,-1.62
MEGESTROL ACETATE,PACLITAXEL,SK-OV-3,-74.3
RUXOLITINIB,DASATINIB,PC-3,2.97
VEMURAFENIB,NILOTINIB,NCI-H460,8.58
RALOXIFENE,CRIZOTINIB,RXF 393L,-5.2
VEMURAFENIB,ABIRATERONE,SK-MEL-2,10.77
CRIZOTINIB,LENALIDOMIDE,M14,-1.68
MEGESTROL ACETATE,DOCETAXEL,MCF-7,-28.45
AXITINIB,ARSENIC TRIOXIDE,A-498,-7.39
TRETINOIN,SORAFENIB,NCI-H460,-0.78
AXITINIB,ABIRATERONE,NCI-H322M,0.68
DOCETAXEL,SORAFENIB,EKVX,-3.09
ABIRATERONE,ARSENIC TRIOXIDE,A-549,-10.14
MEGESTROL ACETATE,CRIZOTINIB,SF539,-3.13
VANDETANIB,DASATINIB,HOP-62,15.65
RUXOLITINIB,PACLITAXEL,IGROV-1,1.6
VEMURAFENIB,MITOTANE,DU145,8.01
VEMURAFENIB,RALOXIFENE,SK-MEL-5,-4.04
LENALIDOMIDE,NILOTINIB,K-562,-57.07
GEFITINIB,VEMURAFENIB,SR,-4.09
FULVESTRANT,DOCETAXEL,RPMI-8226,-1.73
PACLITAXEL,FULVESTRANT,COLO 205,-0.67
CELECOXIB,ROMIDEPSIN,COLO 205,-49.66
CRIZOTINIB,GEFITINIB,DU145,3.64
GEFITINIB,CRIZOTINIB,SW620,-18.93
GEFITINIB,IMATINIB,M14,-1.24
VEMURAFENIB,VISMODEGIB,UACC-257,-23.77
ABIRATERONE,AXITINIB,UO-31,2.38
LENALIDOMIDE,DASATINIB,IGROV-1,-34.3
ABIRATERONE,DASATINIB,CCRF-CEM,-5.17
CELECOXIB,THALIDOMIDE,U-251MG,2.45
AXITINIB,LENALIDOMIDE,PC-3,-8.21
ABIRATERONE,RUXOLITINIB,SF539,-9.71
RUXOLITINIB,SORAFENIB,A-549,-9.53
RALOXIFENE,DASATINIB,MOLT-4,-21.87
VANDETANIB,NILOTINIB,786-O,-2.85
RALOXIFENE,PACLITAXEL,NCI-H322M,-50.94
DASATINIB,SORAFENIB,SF295,-5.06
LAPATINIB,GELDANAMYCIN,SK-MEL-30,2.2175
TRETINOIN,ROMIDEPSIN,OVCAR-5,-73.55
VANDETANIB,IMATINIB,SF268,2.88
VANDETANIB,THALIDOMIDE,A-549,-3.62
RUXOLITINIB,GEFITINIB,UO-31,1.24
LENALIDOMIDE,PACLITAXEL,UACC-257,-15.15
CELECOXIB,PACLITAXEL,OVCAR-5,-38.43
ABIRATERONE,RUXOLITINIB,PC-3,-3.63
PELITINIB,BARDOXOLONE METHYL,L-1236,-3.335
VANDETANIB,SORAFENIB,SK-MEL-5,-28.8
MITOTANE,THALIDOMIDE,UACC-257,-1.22
DOCETAXEL,SORAFENIB,HCT 116,14.73
DOCETAXEL,THALIDOMIDE,NCI-H23,-21.66
ABIRATERONE,DASATINIB,OVCAR-4,-8.16
ABIRATERONE,LENALIDOMIDE,SR,-18.17
LENALIDOMIDE,DASATINIB,U-251MG,-1.27
RALOXIFENE,DOCETAXEL,A-549,-29.46
IMATINIB,SUNITINIB,SK-MEL-28,-27.96
GEFITINIB,SORAFENIB,CCRF-CEM,-16.59
CRIZOTINIB,DOCETAXEL,SNB-75,-6.34
THALIDOMIDE,ARSENIC TRIOXIDE,COLO 205,-32.78
ABIRATERONE,VEMURAFENIB,SF295,0.99
CRIZOTINIB,VISMODEGIB,NCI-H226,-6.47
MEGESTROL ACETATE,SUNITINIB,OVCAR-8,1.08
GEFITINIB,MITOTANE,IGROV-1,-11.03
VISMODEGIB,VEMURAFENIB,OVCAR-4,-1.52
DASATINIB,THALIDOMIDE,TK-10,-33.17
VISMODEGIB,IMATINIB,IGROV-1,-2.48
LAPATINIB,ARSENIC TRIOXIDE,UACC-257,1.35
AXITINIB,THALIDOMIDE,OVCAR-4,0.35
AXITINIB,ARSENIC TRIOXIDE,UACC-257,-6.63
VISMODEGIB,VANDETANIB,UACC-257,-1.4
IMATINIB,SORAFENIB,OVCAR-8,-3.33
PACLITAXEL,GELDANAMYCIN,RKO,4.7575
NILOTINIB,SORAFENIB,MCF-7,1.69
NILOTINIB,DASATINIB,UACC-62,-11.02
CELECOXIB,LAPATINIB,HOP-62,-0.43
ABIRATERONE,VISMODEGIB,RXF 393L,-1.18
AXITINIB,DASATINIB,SNB-75,-7.21
ABIRATERONE,LAPATINIB,SF539,-5.15
CRIZOTINIB,ABIRATERONE,SR,-4.77
CELECOXIB,ROMIDEPSIN,Hs 578T,-59.04
SUNITINIB,GELDANAMYCIN,LoVo,0.6074999999999999
AXITINIB,VANDETANIB,OVCAR-5,-7.67
AXITINIB,GEFITINIB,UACC-62,-2.36
PACLITAXEL,FULVESTRANT,TK-10,-2.27
PACLITAXEL,MITOTANE,OVCAR-3,1.25
VANDETANIB,SUNITINIB,MDA-MB-468,0.35
CELECOXIB,SUNITINIB,NCI-H23,0.16
RALOXIFENE,RUXOLITINIB,SK-MEL-2,-0.75
MEGESTROL ACETATE,THALIDOMIDE,SW620,-1.38
TRETINOIN,SUNITINIB,RPMI-8226,-6.29
LENALIDOMIDE,MITOTANE,OVCAR-3,1.91
RUXOLITINIB,LAPATINIB,SF539,-2.96
NILOTINIB,MITOTANE,EKVX,-2.43
SUNITINIB,MITOTANE,SF539,-8.15
DOCETAXEL,THALIDOMIDE,SNB-75,-7.58
LENALIDOMIDE,GEFITINIB,OVCAR-4,3.53
TRETINOIN,PACLITAXEL,UO-31,2.11
VISMODEGIB,SORAFENIB,SN12C,-7.35
RUXOLITINIB,GEFITINIB,SR,-2.25
DOCETAXEL,MITOTANE,TK-10,-4.19
RALOXIFENE,DASATINIB,MDA-MB-468,0.71
LENALIDOMIDE,CRIZOTINIB,CCRF-CEM,-27.04
VEMURAFENIB,ROMIDEPSIN,MOLT-4,-68.49
AXITINIB,PACLITAXEL,SK-MEL-28,-28.83
AMANTADINE,RUXOLITINIB,L-1236,-34.36
AXITINIB,LENALIDOMIDE,NCI-H460,-10.18
AXITINIB,GEFITINIB,HCT 116,-5.93
VANDETANIB,DASATINIB,A-498,2.35
SUNITINIB,ARSENIC TRIOXIDE,HT-29,-9.68
ABIRATERONE,GEFITINIB,MCF-7,6.81
VEMURAFENIB,DOCETAXEL,UO-31,8.23
GEFITINIB,CRIZOTINIB,KM12,-5.09
MITOTANE,NILOTINIB,KM12,1.46
CELECOXIB,ARSENIC TRIOXIDE,A-498,-4.16
TRETINOIN,THALIDOMIDE,786-O,0.46
IMATINIB,PACLITAXEL,SK-MEL-5,-61.95
RUXOLITINIB,VEMURAFENIB,HCT 116,-6.58
VEMURAFENIB,CRIZOTINIB,MOLT-4,-14.93
PACLITAXEL,DOCETAXEL,PC-3,3.63
GEFITINIB,NILOTINIB,OVCAR-5,-5.41
CELECOXIB,MITOTANE,MDA-MB-231,0.68
GEFITINIB,MITOTANE,MDA-MB-468,-3.73
GEFITINIB,CELECOXIB,RXF 393L,-8.87
VISMODEGIB,SUNITINIB,RPMI-8226,-3.05
VANDETANIB,PACLITAXEL,RPMI-8226,-2.27
PACLITAXEL,SORAFENIB,MDA-MB-436,-5.4575
ABIRATERONE,AXITINIB,BT-549,1.06
PACLITAXEL,THALIDOMIDE,OVCAR-4,-16.97
RALOXIFENE,CRIZOTINIB,BT-549,-1.62
NILOTINIB,SUNITINIB,T-47D,-1.9
LAPATINIB,SUNITINIB,SK-MEL-5,1.47
PACLITAXEL,ERLOTINIB,NCI-H520,-2.5825
VISMODEGIB,DOCETAXEL,EKVX,5.57
DEXAMETHASONE,GELDANAMYCIN,T-47D,-3.2875
RALOXIFENE,FULVESTRANT,NCI-H23,-6.38
AXITINIB,NILOTINIB,TK-10,-0.19
VANDETANIB,NILOTINIB,SF268,0.5
PACLITAXEL,THALIDOMIDE,SF295,-47.02
RUXOLITINIB,LENALIDOMIDE,SK-OV-3,-5.02
GEFITINIB,CRIZOTINIB,SF295,-2.42
IMATINIB,NILOTINIB,OVCAR-8,-4.65
VANDETANIB,GEFITINIB,RXF 393L,3.45
VANDETANIB,AXITINIB,SW620,-5.1
TRETINOIN,FULVESTRANT,NCI-H522,2.8
NILOTINIB,SUNITINIB,SW620,-4.7
CRIZOTINIB,VANDETANIB,U-251MG,1.43
VISMODEGIB,FULVESTRANT,ACHN,2.8
VISMODEGIB,NILOTINIB,OVCAR-3,-5.6
SORAFENIB,ARSENIC TRIOXIDE,786-O,-35.88
AXITINIB,IMATINIB,OVCAR-4,-2.35
IMATINIB,FULVESTRANT,MCF-7,-13.9
RALOXIFENE,SUNITINIB,786-O,1.29
AXITINIB,SUNITINIB,SK-OV-3,-1.05
CRIZOTINIB,LAPATINIB,HOP-62,-2.04
AXITINIB,MEGESTROL ACETATE,SW620,-69.84
IMATINIB,NILOTINIB,SF268,-8.47
PACLITAXEL,SORAFENIB,NCI-H226,-7.7
RUXOLITINIB,IMATINIB,A-498,-8.21
DOCETAXEL,SUNITINIB,HCT 116,9.91
GEFITINIB,ROMIDEPSIN,CCRF-CEM,-17.84
PACLITAXEL,MITOTANE,BT-549,-0.91
ABIRATERONE,LENALIDOMIDE,NCI-H522,-10.18
TRETINOIN,DOCETAXEL,HCC2998,17.79
TRETINOIN,MITOTANE,MOLT-4,-2.07
VANDETANIB,LENALIDOMIDE,NCI-H460,-1.58
DASATINIB,GELDANAMYCIN,NCI-H460,-15.0425
NILOTINIB,THALIDOMIDE,SNB-75,-0.52
GEFITINIB,ROMIDEPSIN,HCC2998,-24.97
VISMODEGIB,IMATINIB,U-251MG,4.53
GEFITINIB,ARSENIC TRIOXIDE,MDA-MB-468,-5.29
PACLITAXEL,GELDANAMYCIN,HT-29,-2.92
ABIRATERONE,CELECOXIB,RPMI-8226,-26.19
FULVESTRANT,SORAFENIB,HOP-62,-2.72
PACLITAXEL,DASATINIB,HT-29,3.806
TROGLITAZONE,RUXOLITINIB,L-1236,-24.81
CRIZOTINIB,IMATINIB,U-251MG,5.87
ABIRATERONE,AXITINIB,OVCAR-5,0.69
CRIZOTINIB,RUXOLITINIB,MOLT-4,6.04
CRIZOTINIB,IMATINIB,SF539,-0.14
RUXOLITINIB,IMATINIB,ACHN,-9.3
LENALIDOMIDE,SUNITINIB,SK-MEL-28,-0.48
ABIRATERONE,VANDETANIB,MDA-MB-231,-0.06
RALOXIFENE,DOCETAXEL,SN12C,-48.98
AXITINIB,THALIDOMIDE,COLO 205,4.3
VANDETANIB,MEGESTROL ACETATE,786-O,-9.58
GEFITINIB,THALIDOMIDE,MDA-MB-231,-5.55
RALOXIFENE,GEFITINIB,OVCAR-4,-0.25
VISMODEGIB,ABIRATERONE,CCRF-CEM,-6.87
MEGESTROL ACETATE,LAPATINIB,SF268,0.14
SUNITINIB,THALIDOMIDE,T-47D,-7.91
NILOTINIB,DASATINIB,IGROV-1,-23.27
PACLITAXEL,SORAFENIB,K-562,-58.04
VEMURAFENIB,CRIZOTINIB,SN12C,-6.95
CELECOXIB,LAPATINIB,M14,-5.84
IMATINIB,ARSENIC TRIOXIDE,NCI-H23,-2.1
GEFITINIB,THALIDOMIDE,SK-MEL-28,1.52
ROMIDEPSIN,DASATINIB,HCT 116,-21.43
RUXOLITINIB,TRETINOIN,U-251MG,-9.36
AXITINIB,FULVESTRANT,BT-549,1.96
NILOTINIB,SUNITINIB,EKVX,-5.92
CELECOXIB,IMATINIB,NCI-H322M,-0.25
MEGESTROL ACETATE,DOCETAXEL,KM12,-35.64
VANDETANIB,DASATINIB,RPMI-8226,-14.23
MEGESTROL ACETATE,FULVESTRANT,M14,-2.95
GEFITINIB,FULVESTRANT,UO-31,-4.37
FLUTICASONE PROPIONATE,RUXOLITINIB,L-1236,-7.622
CRIZOTINIB,FULVESTRANT,SK-MEL-5,3.79
ROMIDEPSIN,FULVESTRANT,NCI-H522,-52.2
ABIRATERONE,SORAFENIB,OVCAR-3,-10.23
VISMODEGIB,RUXOLITINIB,SK-OV-3,0.37
ABIRATERONE,IMATINIB,SK-MEL-28,-2.92
DEXAMETHASONE,ERLOTINIB,VCaP,-11.34
LENALIDOMIDE,ARSENIC TRIOXIDE,HOP-62,-1.53
DASATINIB,SUNITINIB,MCF-7,0.0
DOCETAXEL,ARSENIC TRIOXIDE,EKVX,-2.96
VEMURAFENIB,ROMIDEPSIN,Caki-1,-15.68
ABIRATERONE,MEGESTROL ACETATE,Caki-1,-8.04
SUNITINIB,SORAFENIB,HOP-62,0.13
LAPATINIB,FULVESTRANT,HOP-92,-1.57
IMATINIB,DASATINIB,HOP-92,1.58
ABIRATERONE,SUNITINIB,UO-31,2.72
DOCETAXEL,SUNITINIB,SF539,14.84
CELECOXIB,NILOTINIB,K-562,-0.34
DASATINIB,MITOTANE,MDA-MB-231,-19.15
RALOXIFENE,FULVESTRANT,NCI-H522,0.42
RUXOLITINIB,ABIRATERONE,COLO 205,6.34
AXITINIB,PACLITAXEL,HCT 116,-4.31
VISMODEGIB,LENALIDOMIDE,OVCAR-4,-8.13
MEGESTROL ACETATE,CRIZOTINIB,M14,-0.09
CRIZOTINIB,SUNITINIB,M14,0.02
ABIRATERONE,THALIDOMIDE,Caki-1,1.29
VANDETANIB,ROMIDEPSIN,K-562,1.2
ABIRATERONE,PACLITAXEL,RXF 393L,4.61
VANDETANIB,TRETINOIN,HCT 15,-6.01
CELECOXIB,IMATINIB,MDA-MB-468,-0.24
GEFITINIB,MEGESTROL ACETATE,NCI-H23,-14.8
IMATINIB,PACLITAXEL,UO-31,1.55
RUXOLITINIB,RALOXIFENE,T-47D,0.18
LENALIDOMIDE,VEMURAFENIB,SK-MEL-2,-2.17
AV412,EVEROLIMUS,TC-71,-0.0835000000000001
FULVESTRANT,SORAFENIB,UACC-62,-0.26
VISMODEGIB,LAPATINIB,SF539,0.38
VEMURAFENIB,CRIZOTINIB,SR,-14.63
RALOXIFENE,SORAFENIB,MOLT-4,-2.7
CELECOXIB,IMATINIB,HCT 15,-23.15
AXITINIB,ABIRATERONE,EKVX,-6.69
AXITINIB,LENALIDOMIDE,IGROV-1,-7.6
VISMODEGIB,FULVESTRANT,HOP-62,4.33
VEMURAFENIB,MITOTANE,SW620,-9.07
VEMURAFENIB,ARSENIC TRIOXIDE,NCI-H226,-11.26
VISMODEGIB,TRETINOIN,SK-OV-3,-4.3
RUXOLITINIB,SUNITINIB,HOP-62,-3.9
ACITRETIN,RUXOLITINIB,L-1236,-15.234
CELECOXIB,PACLITAXEL,MCF-7,-16.66
DOCETAXEL,LAPATINIB,A-498,8.53
CISPLATIN,RUXOLITINIB,L-1236,-26.097
TRETINOIN,NILOTINIB,NCI-H322M,-9.25
LENALIDOMIDE,TRETINOIN,KM12,-3.5
METFORMIN,GELDANAMYCIN,LoVo,-16.4925
RALOXIFENE,SORAFENIB,ACHN,-8.63
VEMURAFENIB,RALOXIFENE,COLO 205,-6.55
SORAFENIB,ARSENIC TRIOXIDE,NCI-H23,-25.25
VISMODEGIB,AXITINIB,HCT 15,-7.39
ABIRATERONE,DASATINIB,HOP-62,11.81
SORAFENIB,ARSENIC TRIOXIDE,SK-MEL-5,-27.01
TRETINOIN,MITOTANE,NCI-H226,0.8
RUXOLITINIB,MITOTANE,HCC2998,0.52
DOCETAXEL,DASATINIB,HOP-62,-2.55
GEFITINIB,NILOTINIB,KM12,2.93
RUXOLITINIB,LENALIDOMIDE,Caki-1,-1.09
AXITINIB,IMATINIB,NCI-H226,-3.36
GEFITINIB,TRETINOIN,786-O,-5.59
ROMIDEPSIN,MITOTANE,SNB-75,-71.06
SUNITINIB,SORAFENIB,PC-3,-3.6
OBATOCLAX,RUXOLITINIB,L-428,-10.9705
VEMURAFENIB,PACLITAXEL,RPMI-8226,-12.21
IMATINIB,NILOTINIB,MCF-7,-4.33
VEMURAFENIB,DOCETAXEL,SK-MEL-2,-79.29
RUXOLITINIB,RUXOLITINIB,HDLM-2,1.7
NILOTINIB,LAPATINIB,HCT 15,-12.77
TRETINOIN,FULVESTRANT,OVCAR-3,2.49
RALOXIFENE,ARSENIC TRIOXIDE,SF295,-2.81
CELECOXIB,SUNITINIB,HCT 116,-3.27
DASATINIB,SORAFENIB,NCI-H322M,-90.38
ABIRATERONE,DASATINIB,EKVX,-4.98
LENALIDOMIDE,TRETINOIN,NCI-H226,-0.26
ABIRATERONE,LAPATINIB,HOP-92,-9.12
MITOTANE,NILOTINIB,M14,-2.76
SUNITINIB,SORAFENIB,A2058,0.195
AXITINIB,SUNITINIB,KM12,-1.52
AXITINIB,RUXOLITINIB,L-1236,-26.018
RALOXIFENE,LAPATINIB,HOP-62,-3.19
VEMURAFENIB,CELECOXIB,HCT 116,-1.74
VANDETANIB,DASATINIB,SK-MEL-2,-5.84
2METHOXYESTRADIOL,PELITINIB,TC-71,-2.228
CELECOXIB,THALIDOMIDE,SF268,-1.75
VEMURAFENIB,IMATINIB,HCC2998,-8.65
RUXOLITINIB,DOCETAXEL,OVCAR-8,-65.63
VISMODEGIB,PACLITAXEL,OVCAR-3,1.08
VEMURAFENIB,TRETINOIN,HT-29,4.21
VEMURAFENIB,ARSENIC TRIOXIDE,MOLT-4,-14.31
LEVONORGESTREL,RUXOLITINIB,L-1236,-14.0
ROMIDEPSIN,MITOTANE,SK-MEL-2,-47.34
AXITINIB,ABIRATERONE,SF295,0.22
CRIZOTINIB,ABIRATERONE,HCT 15,-0.81
MEGESTROL ACETATE,MITOTANE,PC-3,-2.31
LENALIDOMIDE,SUNITINIB,EKVX,-2.19
MYRICETIN,RUXOLITINIB,L-1236,-31.82
ABIRATERONE,DOCETAXEL,OVCAR-8,0.51
VISMODEGIB,CELECOXIB,KM12,-4.31
PACLITAXEL,FULVESTRANT,MDA-MB-231,2.44
OLMESARTAN,RUXOLITINIB,L-1236,-28.835
GEFITINIB,ARSENIC TRIOXIDE,U-251MG,4.22
LENALIDOMIDE,VEMURAFENIB,RXF 393L,-4.05
ROMIDEPSIN,SORAFENIB,SW620,-83.16
NILOTINIB,ARSENIC TRIOXIDE,OVCAR-8,-8.06
TALMAPIMOD,RUXOLITINIB,L-1236,-33.445
NILOTINIB,MITOTANE,UACC-62,1.34
VANDETANIB,CELECOXIB,OVCAR-8,5.43
GEFITINIB,FULVESTRANT,RXF 393L,-1.64
EVEROLIMUS,PONATINIB,RD,-2.692
LENALIDOMIDE,VEMURAFENIB,NCI-H23,1.23
SORAFENIB,THALIDOMIDE,A-498,-4.39
VEMURAFENIB,AXITINIB,OVCAR-4,0.86
LENALIDOMIDE,MITOTANE,HCT 116,7.78
OLMESARTAN,RUXOLITINIB,L-1236,-28.83
VISMODEGIB,ABIRATERONE,IGROV-1,1.03
DASATINIB,THALIDOMIDE,HCT 116,-20.85
SORAFENIB,MITOTANE,SW620,-16.41
TRETINOIN,DASATINIB,HCT 15,-9.26
RUXOLITINIB,MEGESTROL ACETATE,NCI-H322M,-10.32
LAPATINIB,THALIDOMIDE,HOP-62,-1.12
RUXOLITINIB,ABIRATERONE,MCF-7,1.94
CRIZOTINIB,DOCETAXEL,NCI-H226,-2.14
VANDETANIB,DASATINIB,SW620,-2.01
VANDETANIB,CELECOXIB,SK-MEL-28,2.45
PACLITAXEL,ERLOTINIB,SW620,12.8
MEGESTROL ACETATE,LAPATINIB,TK-10,-23.08
PACLITAXEL,LAPATINIB,NCI-H226,3.77
TRETINOIN,ARSENIC TRIOXIDE,OVCAR-3,-13.95
RALOXIFENE,MEGESTROL ACETATE,SN12C,-0.48
LENALIDOMIDE,PACLITAXEL,COLO 205,-32.52
RALOXIFENE,CRIZOTINIB,SN12C,-2.36
CRIZOTINIB,VISMODEGIB,OVCAR-4,-0.86
RALOXIFENE,DOCETAXEL,PC-3,-16.55
ABIRATERONE,DOCETAXEL,RXF 393L,8.76
IMATINIB,MITOTANE,NCI-H226,-4.49
CELECOXIB,DOCETAXEL,A-549,9.28
TRETINOIN,DOCETAXEL,NCI-H522,12.5
DOCETAXEL,LAPATINIB,NCI-H522,-0.01
SUNITINIB,SORAFENIB,A-427,3.5625
PROPAFENONE,RUXOLITINIB,L-1236,-15.28
DEXAMETHASONE,SUNITINIB,HCT 116,-29.7625
VEMURAFENIB,VISMODEGIB,KM12,-12.14
VANDETANIB,SUNITINIB,OVCAR-3,-10.26
ROMIDEPSIN,MITOTANE,NCI-H226,-48.67
VISMODEGIB,DOCETAXEL,SK-MEL-2,-65.82
NILOTINIB,ARSENIC TRIOXIDE,RXF 393L,-15.03
AXITINIB,RALOXIFENE,NCI-H522,0.51
AXITINIB,CRIZOTINIB,EKVX,-2.14
RUXOLITINIB,VISMODEGIB,ACHN,-28.17
RUXOLITINIB,CRIZOTINIB,OVCAR-5,-50.48
NILOTINIB,MITOTANE,HCC2998,-2.42
ABIRATERONE,VANDETANIB,M14,-0.72
CRIZOTINIB,AXITINIB,OVCAR-5,-9.72
LAPATINIB,SUNITINIB,HOP-92,-3.88
GEFITINIB,DOCETAXEL,Caki-1,5.42
GEFITINIB,DOCETAXEL,OVCAR-5,6.08
VANDETANIB,SUNITINIB,BT-549,3.19
RALOXIFENE,DASATINIB,HCT 15,-46.87
VEMURAFENIB,CRIZOTINIB,NCI-H23,-20.23
AXITINIB,LENALIDOMIDE,SK-MEL-5,-7.77
LENALIDOMIDE,CELECOXIB,BT-549,2.33
DASATINIB,THALIDOMIDE,UO-31,-1.2
AXITINIB,SORAFENIB,M14,-12.43
GEFITINIB,ARSENIC TRIOXIDE,UACC-257,-6.92
VEMURAFENIB,IMATINIB,SK-MEL-5,-20.9
ABIRATERONE,LENALIDOMIDE,RXF 393L,1.9
AXITINIB,RALOXIFENE,Hs 578T,5.78
LENALIDOMIDE,PACLITAXEL,SNB-75,-28.77
NILOTINIB,MITOTANE,NCI-H322M,-3.12
CELECOXIB,PACLITAXEL,SF295,8.04
CRIZOTINIB,ABIRATERONE,Hs 578T,-2.15
IMATINIB,DASATINIB,NCI-H522,-7.27
VEMURAFENIB,SUNITINIB,COLO 205,-7.63
VANDETANIB,SUNITINIB,UO-31,-0.87
GEFITINIB,DOCETAXEL,M14,-12.96
VANDETANIB,MITOTANE,K-562,-14.79
ABIRATERONE,CRIZOTINIB,SF295,1.59
CRIZOTINIB,MEGESTROL ACETATE,NCI-H23,-21.55
VINBLASTINE,LAPATINIB,LoVo,-1.765
CELECOXIB,DOCETAXEL,NCI-H460,6.81
ABIRATERONE,PACLITAXEL,K-562,-16.11
LENALIDOMIDE,IMATINIB,SF539,-5.65
RUXOLITINIB,LAPATINIB,Hs 578T,0.46
DOCETAXEL,THALIDOMIDE,TK-10,4.43
DOCETAXEL,MITOTANE,IGROV-1,5.35
AXITINIB,MITOTANE,HOP-92,3.91
MEGESTROL ACETATE,SUNITINIB,EKVX,-1.31
AXITINIB,DOCETAXEL,UACC-62,-14.17
FULVESTRANT,SORAFENIB,BT-549,-6.56
TRETINOIN,ARSENIC TRIOXIDE,OVCAR-5,-6.58
IMATINIB,SORAFENIB,NCI-H522,-4.09
VANDETANIB,IMATINIB,NCI-H23,-13.83
LENALIDOMIDE,DASATINIB,LOX-IMVI,-27.78
ABIRATERONE,SORAFENIB,MOLT-4,-0.37
NILOTINIB,THALIDOMIDE,SW620,-4.32
VANDETANIB,CELECOXIB,OVCAR-4,1.09
LAPATINIB,SUNITINIB,SR,0.31
VISMODEGIB,LENALIDOMIDE,SK-MEL-28,0.32
RUXOLITINIB,AXITINIB,SF295,-3.17
SUNITINIB,SORAFENIB,SK-MEL-28,3.8
MEGESTROL ACETATE,TRETINOIN,HCT 15,-3.86
GEFITINIB,ARSENIC TRIOXIDE,MOLT-4,-4.11
RUXOLITINIB,AXITINIB,Caki-1,-3.83
VEMURAFENIB,MEGESTROL ACETATE,RPMI-8226,1.9
ABIRATERONE,CELECOXIB,NCI-H226,-0.08
VEMURAFENIB,THALIDOMIDE,MDA-MB-468,3.08
VANDETANIB,SORAFENIB,MOLT-4,-12.05
RALOXIFENE,LAPATINIB,UACC-257,-3.31
VISMODEGIB,MEGESTROL ACETATE,OVCAR-8,-5.74
CRIZOTINIB,DASATINIB,SN12C,-0.36
NILOTINIB,LAPATINIB,NCI-H23,-3.29
GEFITINIB,TRETINOIN,SR,-12.72
DEXAMETHASONE,DASATINIB,SK-MEL-30,-5.8025
VISMODEGIB,PACLITAXEL,DU145,8.84
CRIZOTINIB,MEGESTROL ACETATE,HT-29,-65.52
CELECOXIB,SUNITINIB,NCI-H322M,-5.99
AXITINIB,CRIZOTINIB,HCC2998,-7.15
CRIZOTINIB,NILOTINIB,SK-MEL-28,1.83
VEMURAFENIB,THALIDOMIDE,HOP-92,3.75
RUXOLITINIB,CELECOXIB,NCI-H226,-9.31
VISMODEGIB,MITOTANE,SK-MEL-2,3.51
MITOTANE,FULVESTRANT,Caki-1,-1.77
SUNITINIB,GELDANAMYCIN,OCUB-M,7.029999999999999
AXITINIB,LENALIDOMIDE,786-O,-1.56
CELECOXIB,DASATINIB,SF268,1.5
LENALIDOMIDE,ARSENIC TRIOXIDE,OVCAR-3,-0.43
