Drug A,Drug B,Cell Line Name,Study Name,Score
Imatinib,Sorafenib,NCI-H226,ALMANAC,-4.05916828810754
Axitinib,Vismodegib,CCRF-CEM,ALMANAC,-3.35336698700423
Gefitinib,Lapatinib,TK-10,ALMANAC,-3.08438633137099
Navitoclax,Pioglitazone,G-361,FRIEDMAN,10.8198691273794
Vismodegib,paclitaxel,COLO 205,ALMANAC,-42.5664782609777
Vismodegib,mitotane,HCC-2998,ALMANAC,3.35281598645646
Vismodegib,Gefitinib,A498,ALMANAC,-2.76541244556423
VX-702,Sunitinib,COLO 800,FRIEDMAN,-52.8148561319826
Vismodegib,celecoxib,T-47D,ALMANAC,5.79920362333303
Sorafenib,Dasatinib,WT2-iPS,FRIEDMAN,-3.52447084635902
Linsitinib,RAF265,A375,FRIEDMAN,43.6070386022549
vinblastine,Erlotinib,NCIH1650,ONEIL,4.00031385473591
Dasatinib,Midostaurin,IPC-298,FRIEDMAN,2.62207099473929
Vismodegib,Midostaurin,A375,FRIEDMAN,-10.2497833882264
Lapatinib,Sorafenib,HCT-15,ALMANAC,-7.42658444196949
Ruxolitinib,thalidomide,SK-MEL-5,ALMANAC,-7.47576088804224
Gefitinib,Crizotinib,UO-31,ALMANAC,-0.743216957139201
Abiraterone,Fulvestrant,COLO 205,ALMANAC,-2.59544958709872
raloxifene,Vorinostat,U251,ALMANAC,-1.2296388860766
celecoxib,Sunitinib,NCI-H226,ALMANAC,-5.14580240202328
Linsitinib,Vatalanib,MeWo,FRIEDMAN,5.39112139235515
Axitinib,Imatinib,MCF7,ALMANAC,-4.52927612428269
SNS-032,Pioglitazone,IPC-298,FRIEDMAN,-16.7124455082211
Erlotinib,Lenalidomide,SKMEL30,FRIEDMAN,9.02129747220897
Fingolimod,Sorafenib,G-361,FRIEDMAN,-30.6493351346934
Nilotinib,Vorinostat,MDA-MB-468,ALMANAC,-7.24278347026037
Vemurafenib,Crizotinib,MCF7,ALMANAC,-1.31374240385499
mitotane,Fulvestrant,786-0,ALMANAC,-4.40667320052353
Ruxolitinib,thalidomide,SF-268,ALMANAC,6.41458348282935
Ruxolitinib,Vorinostat,UO-31,ALMANAC,2.80086478076813
SNS-032,Cediranib,SK-MEL-28,FRIEDMAN,-3.13504173513509
Lapatinib,Bexarotene,IPC-298,FRIEDMAN,8.1829230516802
Erlotinib,SNS-032,LB2518-MEL,FRIEDMAN,6.91530865985437
Dasatinib,Fulvestrant,HCC-2998,ALMANAC,-1.3048323913514
Enzastaurin,Vismodegib,RVH-421,FRIEDMAN,-15.581708031061
Vandetanib,celecoxib,T-47D,ALMANAC,4.44780196143202
paclitaxel,Vorinostat,TK-10,ALMANAC,-8.06561075754317
paclitaxel,Lapatinib,UACC62,ALMANAC,-22.8254477841311
Crizotinib,celecoxib,PC-3,ALMANAC,1.65718045251942
Lapatinib,SNS-032,G-361,FRIEDMAN,-0.830845308892962
Vandetanib,Gefitinib,SR,ALMANAC,-1.88634108496276
raloxifene,Nilotinib,SK-MEL-5,ALMANAC,-7.77834414099793
Bexarotene,Pioglitazone,A2058,FRIEDMAN,17.8571898251541
Palbociclib,RAF265,UACC-257,FRIEDMAN,18.3613786940659
Pazopanib,Vorinostat,IST-MEL1,FRIEDMAN,-13.4665377246335
Nilotinib,Fulvestrant,UACC-257,ALMANAC,0.736871256806514
Palbociclib,Pioglitazone,RPMI7951,FRIEDMAN,25.3908021732992
Sorafenib,thalidomide,SW-620,ALMANAC,-22.6051102014659
celecoxib,mitotane,MCF7,ALMANAC,-3.42124546437091
Lenalidomide,Sorafenib,OVCAR3,ALMANAC,-17.7093515027095
Axitinib,mitotane,OVCAR-5,ALMANAC,3.10263086271974
raloxifene,Vismodegib,HCT116,ALMANAC,-4.39503259451142
Vemurafenib,Abiraterone,NCI-H226,ALMANAC,-1.61463557204409
celecoxib,Romidepsin,SNB-75,ALMANAC,-31.766199053323
Vismodegib,Romidepsin,HS 578T,ALMANAC,-72.8989036867986
celecoxib,mitotane,UO-31,ALMANAC,-4.88759858487707
Nilotinib,Fingolimod,IPC-298,FRIEDMAN,-33.5493826757597
MEGESTROL ACETATE,Nilotinib,BT-549,ALMANAC,-5.80963628501595
Sorafenib,Vorinostat,IST-MEL1,FRIEDMAN,-13.924933829119
Dasatinib,geldanamycin,A427,ONEIL,1.6740112862957206
Sunitinib,Dasatinib,IST-MEL1,FRIEDMAN,-5.24842570196728
Lenalidomide,thalidomide,MDA-MB-468,ALMANAC,-1.57824914289834
Ruxolitinib,Vismodegib,RPMI-8226,ALMANAC,1.11469146852031
Ruxolitinib,Navitoclax,LB2518-MEL,FRIEDMAN,-41.5302226927213
Vemurafenib,Gefitinib,SN12C,ALMANAC,1.17849544547494
Axitinib,Crizotinib,CCRF-CEM,ALMANAC,-11.0227407034416
Vandetanib,Abiraterone,UACC62,ALMANAC,-0.729540332643625
VX-702,Lenalidomide,SK-MEL-2,FRIEDMAN,-12.9924246200639
Lapatinib,Palbociclib,IPC-298,FRIEDMAN,-5.85414521588054
Vismodegib,Vemurafenib,COLO 205,ALMANAC,-10.4046174740169
Axitinib,paclitaxel,OVCAR-4,ALMANAC,-21.9471592780031
Navitoclax,Ruxolitinib,L-428,NCATS_HL,-8.7064631661191
Crizotinib,paclitaxel,A549,ALMANAC,-7.30335132449868
Sunitinib,Cediranib,MeWo,FRIEDMAN,8.37324985506786
Crizotinib,mitotane,OVCAR-4,ALMANAC,3.03890346467357
MEGESTROL ACETATE,Dasatinib,HCT116,ALMANAC,-44.2975780483712
Nilotinib,Linsitinib,UACC62,FRIEDMAN,10.8984624093633
Gefitinib,Sunitinib,TK-10,ALMANAC,-4.13263222099568
VX-702,Sorafenib,SK-MEL-5,FRIEDMAN,0.0165169746709819
Ruxolitinib,Vemurafenib,SR,ALMANAC,-12.7076308380948
Vemurafenib,Romidepsin,HS 578T,ALMANAC,-72.9604592423541
Romidepsin,Lapatinib,786-0,ALMANAC,2.88256995604316
Lenalidomide,paclitaxel,NCI-H460,ALMANAC,-38.2836605943174
Romidepsin,Sunitinib,RXF 393,ALMANAC,-69.0299034589286
Ruxolitinib,MEGESTROL ACETATE,CAKI-1,ALMANAC,-19.8105606131249
Dasatinib,thalidomide,SK-OV-3,ALMANAC,-59.6151322014619
MEGESTROL ACETATE,Lapatinib,OVCAR-4,ALMANAC,-1.53590343524968
Crizotinib,Vemurafenib,HT29,ALMANAC,-4.10645323367856
Vandetanib,Crizotinib,COLO 205,ALMANAC,-3.69589055558148
Vismodegib,Fulvestrant,NCI-H522,ALMANAC,7.22623932158588
Tideglusib,Pioglitazone,SK-MEL-28,FRIEDMAN,-7.70451877324817
Gefitinib,Nilotinib,HT29,ALMANAC,3.54487925105518
Gefitinib,MEGESTROL ACETATE,UO-31,ALMANAC,-10.4343811337194
Ruxolitinib,paclitaxel,MCF7,ALMANAC,-9.11771368239522
Vorinostat,Lapatinib,PC-3,ALMANAC,-15.3099693976462
Navitoclax,Lapatinib,COLO 829,FRIEDMAN,-15.0013000416377
Vemurafenib,Romidepsin,SW-620,ALMANAC,-55.4832928447254
Pazopanib,VX-702,LOX IMVI,FRIEDMAN,-12.7567353698485
Lenalidomide,MEGESTROL ACETATE,NCI-H522,ALMANAC,-1.82492419994322
Vismodegib,Crizotinib,CCRF-CEM,ALMANAC,-13.9141962709534
Gefitinib,Fulvestrant,ACHN,ALMANAC,-0.0692486133582967
Axitinib,Sorafenib,RPMI-8226,ALMANAC,-22.7549437454355
Vandetanib,Sorafenib,SK-MEL-5,ALMANAC,-32.7219932518491
MEGESTROL ACETATE,Lapatinib,DU-145,ALMANAC,-3.57918118919572
raloxifene,Nilotinib,LOX IMVI,ALMANAC,12.133113848982
Romidepsin,Lapatinib,OVCAR3,ALMANAC,-4.7142066814149
Vismodegib,Vemurafenib,NCI-H226,ALMANAC,-1.76920825792816
Imatinib,Vorinostat,CAKI-1,ALMANAC,-46.3351191475248
Sunitinib,Sorafenib,LOVO,ONEIL,-3.0703466753296
Tideglusib,Cediranib,451Lu,FRIEDMAN,-7.91249132330886
Sunitinib,Lapatinib,SKMEL30,ONEIL,6.429854346358795
Vandetanib,mitotane,SK-MEL-5,ALMANAC,3.01558131313421
Linsitinib,Tanespimycin,UACC62,FRIEDMAN,-4.34055889908258
Ruxolitinib,Vismodegib,SF-295,ALMANAC,2.45450336343892
Ruxolitinib,Sunitinib,SF-295,ALMANAC,0.443026166883507
Nilotinib,Vorinostat,MeWo,FRIEDMAN,3.56050174969505
Lestaurtinib,Vorinostat,SKMEL30,FRIEDMAN,0.855783434853078
Vorinostat,Sunitinib,SF-295,ALMANAC,-6.37440501480014
Ruxolitinib,VX-702,WM115,FRIEDMAN,-1.26997137971318
Crizotinib,Vandetanib,OVCAR3,ALMANAC,-6.37713749705422
Vismodegib,Lenalidomide,MeWo,FRIEDMAN,-29.7658423733754
Abiraterone,Ruxolitinib,HT29,ALMANAC,-4.23818578352162
Gefitinib,Imatinib,NCIH23,ALMANAC,-1.69007962886318
Ruxolitinib,RAF265,SK-MEL-5,FRIEDMAN,-22.9620233355041
Vismodegib,Fulvestrant,UACC-257,ALMANAC,2.67721633893261
raloxifene,Gefitinib,COLO 205,ALMANAC,3.40550996141438
Axitinib,paclitaxel,UACC62,ALMANAC,-14.3279433887527
Vatalanib,SNS-032,COLO 829,FRIEDMAN,-8.78379353000212
Sunitinib,Crizotinib,RPMI7951,FRIEDMAN,-3.61516839013203
paclitaxel,geldanamycin,MDAMB436,ONEIL,3.42848617073407
Vemurafenib,Vemurafenib,NCIH23,ALMANAC,-3.90613023439243
Vemurafenib,raloxifene,EKVX,ALMANAC,2.50369074439927
Vandetanib,thalidomide,CAKI-1,ALMANAC,-33.8773493986796
Nilotinib,Vorinostat,SKMEL30,FRIEDMAN,-5.61796708190814
Crizotinib,Gefitinib,RXF 393,ALMANAC,2.78783430718199
Crizotinib,Gefitinib,OVCAR-5,ALMANAC,10.6487222701844
Ruxolitinib,celecoxib,NCIH23,ALMANAC,2.40397999642018
Lenalidomide,Dasatinib,HCT-15,ALMANAC,-19.6001134200994
Vemurafenib,Nilotinib,SN12C,ALMANAC,0.360239255517114
Crizotinib,Midostaurin,COLO 792,FRIEDMAN,-14.4872834084764
Lapatinib,Lenalidomide,IPC-298,FRIEDMAN,-15.2283462603264
Nilotinib,Vismodegib,G-361,FRIEDMAN,-6.01485788068331
Vemurafenib,Imatinib,SK-MEL-5,ALMANAC,-7.35378922994464
Fingolimod,Dasatinib,SK-MEL-2,FRIEDMAN,-3.80905451315337
Lestaurtinib,Cediranib,451Lu,FRIEDMAN,-13.9736337235308
Lenalidomide,MEGESTROL ACETATE,MDA-MB-231,ALMANAC,-14.2522809940187
celecoxib,paclitaxel,CCRF-CEM,ALMANAC,-17.2853211453003
Vismodegib,Fulvestrant,KM12,ALMANAC,-3.74523571363003
Vandetanib,Vismodegib,SK-MEL-28,ALMANAC,-4.00750834106258
Sunitinib,Fulvestrant,COLO 205,ALMANAC,7.06881946355313
Lenalidomide,Sorafenib,DU-145,ALMANAC,-22.5606005662504
Vismodegib,Romidepsin,OVCAR3,ALMANAC,-15.9214734753079
Lenalidomide,Lapatinib,CAKI-1,ALMANAC,4.47285097014907
raloxifene,Axitinib,HCT-15,ALMANAC,2.14623489779996
naratriptan,Ruxolitinib,L-1236,NCATS_HL,-14.6120304559996
Axitinib,paclitaxel,RXF 393,ALMANAC,-4.46493695055573
Ruxolitinib,Romidepsin,NCI-H522,ALMANAC,-65.6202370201319
Gefitinib,Sorafenib,HT29,ALMANAC,8.15538989168542
VX-702,Cediranib,IPC-298,FRIEDMAN,-15.7171200433798
Vismodegib,paclitaxel,NCI-H522,ALMANAC,-29.9774355140812
Ruxolitinib,Erlotinib,A101D,FRIEDMAN,-0.155619833312952
Abiraterone,Crizotinib,SF-539,ALMANAC,1.56058356941728
Imatinib,mitotane,OVCAR3,ALMANAC,-6.65462687793421
Abiraterone,Gefitinib,SF-295,ALMANAC,6.77520124264313
Sunitinib,Sorafenib,NCIH23,ONEIL,-6.19730890695259
Sunitinib,mitotane,DU-145,ALMANAC,-4.66392046031182
Lenalidomide,Cediranib,451Lu,FRIEDMAN,-16.3283902603432
Lenalidomide,Gefitinib,NCI-H460,ALMANAC,-12.2352718891137
Vatalanib,SNS-032,Mel Ho,FRIEDMAN,-2.44763839775431
raloxifene,Vismodegib,HOP-62,ALMANAC,-8.3241610846883
Crizotinib,Lapatinib,MCF7,ALMANAC,-2.04755162455672
Axitinib,Vandetanib,OVCAR-5,ALMANAC,-7.67243303814907
Lapatinib,Erlotinib,HT144,ONEIL,-2.6304973605131474
mitotane,Fulvestrant,SNB-75,ALMANAC,2.79094494601339
Vandetanib,thalidomide,K-562,ALMANAC,-28.4500542262396
Ruxolitinib,Vismodegib,SK-MEL-2,FRIEDMAN,-5.39330687450015
dexamethasone,Erlotinib,A2058,ONEIL,-41.1395198834054
Ruxolitinib,MEGESTROL ACETATE,MOLT-4,ALMANAC,9.89348208939266
Pazopanib,SNS-032,Mel Ho,FRIEDMAN,-12.7922456756868
Sunitinib,Lenalidomide,RVH-421,FRIEDMAN,-14.1541276003928
Crizotinib,raloxifene,UO-31,ALMANAC,1.70360527961857
Axitinib,MEGESTROL ACETATE,UACC-257,ALMANAC,-7.17609610630621
Abiraterone,Ruxolitinib,SF-268,ALMANAC,-1.95164644085156
Axitinib,Nilotinib,KM12,ALMANAC,1.07840893288797
Lapatinib,Sorafenib,MDAMB436,ONEIL,-8.393586343504198
Vemurafenib,Vemurafenib,HCT116,ALMANAC,2.54844511447776
Nilotinib,Lenalidomide,UACC-257,FRIEDMAN,4.35509794102327
Lenalidomide,mitotane,KM12,ALMANAC,-1.57279500827595
Lenalidomide,Dasatinib,SK-MEL-5,ALMANAC,-9.28324600666095
paclitaxel,Erlotinib,OVCAR3,ONEIL,3.58036180553514
Imatinib,Sunitinib,U251,ALMANAC,-6.85846914863314
Lapatinib,Erlotinib,T-47D,ONEIL,0.90894434552881
Enzastaurin,Vatalanib,IST-MEL1,FRIEDMAN,9.62506235960332
Crizotinib,Fulvestrant,PC-3,ALMANAC,-0.485801447454304
Vandetanib,Sunitinib,SK-MEL-5,ALMANAC,-3.50726403540953
MEGESTROL ACETATE,Fulvestrant,SK-MEL-2,ALMANAC,1.60454959260536
Crizotinib,Nilotinib,NCI-H226,ALMANAC,2.39445971093093
Palbociclib,Cediranib,IST-MEL1,FRIEDMAN,16.167890320696
VX-702,Lapatinib,G-361,FRIEDMAN,3.39532482810361
Vandetanib,MEGESTROL ACETATE,HCT116,ALMANAC,-5.18323914372879
Nilotinib,Fulvestrant,SK-OV-3,ALMANAC,-5.69192091910953
Gefitinib,Nilotinib,EKVX,ALMANAC,-1.90493861259401
Gefitinib,Sorafenib,786-0,ALMANAC,4.21223231536649
Ruxolitinib,Sunitinib,SK-MEL-5,FRIEDMAN,4.83540561759489
Pazopanib,Nilotinib,Mel Ho,FRIEDMAN,-4.63707137009741
Gefitinib,celecoxib,MCF7,ALMANAC,-1.04550765371691
MEGESTROL ACETATE,Fulvestrant,NCI-H460,ALMANAC,2.69030630129992
metformin,Dasatinib,SKMEL30,ONEIL,-7.211196994815285
Abiraterone,Romidepsin,NCI-H226,ALMANAC,-53.4127682856596
Tideglusib,RAF265,G-361,FRIEDMAN,-33.0572162111554
Lenalidomide,SNS-032,A2058,FRIEDMAN,-17.0100614467606
Abiraterone,Crizotinib,UO-31,ALMANAC,0.621270184545087
Ruxolitinib,Axitinib,LOX IMVI,ALMANAC,-2.49505430234898
Vemurafenib,paclitaxel,U251,ALMANAC,-20.9228718490313
Gefitinib,Fulvestrant,SK-MEL-5,ALMANAC,-1.71650065527671
Vismodegib,Imatinib,NCIH23,ALMANAC,-5.28832417387772
Vandetanib,Lapatinib,TK-10,ALMANAC,-5.00895996508754
Crizotinib,Lenalidomide,HCT-15,ALMANAC,1.47443549762471
Crizotinib,SNS-032,SK-MEL-2,FRIEDMAN,12.2032547140159
celecoxib,Romidepsin,BT-549,ALMANAC,-37.4415426757117
Sorafenib,thalidomide,U251,ALMANAC,0.592923089199549
MEGESTROL ACETATE,Romidepsin,DU-145,ALMANAC,-56.4078468623148
raloxifene,Romidepsin,OVCAR-8,ALMANAC,-22.9919949424329
Crizotinib,thalidomide,NCI-H226,ALMANAC,2.59949270965123
Vemurafenib,Sorafenib,OVCAR-5,ALMANAC,-19.3755097934356
celecoxib,Imatinib,HCC-2998,ALMANAC,-4.68380107992512
Vemurafenib,Vemurafenib,NCI-H322M,ALMANAC,-6.26398472272338
Pazopanib,Pioglitazone,UACC62,FRIEDMAN,-1.63577962103554
Vismodegib,Vatalanib,RPMI7951,FRIEDMAN,-11.5290618443245
paclitaxel,mitotane,TK-10,ALMANAC,-33.0324600075939
Lapatinib,mitotane,OVCAR-5,ALMANAC,-5.79388163579646
Lestaurtinib,SNS-032,A375,FRIEDMAN,-15.6297852048872
Lapatinib,Sorafenib,786-0,ALMANAC,-3.32004994212213
metformin,Vorinostat,SK-OV-3,ONEIL,-49.8653288018085
Fingolimod,Palbociclib,MeWo,FRIEDMAN,1.11019389828357
Gefitinib,Romidepsin,UACC62,ALMANAC,2.15603826742098
Lenalidomide,Lapatinib,A549,ALMANAC,3.88451589547413
Vismodegib,Sorafenib,HOP-62,ALMANAC,-13.8218457996782
Lenalidomide,Sunitinib,SK-OV-3,ALMANAC,0.0794215680090269
Vismodegib,Lapatinib,A498,ALMANAC,-2.50145466895342
Vorinostat,Sunitinib,UACC62,ONEIL,-2.07861348348741
Nilotinib,Vatalanib,MZ-MEL-2,FRIEDMAN,8.0415620555641
Vismodegib,Lenalidomide,HCT116,ALMANAC,-2.53597964728984
Lestaurtinib,Cediranib,Mel Ho,FRIEDMAN,-8.50040015191849
MEGESTROL ACETATE,Imatinib,A549,ALMANAC,-4.63334010757406
Dasatinib,Sunitinib,LOX IMVI,ALMANAC,0.863747973567944
vinblastine,geldanamycin,NCIH23,ONEIL,-4.65691689928222
Lenalidomide,SNS-032,IPC-298,FRIEDMAN,-17.1646443193482
Enzastaurin,Tanespimycin,451Lu,FRIEDMAN,3.49953991847436
Abiraterone,Dasatinib,NCI-H322M,ALMANAC,5.92923752327117
Axitinib,Vismodegib,NCI-H322M,ALMANAC,-2.60030210513201
Linsitinib,Tanespimycin,COLO 800,FRIEDMAN,15.7730278085229
dexamethasone,Sorafenib,NCIH520,ONEIL,-7.57557880794988
Lenalidomide,Imatinib,IGROV1,ALMANAC,-5.69384797050631
Dasatinib,Lapatinib,UACC-257,ALMANAC,-0.839034761254914
Lestaurtinib,Vismodegib,RPMI7951,FRIEDMAN,-17.7364434061131
Vorinostat,Lapatinib,IGROV1,ALMANAC,-4.28550667950553
MEGESTROL ACETATE,Sorafenib,SR,ALMANAC,-31.1418674452692
Lenalidomide,Pioglitazone,SK-MEL-28,FRIEDMAN,-18.8547781210554
Lenalidomide,Imatinib,NCI-H226,ALMANAC,-2.12023949770894
Nilotinib,Lestaurtinib,COLO 829,FRIEDMAN,-22.7725590909834
raloxifene,thalidomide,A549,ALMANAC,-1.13614502218298
Vismodegib,Abiraterone,UO-31,ALMANAC,6.6817823189822
paclitaxel,Fulvestrant,MDA-MB-468,ALMANAC,-0.559581126740681
MEGESTROL ACETATE,Fulvestrant,COLO 205,ALMANAC,-0.919399097775806
Pazopanib,Sorafenib,SKMEL30,FRIEDMAN,-10.4540612665072
Pazopanib,Lenalidomide,WM115,FRIEDMAN,-6.36585424222704
Pazopanib,Enzastaurin,COLO 800,FRIEDMAN,-42.7335024511344
Lenalidomide,Dasatinib,MDA-MB-231,ALMANAC,-26.3244462142857
Gefitinib,Lapatinib,OVCAR-8,ALMANAC,0.64655915434933
Abiraterone,raloxifene,KM12,ALMANAC,-8.65575700474777
Ruxolitinib,Lapatinib,RPMI-8226,ALMANAC,1.66429613600561
Enzastaurin,Cediranib,RPMI7951,FRIEDMAN,20.2719548509171
Lapatinib,Pioglitazone,Mel Ho,FRIEDMAN,6.19203411414123
Vandetanib,Sorafenib,SNB-75,ALMANAC,-8.9198399735424
Gefitinib,Dasatinib,MDA-MB-468,ALMANAC,4.04466515784991
Ruxolitinib,Lapatinib,SF-295,ALMANAC,-2.78204506556283
Lenalidomide,Crizotinib,OVCAR-4,ALMANAC,-2.23188722590824
Romidepsin,Sorafenib,SR,ALMANAC,4.63767224426541
Midostaurin,Cediranib,UACC62,FRIEDMAN,-15.3167142455046
Vemurafenib,Crizotinib,SK-MEL-2,ALMANAC,-3.42533686376018
Axitinib,Fulvestrant,UACC-257,ALMANAC,3.40833154983461
Lapatinib,Cediranib,WT2-iPS,FRIEDMAN,5.22198237952862
Vorinostat,thalidomide,CAKI-1,ALMANAC,-10.3471081448518
Vandetanib,raloxifene,RPMI-8226,ALMANAC,6.02263472769368
Gefitinib,MEGESTROL ACETATE,SK-MEL-2,ALMANAC,-24.5111998175503
Vismodegib,Midostaurin,UACC-257,FRIEDMAN,-9.98344839237192
Vandetanib,Axitinib,HT29,ALMANAC,-1.89656054026735
Lenalidomide,Nilotinib,UACC-257,ALMANAC,-0.451723764848005
Fingolimod,Erlotinib,UACC-257,FRIEDMAN,8.9758288796486
Lestaurtinib,Cediranib,WT2-iPS,FRIEDMAN,-11.8053491268675
Sunitinib,thalidomide,ACHN,ALMANAC,-8.91636525908187
Vemurafenib,Dasatinib,CAKI-1,ALMANAC,10.647280047833
raloxifene,Lapatinib,U251,ALMANAC,1.90351107804671
Romidepsin,Fulvestrant,HCT116,ALMANAC,3.09301955102584
Lenalidomide,Dasatinib,A498,ALMANAC,-2.8190829404182
Axitinib,Lenalidomide,SF-268,ALMANAC,-2.30249978269492
mitotane,Fulvestrant,MCF7,ALMANAC,-4.44855488546143
Abiraterone,Lapatinib,PC-3,ALMANAC,4.60283299384553
Gefitinib,Lonafarnib,CAMA-1,ASTRAZENECA,16.3589363967023
Vismodegib,Sorafenib,HCT116,ALMANAC,-15.1556275776712
Bexarotene,Erlotinib,IST-MEL1,FRIEDMAN,6.46181260998681
MEGESTROL ACETATE,Imatinib,SF-268,ALMANAC,2.8094573608685
Linsitinib,Vismodegib,A2058,FRIEDMAN,-2.19843986260871
Dasatinib,Pioglitazone,451Lu,FRIEDMAN,1.11608103395546
Gefitinib,Dasatinib,BT-549,ALMANAC,6.52776800152106
Tideglusib,Vorinostat,RVH-421,FRIEDMAN,-22.6327046214277
Enzastaurin,Vismodegib,SKMEL30,FRIEDMAN,-8.73824536060772
Crizotinib,Vismodegib,LOX IMVI,ALMANAC,-2.0640948029135
vinblastine,Sorafenib,NCIH1650,ONEIL,-13.546032832554804
Vandetanib,raloxifene,SR,ALMANAC,4.32598989558628
Vandetanib,Imatinib,SF-268,ALMANAC,2.90226676950544
celecoxib,paclitaxel,NCI-H226,ALMANAC,-8.18851864296068
Ruxolitinib,Lapatinib,SF-539,ALMANAC,-2.30624926288189
Lestaurtinib,Sorafenib,451Lu,FRIEDMAN,6.89942115834441
Abiraterone,Crizotinib,SR,ALMANAC,-15.6460423084662
Dasatinib,Lapatinib,TK-10,ALMANAC,4.21989270523676
Vemurafenib,Lapatinib,SK-MEL-5,ALMANAC,-14.5435457763352
Navitoclax,Vorinostat,UACC62,FRIEDMAN,-6.23608997387727
Gefitinib,Sunitinib,MDA-MB-468,ALMANAC,-4.68434321445745
Lenalidomide,Vorinostat,T-47D,ALMANAC,-9.76916992349162
Vandetanib,MEGESTROL ACETATE,BT-549,ALMANAC,-3.27947363869443
Lenalidomide,mitotane,SR,ALMANAC,-1.47126475580934
MEGESTROL ACETATE,Sorafenib,CAKI-1,ALMANAC,-23.9262821292832
Fingolimod,SNS-032,UACC62,FRIEDMAN,-4.92642815570053
Gefitinib,Sunitinib,SK-MEL-2,ALMANAC,-16.4485253146739
Tideglusib,Fingolimod,COLO 829,FRIEDMAN,-6.10192217194645
Crizotinib,Sunitinib,RPMI-8226,ALMANAC,-5.68651938814155
Sunitinib,Lapatinib,A2058,FRIEDMAN,24.2520043908258
Fingolimod,Bexarotene,COLO 829,FRIEDMAN,-14.3993687613338
raloxifene,Vemurafenib,SNB-75,ALMANAC,0.7500744963279004
VX-702,Fingolimod,LB2518-MEL,FRIEDMAN,-1.14311313521235
vinblastine,Lapatinib,T-47D,ONEIL,-1.2497809936708242
Pazopanib,Bexarotene,RPMI7951,FRIEDMAN,-10.5980129232252
Crizotinib,Fulvestrant,UACC62,ALMANAC,-7.64472017633384
Vismodegib,Vemurafenib,ACHN,ALMANAC,-37.8572304954565
Vismodegib,Sunitinib,EKVX,ALMANAC,2.07971181106006
Dasatinib,Vorinostat,IPC-298,FRIEDMAN,0.348885369530009
Nilotinib,Sunitinib,SR,ALMANAC,-8.39235403260365
Crizotinib,Gefitinib,ACHN,ALMANAC,-5.64256498503181
Vandetanib,Gefitinib,UO-31,ALMANAC,3.3362663651632
Ruxolitinib,Imatinib,U251,ALMANAC,-1.50770617719123
Pazopanib,Sorafenib,G-361,FRIEDMAN,0.603315787671743
Nilotinib,Dasatinib,LOX IMVI,FRIEDMAN,-30.5521104031718
Axitinib,Vemurafenib,RPMI-8226,ALMANAC,-10.8114725819585
VX-702,Vorinostat,LB2518-MEL,FRIEDMAN,2.39457174801717
Sorafenib,mitotane,DU-145,ALMANAC,6.36359854410424
Imatinib,Dasatinib,BT-549,ALMANAC,-2.05561026108426
Vismodegib,Lenalidomide,SR,ALMANAC,0.816777382288178
Tideglusib,Tanespimycin,SK-MEL-28,FRIEDMAN,27.6766412855206
Vemurafenib,Dasatinib,MDA-MB-468,ALMANAC,-2.10568624927252
Vemurafenib,MEGESTROL ACETATE,OVCAR-5,ALMANAC,-4.21080440395713
Ruxolitinib,mitotane,UO-31,ALMANAC,-5.5760818547471
Vandetanib,Vemurafenib,SF-268,ALMANAC,-0.237545592442721
VX-702,Linsitinib,SK-MEL-2,FRIEDMAN,0.353762240340916
Vemurafenib,Sorafenib,NCI-H522,ALMANAC,-3.79880337435761
Ruxolitinib,thalidomide,SN12C,ALMANAC,0.0413304493950702
Gefitinib,mitotane,A549,ALMANAC,-7.30911109753265
Fingolimod,Erlotinib,MeWo,FRIEDMAN,-18.4258550545601
Vorinostat,Sunitinib,HOP-92,ALMANAC,2.9957437190069
Crizotinib,Tanespimycin,COLO 829,FRIEDMAN,-16.6825086709145
Vismodegib,SNS-032,COLO 792,FRIEDMAN,-10.7715496366456
RAF265,Pioglitazone,Mel Ho,FRIEDMAN,1.51239482398738
Ruxolitinib,paclitaxel,CCRF-CEM,ALMANAC,-25.4246884602341
raloxifene,Sorafenib,NCI-H522,ALMANAC,-8.08009902341297
Vorinostat,Sorafenib,CCRF-CEM,ALMANAC,-56.7832086783149
Crizotinib,SNS-032,451Lu,FRIEDMAN,-0.905592387223932
celecoxib,Nilotinib,HCT-15,ALMANAC,-3.64356327506968
paclitaxel,Sunitinib,HOP-62,ALMANAC,-12.5805063092653
Crizotinib,Gefitinib,NCIH23,ALMANAC,10.2377624059392
Vismodegib,Fulvestrant,SF-295,ALMANAC,1.90431801990681
Vorinostat,Sorafenib,HT29,ONEIL,-5.3185412482723295
Vatalanib,Lenalidomide,LB2518-MEL,FRIEDMAN,-10.6139900461832
Vorinostat,Dasatinib,A549,ALMANAC,-4.52943876673286
Gefitinib,thalidomide,A549,ALMANAC,-9.41279152696305
Linsitinib,Bexarotene,LB2518-MEL,FRIEDMAN,-6.75426046080439
Lenalidomide,MEGESTROL ACETATE,NCIH23,ALMANAC,-7.29531334689065
Abiraterone,Vismodegib,SK-MEL-2,ALMANAC,-7.20158066205313
Lapatinib,mitotane,U251,ALMANAC,-3.39127927493942
Navitoclax,Sorafenib,SKMEL30,FRIEDMAN,6.37159214953828
