Drug A,Drug B,Cell Line Name,Study Name,Score
Nilotinib,Fingolimod,A2058,FRIEDMAN,-33.1579877419337
Fulvestrant,thalidomide,LOX IMVI,ALMANAC,-7.45778284773536
Vorinostat,geldanamycin,UWB1289,ONEIL,4.38808277416547
Abiraterone,Vemurafenib,HCT116,ALMANAC,-3.62631525466869
Nilotinib,Midostaurin,RPMI7951,FRIEDMAN,-6.05394129970275
celecoxib,Sorafenib,SF-295,ALMANAC,0.0064269425431811
Vemurafenib,Sorafenib,RXF 393,ALMANAC,-16.2040023353061
Palbociclib,RAF265,COLO 800,FRIEDMAN,-13.468762285897
Linsitinib,Lapatinib,LB2518-MEL,FRIEDMAN,1.92082526172133
Ruxolitinib,Lestaurtinib,A375,FRIEDMAN,-13.5679376930842
Tanespimycin,Erlotinib,SK-MEL-2,FRIEDMAN,15.7350505602953
Abiraterone,Fulvestrant,SR,ALMANAC,-3.21266160489556
Vismodegib,Lapatinib,CCRF-CEM,ALMANAC,-1.98894730661556
Romidepsin,Sorafenib,T-47D,ALMANAC,-10.7045437695974
Vemurafenib,celecoxib,ACHN,ALMANAC,5.10647212484356
Vatalanib,Midostaurin,Mel Ho,FRIEDMAN,-0.653538468954874
Axitinib,Fulvestrant,HT29,ALMANAC,0.685701349694148
Vismodegib,Sorafenib,A2058,FRIEDMAN,-2.23103506368157
Linsitinib,RAF265,SK-MEL-2,FRIEDMAN,1.48686258932355
raloxifene,MEGESTROL ACETATE,A498,ALMANAC,-1.00298806440464
MEGESTROL ACETATE,Sorafenib,786-0,ALMANAC,-25.5344979051681
VX-702,Lenalidomide,SKMEL30,FRIEDMAN,-20.4659410512784
celecoxib,Dasatinib,PC-3,ALMANAC,-20.2241855619875
Lestaurtinib,Tanespimycin,COLO 829,FRIEDMAN,3.0443838919186
Sunitinib,thalidomide,SF-539,ALMANAC,-21.81592492909
raloxifene,Vismodegib,IGROV1,ALMANAC,0.668678120680065
Vandetanib,MEGESTROL ACETATE,PC-3,ALMANAC,-12.3429587839284
Palbociclib,Midostaurin,UACC-257,FRIEDMAN,7.28256305329318
Vismodegib,Vandetanib,NCIH23,ALMANAC,-6.47591143036046
Ruxolitinib,Crizotinib,BT-549,ALMANAC,1.18592530611735
Linsitinib,Palbociclib,A101D,FRIEDMAN,-2.83319020147139
Imatinib,Romidepsin,TK-10,ALMANAC,-88.7943478888889
Ruxolitinib,RAF265,WT2-iPS,FRIEDMAN,-43.0511641318381
Vandetanib,Dasatinib,OVCAR-5,ALMANAC,2.2374655752704
MEGESTROL ACETATE,Crizotinib,UACC-257,ALMANAC,-5.04069634723012
Lenalidomide,paclitaxel,NCIH23,ALMANAC,-30.8179983210699
Erlotinib,Vorinostat,451Lu,FRIEDMAN,1.82523376184034
Crizotinib,Sunitinib,CAKI-1,ALMANAC,1.7676577975873
Sunitinib,Fulvestrant,BT-549,ALMANAC,2.35764780796631
Sunitinib,Lapatinib,A2780,ONEIL,8.453421074249384
celecoxib,Romidepsin,IGROV1,ALMANAC,-28.0037456133853
Navitoclax,Erlotinib,RVH-421,FRIEDMAN,-3.02257258771052
Vandetanib,Crizotinib,NCI-H460,ALMANAC,3.2482071427973
Ruxolitinib,thalidomide,IGROV1,ALMANAC,0.427612529772159
Enzastaurin,VX-702,LOX IMVI,FRIEDMAN,-24.7966311804998
MEGESTROL ACETATE,Nilotinib,HOP-92,ALMANAC,-12.4683937706981
Ruxolitinib,celecoxib,MDA-MB-468,ALMANAC,-0.845749053007861
Fingolimod,Erlotinib,MZ-MEL-2,FRIEDMAN,-4.03247649394765
Lenalidomide,celecoxib,K-562,ALMANAC,-1.23542763337073
paclitaxel,Sorafenib,HOP-62,ALMANAC,14.0642385992663
Nilotinib,Fingolimod,A101D,FRIEDMAN,-34.2422137674793
Abiraterone,Gefitinib,SNB-75,ALMANAC,0.664918160689086
dexamethasone,Sorafenib,HT144,ONEIL,-17.4841411730512
MEGESTROL ACETATE,Nilotinib,IGROV1,ALMANAC,1.64859749619857
Vismodegib,Nilotinib,HCC-2998,ALMANAC,-5.58568338201198
Lestaurtinib,Dasatinib,Mel Ho,FRIEDMAN,-5.24830217894461
Vemurafenib,Sorafenib,DU-145,ALMANAC,-26.5901901535745
Abiraterone,Sorafenib,HCT116,ALMANAC,-9.30611484445869
Vismodegib,Lapatinib,COLO 800,FRIEDMAN,-26.9384605119952
Nilotinib,Linsitinib,SKMEL30,FRIEDMAN,8.82667735006859
VX-702,Pioglitazone,Mel Ho,FRIEDMAN,-11.3645066423722
Lapatinib,thalidomide,SR,ALMANAC,-9.18218861973927
Sorafenib,Cediranib,451Lu,FRIEDMAN,-13.104174256171
Vismodegib,Crizotinib,SK-MEL-2,ALMANAC,-7.00277836231907
Vemurafenib,thalidomide,T-47D,ALMANAC,3.23107595091112
Enzastaurin,Dasatinib,UACC-257,FRIEDMAN,-5.95082061741972
Vismodegib,Ruxolitinib,OVCAR-4,ALMANAC,0.825460246844584
Tideglusib,Vismodegib,Mel Ho,FRIEDMAN,-4.61688134685519
Ruxolitinib,Cediranib,COLO 792,FRIEDMAN,-32.3232669989213
Ruxolitinib,Fingolimod,LB2518-MEL,FRIEDMAN,-34.8107770262966
celecoxib,Lapatinib,SN12C,ALMANAC,-4.92526362152286
Vismodegib,Romidepsin,M14,ALMANAC,-52.585076759136
raloxifene,Sorafenib,SW-620,ALMANAC,-6.84661204561486
Vorinostat,Lapatinib,OV90,ONEIL,2.79124989437018
Vismodegib,Gefitinib,TK-10,ALMANAC,-0.996487530750727
Abiraterone,Vorinostat,LOX IMVI,ALMANAC,15.4895444436034
Navitoclax,Fingolimod,G-361,FRIEDMAN,-23.2451927605637
Crizotinib,Vorinostat,WM115,FRIEDMAN,-11.2833433545656
Romidepsin,Sorafenib,K-562,ALMANAC,-71.2329531747233
raloxifene,Imatinib,EKVX,ALMANAC,-0.916349005887581
Lestaurtinib,Vismodegib,COLO 829,FRIEDMAN,-5.57863735643787
MEGESTROL ACETATE,Fulvestrant,UACC-257,ALMANAC,-6.06095175749909
Crizotinib,Bexarotene,SK-MEL-28,FRIEDMAN,-25.4732838600087
Romidepsin,Vorinostat,RPMI-8226,ALMANAC,-6.22306805271384
Sorafenib,Dasatinib,451Lu,FRIEDMAN,-28.3696160172902
Romidepsin,Vorinostat,UACC-257,ALMANAC,-15.8188763247742
Vismodegib,Axitinib,NCIH23,ALMANAC,5.10189679634196
dexamethasone,Sorafenib,SK-OV-3,ONEIL,-0.6884117876070912
Vorinostat,Sunitinib,SW837,ONEIL,-10.1192188918475
Bexarotene,Vorinostat,IST-MEL1,FRIEDMAN,6.64706199599542
Sunitinib,mitotane,RXF 393,ALMANAC,-1.87998704364547
Vandetanib,Imatinib,DU-145,ALMANAC,-24.4164647514854
Erlotinib,RAF265,MeWo,FRIEDMAN,-9.83481669784865
Vismodegib,Lapatinib,HS 578T,ALMANAC,-4.83418068259796
Vandetanib,MEGESTROL ACETATE,SK-MEL-28,ALMANAC,-11.1342657911734
Vandetanib,Lapatinib,NCI-H522,ALMANAC,-9.47803336809785
Gefitinib,Vorinostat,NCI-H322M,ALMANAC,-1.73863623003488
paclitaxel,Vorinostat,SF-539,ALMANAC,-4.74889916044879
Vorinostat,SNS-032,A375,FRIEDMAN,-10.0222944184242
Sunitinib,Lapatinib,A375,FRIEDMAN,-8.80957055756847
Romidepsin,thalidomide,K-562,ALMANAC,-70.0400241495173
Crizotinib,Pioglitazone,Mel Ho,FRIEDMAN,-15.4441816875289
Nilotinib,Palbociclib,IST-MEL1,FRIEDMAN,5.47923961776871
raloxifene,Crizotinib,786-0,ALMANAC,-2.34908694846203
Vemurafenib,MEGESTROL ACETATE,SK-OV-3,ALMANAC,-1.552532994636
Erlotinib,Lenalidomide,A2058,FRIEDMAN,4.62285727954557
Ruxolitinib,Crizotinib,CAKI-1,ALMANAC,6.39747336019411
Lestaurtinib,Dasatinib,RVH-421,FRIEDMAN,-10.6622946316585
Axitinib,Romidepsin,OVCAR-8,ALMANAC,-55.3921519203583
Palbociclib,Pioglitazone,SK-MEL-5,FRIEDMAN,-4.43430805921816
Romidepsin,thalidomide,NCI-H522,ALMANAC,-53.4459419293079
Vismodegib,Palbociclib,LB2518-MEL,FRIEDMAN,-20.642944443385
Vismodegib,Nilotinib,RPMI-8226,ALMANAC,-1.03042542811241
Axitinib,Ruxolitinib,CAKI-1,ALMANAC,0.690385948024026
Sunitinib,Cediranib,SK-MEL-2,FRIEDMAN,14.7140359729028
MEGESTROL ACETATE,Romidepsin,MOLT-4,ALMANAC,-54.0265170055849
Abiraterone,Sunitinib,HCC-2998,ALMANAC,0.159885217857707
Navitoclax,Lestaurtinib,COLO 792,FRIEDMAN,15.8202714896163
Lestaurtinib,Sorafenib,A2058,FRIEDMAN,-3.91634197855221
Abiraterone,Lapatinib,HCT-15,ALMANAC,-2.84315158069079
Linsitinib,RAF265,MZ-MEL-2,FRIEDMAN,12.747670486527
Fingolimod,Midostaurin,Mel Ho,FRIEDMAN,-9.22062637624641
Lestaurtinib,Dasatinib,IST-MEL1,FRIEDMAN,-4.69256668853346
Abiraterone,Vandetanib,UO-31,ALMANAC,8.50874993949139
Vorinostat,Lapatinib,SK-OV-3,ALMANAC,-1.38132286940174
Fingolimod,RAF265,SK-MEL-28,FRIEDMAN,-7.76103943703246
Lestaurtinib,Palbociclib,COLO 800,FRIEDMAN,-37.6337378661262
Vandetanib,celecoxib,UACC-257,ALMANAC,-1.21006775445991
Nilotinib,Crizotinib,G-361,FRIEDMAN,0.0736122207781154
Crizotinib,Romidepsin,UACC62,ALMANAC,-11.9973035455101
Sorafenib,Lenalidomide,Mel Ho,FRIEDMAN,-28.6068693784113
Erlotinib,Vorinostat,SK-MEL-5,FRIEDMAN,-15.6113454693574
Abiraterone,Axitinib,HCT-15,ALMANAC,0.67794499554771
Vandetanib,Vorinostat,OVCAR-5,ALMANAC,-1.18162677862641
Gefitinib,Nilotinib,CAKI-1,ALMANAC,0.333907234645674
Sorafenib,Midostaurin,COLO 829,FRIEDMAN,-5.70062375802147
Lapatinib,geldanamycin,HT144,ONEIL,5.79128728304933
Linsitinib,Erlotinib,SK-MEL-2,FRIEDMAN,11.5337032510176
VX-702,Cediranib,451Lu,FRIEDMAN,-20.1677225135947
Abiraterone,paclitaxel,MOLT-4,ALMANAC,-10.7718858576409
Lenalidomide,Lapatinib,CCRF-CEM,ALMANAC,-3.28413010033316
Lapatinib,Dasatinib,Mel Ho,FRIEDMAN,-1.96698657195516
Abiraterone,Sorafenib,MDA-MB-231,ALMANAC,-6.67029041757251
raloxifene,Ruxolitinib,SK-MEL-2,ALMANAC,-0.738283093903781
raloxifene,MEGESTROL ACETATE,PC-3,ALMANAC,-5.44269888616987
celecoxib,paclitaxel,SK-OV-3,ALMANAC,-8.92811384884859
Crizotinib,MEGESTROL ACETATE,HOP-62,ALMANAC,-11.4280318580916
Vemurafenib,Vismodegib,EKVX,ALMANAC,-0.0206017334531019
Lenalidomide,Gefitinib,COLO 205,ALMANAC,-5.56288266455835
Imatinib,paclitaxel,SNB-75,ALMANAC,-0.370141009192176
Linsitinib,Sorafenib,A375,FRIEDMAN,7.0101967011723
Axitinib,Lapatinib,U251,ALMANAC,-9.32633390394049
Vandetanib,Imatinib,SK-MEL-28,ALMANAC,-3.05535743654995
Gefitinib,Vemurafenib,SF-268,ALMANAC,-26.7798092118373
Nilotinib,Erlotinib,RVH-421,FRIEDMAN,1.13919401325856
Axitinib,raloxifene,TK-10,ALMANAC,2.11808790869074
Fingolimod,SNS-032,COLO 792,FRIEDMAN,-1.58060648272939
metformin,Erlotinib,T-47D,ONEIL,-47.9957157156951
Abiraterone,Imatinib,U251,ALMANAC,4.27448467422642
Imatinib,Sorafenib,HOP-62,ALMANAC,-19.6243790962764
Sorafenib,Lenalidomide,A375,FRIEDMAN,-16.7467018769036
raloxifene,Imatinib,MOLT-4,ALMANAC,-17.6106468355029
Gefitinib,mitotane,OVCAR-8,ALMANAC,-13.3372224307743
Axitinib,Vorinostat,SN12C,ALMANAC,4.72518138406455
celecoxib,Vorinostat,NCI-H322M,ALMANAC,-4.00399183736249
Ruxolitinib,raloxifene,KM12,ALMANAC,-4.98164051197645
Erlotinib,Midostaurin,SK-MEL-2,FRIEDMAN,17.7232777606397
Crizotinib,Axitinib,A549,ALMANAC,3.37298024984513
RAF265,Lenalidomide,SK-MEL-2,FRIEDMAN,-19.7443795814891
Gefitinib,celecoxib,M14,ALMANAC,-5.4329960302708
Vismodegib,celecoxib,OVCAR-4,ALMANAC,-0.417973618461689
Romidepsin,Dasatinib,MCF7,ALMANAC,-44.2216770921317
Lapatinib,Sunitinib,HCC-2998,ALMANAC,-2.80617920396025
Vemurafenib,Vandetanib,HOP-62,ALMANAC,-5.54852514921085
Axitinib,Sorafenib,NCI-H460,ALMANAC,-10.702598065413
Nilotinib,thalidomide,NCIH23,ALMANAC,0.229130221982663
Vismodegib,Crizotinib,RPMI7951,FRIEDMAN,-14.7599665027793
Bexarotene,Vorinostat,451Lu,FRIEDMAN,7.77610691127491
Vismodegib,MEGESTROL ACETATE,HCT116,ALMANAC,-1.36058972514058
Lenalidomide,celecoxib,SR,ALMANAC,-1.44883929600556
MEGESTROL ACETATE,Romidepsin,SF-539,ALMANAC,-68.8322370201319
Ruxolitinib,Crizotinib,TK-10,ALMANAC,-3.15581768759863
Axitinib,Nilotinib,LOX IMVI,ALMANAC,4.22454524881833
Ruxolitinib,Lenalidomide,SF-539,ALMANAC,-0.712261376367154
paclitaxel,Lapatinib,CAKI-1,ALMANAC,-3.66872928314549
Vemurafenib,raloxifene,MOLT-4,ALMANAC,0.0879361103758715
Romidepsin,Vorinostat,NCIH23,ALMANAC,-18.7661872876451
Vemurafenib,MEGESTROL ACETATE,NCIH23,ALMANAC,-10.8827501710808
raloxifene,Vandetanib,NCIH23,ALMANAC,-6.09862817622027
Crizotinib,Bexarotene,RPMI7951,FRIEDMAN,-3.63099852593884
Gefitinib,mitotane,EKVX,ALMANAC,-2.49070020187223
RAF265,Midostaurin,UACC-257,FRIEDMAN,15.747077321381
Vemurafenib,Vemurafenib,RPMI-8226,ALMANAC,-0.883858029526405
Abiraterone,MEGESTROL ACETATE,MDA-MB-468,ALMANAC,-36.3308932465951
Lenalidomide,celecoxib,SK-MEL-28,ALMANAC,-4.78341800311179
Pazopanib,RAF265,A101D,FRIEDMAN,-5.05751199168293
Nilotinib,Lestaurtinib,A375,FRIEDMAN,-20.6828264083094
Nilotinib,Cediranib,SK-MEL-2,FRIEDMAN,-7.60547317216463
Bexarotene,RAF265,WT2-iPS,FRIEDMAN,-25.3317519652047
Tideglusib,Sunitinib,WM115,FRIEDMAN,-10.6711217047073
Lestaurtinib,Dasatinib,UACC62,FRIEDMAN,-31.5565309475559
Ruxolitinib,Lenalidomide,RXF 393,ALMANAC,-3.00584633519483
Sunitinib,mitotane,NCI-H460,ALMANAC,-49.9493546582188
Axitinib,Ruxolitinib,HCT-15,ALMANAC,2.66276095908714
Pazopanib,SNS-032,A375,FRIEDMAN,6.39396734690372
raloxifene,Lenalidomide,SK-MEL-2,ALMANAC,0.616785599513545
Bexarotene,Midostaurin,IST-MEL1,FRIEDMAN,-11.5147539510058
Axitinib,Vemurafenib,SW-620,ALMANAC,-11.2253008055298
Gefitinib,thalidomide,SF-539,ALMANAC,-2.17280071441307
Axitinib,MEGESTROL ACETATE,U251,ALMANAC,-30.7283004708583
Sunitinib,thalidomide,HCT-15,ALMANAC,-36.0044183127099
Lestaurtinib,Linsitinib,MeWo,FRIEDMAN,6.12543908191533
Ruxolitinib,Lestaurtinib,WT2-iPS,FRIEDMAN,3.92849444917785
Abiraterone,Sorafenib,SK-MEL-5,ALMANAC,-21.1563544934893
Lenalidomide,thalidomide,BT-549,ALMANAC,3.68372496113305
celecoxib,Romidepsin,OVCAR-5,ALMANAC,-69.6201052462884
Dasatinib,thalidomide,SK-MEL-5,ALMANAC,-1.88781701162439
MEGESTROL ACETATE,Vorinostat,RXF 393,ALMANAC,-0.591464886863302
Vandetanib,MEGESTROL ACETATE,KM12,ALMANAC,-8.33557882640504
Navitoclax,VX-702,SK-MEL-2,FRIEDMAN,12.4714467438276
Crizotinib,Vatalanib,SK-MEL-2,FRIEDMAN,-2.61864208026958
raloxifene,Dasatinib,SF-539,ALMANAC,3.22526858083936
Axitinib,Gefitinib,HCC-2998,ALMANAC,1.98558770953651
Romidepsin,Fulvestrant,RXF 393,ALMANAC,-87.1634490019503
VX-702,Vorinostat,A2058,FRIEDMAN,13.0312828741494
vinblastine,Dasatinib,OV90,ONEIL,5.344594984386832
amisulpride,Ruxolitinib,L-1236,NCATS_HL,-26.2096789420625
Romidepsin,Dasatinib,OVCAR-8,ALMANAC,-14.3705258747755
Bexarotene,Palbociclib,A375,FRIEDMAN,1.00402026823475
tenoxicam,Ruxolitinib,L-1236,NCATS_HL,-30.1772437356916
raloxifene,Abiraterone,MDA-MB-231,ALMANAC,-7.01295963450509
Romidepsin,Vorinostat,HCT-15,ALMANAC,-1.49109441712026
Lenalidomide,Gefitinib,T-47D,ALMANAC,-7.05544413839433
Vatalanib,Lenalidomide,SK-MEL-28,FRIEDMAN,-35.2816412281349
Ruxolitinib,MEGESTROL ACETATE,NCIH23,ALMANAC,-9.1191753720155
Lenalidomide,Nilotinib,MOLT-4,ALMANAC,0.619533111697808
Vorinostat,Midostaurin,A101D,FRIEDMAN,8.54217166211449
Ruxolitinib,Lapatinib,OVCAR-5,ALMANAC,-9.01328227447766
raloxifene,Nilotinib,MOLT-4,ALMANAC,-15.043071221357
Navitoclax,Vatalanib,Mel Ho,FRIEDMAN,14.9890680570199
mitotane,thalidomide,SW-620,ALMANAC,0.154615903273822
MEGESTROL ACETATE,Romidepsin,SK-MEL-5,ALMANAC,-63.074348131243
Vatalanib,Pioglitazone,SK-MEL-2,FRIEDMAN,6.65743561685411
metformin,Lapatinib,A375,ONEIL,-1.67197513843126
Abiraterone,Gefitinib,SK-MEL-2,ALMANAC,4.90624275604868
Ruxolitinib,Romidepsin,NCIH23,ALMANAC,-36.6595666797032
Vismodegib,Dasatinib,IPC-298,FRIEDMAN,7.75320109258988
Dasatinib,Sunitinib,OVCAR-5,ALMANAC,-2.3382773362668
Abiraterone,Vemurafenib,ACHN,ALMANAC,-20.0403719311941
Ruxolitinib,Sorafenib,LOX IMVI,ALMANAC,-12.0871633044844
raloxifene,Sunitinib,BT-549,ALMANAC,-3.15443277290333
Abiraterone,Dasatinib,A549,ALMANAC,-11.5482062000208
raloxifene,thalidomide,HCT-15,ALMANAC,2.17207523371422
raloxifene,thalidomide,EKVX,ALMANAC,-1.11426002979245
Fingolimod,Pioglitazone,G-361,FRIEDMAN,-38.5847553433243
raloxifene,Gefitinib,SNB-75,ALMANAC,-3.49787369958139
Lenalidomide,Crizotinib,UACC-257,ALMANAC,0.716392013689692
Ruxolitinib,Nilotinib,IST-MEL1,FRIEDMAN,-0.896403345489015
Dasatinib,mitotane,UO-31,ALMANAC,-5.44296245701142
Crizotinib,mitotane,NCIH23,ALMANAC,6.43277313550271
Lenalidomide,MEGESTROL ACETATE,A549,ALMANAC,4.21021395645763
Nilotinib,Dasatinib,A375,FRIEDMAN,-16.7262567316095
Enzastaurin,Tideglusib,G-361,FRIEDMAN,-12.3116644108957
VX-702,Linsitinib,Mel Ho,FRIEDMAN,3.17927389709597
Midostaurin,Pioglitazone,SK-MEL-5,FRIEDMAN,-8.5543173941839
Erlotinib,Dasatinib,LB2518-MEL,FRIEDMAN,-1.94173636539342
Vandetanib,Vemurafenib,ACHN,ALMANAC,-7.01857132681597
Linsitinib,Erlotinib,UACC62,FRIEDMAN,4.12105954852464
Ruxolitinib,MEGESTROL ACETATE,CCRF-CEM,ALMANAC,-2.96529409886021
Lestaurtinib,Palbociclib,RPMI7951,FRIEDMAN,-10.5283482572031
Gefitinib,Sorafenib,COLO 205,ALMANAC,3.28656920953637
Crizotinib,Lapatinib,MDA-MB-231,ALMANAC,-8.59796316760014
Lestaurtinib,Bexarotene,RPMI7951,FRIEDMAN,20.6658840934916
raloxifene,thalidomide,MDA-MB-468,ALMANAC,1.27389955989274
Vemurafenib,Fulvestrant,786-0,ALMANAC,6.25513483585569
VX-702,RAF265,RPMI7951,FRIEDMAN,-18.6511752723384
Vemurafenib,Romidepsin,BT-549,ALMANAC,-52.1597462409508
Nilotinib,Vismodegib,IST-MEL1,FRIEDMAN,-7.24272324390495
Vemurafenib,Romidepsin,HCT116,ALMANAC,-66.2441695932113
Sunitinib,Midostaurin,451Lu,FRIEDMAN,-10.5162530746026
Bexarotene,RAF265,451Lu,FRIEDMAN,-31.1642021763379
Nintedanib,Ruxolitinib,L-1236,NCATS_HL,-26.212627008642
Crizotinib,Sorafenib,G-361,FRIEDMAN,6.26305451752779
metformin,Sorafenib,VCAP,ONEIL,-55.7541546140486
Sunitinib,Tanespimycin,A2058,FRIEDMAN,24.9012485052498
Gefitinib,MEGESTROL ACETATE,HOP-62,ALMANAC,-7.25095067070496
Crizotinib,Vismodegib,U251,ALMANAC,3.82343896539342
Ruxolitinib,Erlotinib,A2058,FRIEDMAN,4.34843620656998
Lapatinib,mitotane,SN12C,ALMANAC,-8.29166696323288
raloxifene,mitotane,NCI-H322M,ALMANAC,-1.39977047407289
Crizotinib,Sunitinib,UO-31,ALMANAC,2.70906733316092
Axitinib,Sunitinib,K-562,ALMANAC,-15.1619812957441
Imatinib,Vorinostat,OVCAR-5,ALMANAC,-20.0023542184223
Vorinostat,thalidomide,MCF7,ALMANAC,-6.0621602761107
Crizotinib,Nilotinib,OVCAR3,ALMANAC,3.64984196267819
mitotane,Fulvestrant,EKVX,ALMANAC,-34.5161315646283
Abiraterone,Lapatinib,NCIH23,ALMANAC,-3.60496805346503
MEGESTROL ACETATE,paclitaxel,K-562,ALMANAC,-27.3426728541461
Axitinib,Vemurafenib,OVCAR3,ALMANAC,0.817137774815082
raloxifene,Romidepsin,NCI-H322M,ALMANAC,-2.1608289056804
Crizotinib,Gefitinib,SN12C,ALMANAC,10.9600044819753
Vandetanib,Sorafenib,LOX IMVI,ALMANAC,-14.7195033298199
VX-702,Vismodegib,SK-MEL-2,FRIEDMAN,-9.79227291844646
Imatinib,Romidepsin,RXF 393,ALMANAC,-35.2591547046314
Imatinib,Nilotinib,MCF7,ALMANAC,-3.50373528733612
Linsitinib,Sorafenib,IPC-298,FRIEDMAN,7.27425286532002
Linsitinib,Pioglitazone,G-361,FRIEDMAN,-7.72857217290512
Lenalidomide,Romidepsin,T-47D,ALMANAC,-0.180532426814131
Fingolimod,Tanespimycin,WM115,FRIEDMAN,-32.4710856844711
Fingolimod,Bexarotene,MeWo,FRIEDMAN,-26.5319924665764
Cediranib,Pioglitazone,IST-MEL1,FRIEDMAN,-11.5493637624445
Pazopanib,Nilotinib,UACC62,FRIEDMAN,14.7391638139891
metformin,Erlotinib,A375,ONEIL,-82.4887013651952
Crizotinib,Palbociclib,UACC-257,FRIEDMAN,14.0186025722562
mitotane,Nilotinib,KM12,ALMANAC,-0.604062974050356
Pazopanib,Bexarotene,SK-MEL-28,FRIEDMAN,8.90024528672536
Enzastaurin,Crizotinib,451Lu,FRIEDMAN,2.33376822164788
Fingolimod,Cediranib,A375,FRIEDMAN,28.4670761212499
Lapatinib,Sorafenib,SKMEL30,ONEIL,3.9797293996962297
Vemurafenib,Vorinostat,SN12C,ALMANAC,-2.81110130168943
Lenalidomide,Sorafenib,SK-MEL-28,ALMANAC,-3.36222847161278
Vemurafenib,Romidepsin,SK-OV-3,ALMANAC,-59.8678698814581
Vandetanib,MEGESTROL ACETATE,SN12C,ALMANAC,7.23013878921771
Enzastaurin,Crizotinib,UACC-257,FRIEDMAN,0.334223470702378
Lestaurtinib,Linsitinib,LB2518-MEL,FRIEDMAN,-14.6018803313932
MEGESTROL ACETATE,Vorinostat,CCRF-CEM,ALMANAC,-24.0936990468394
paclitaxel,Romidepsin,HCT116,ALMANAC,-7.63787693180361
Vandetanib,Lenalidomide,A549,ALMANAC,0.852189406206557
Tanespimycin,RAF265,LOX IMVI,FRIEDMAN,-13.5929620587973
Lenalidomide,Midostaurin,WT2-iPS,FRIEDMAN,-8.05332687192863
Erlotinib,Sorafenib,HT144,ONEIL,-0.6089836493556324
Fingolimod,Vatalanib,G-361,FRIEDMAN,-42.9114808354238
Vismodegib,Fulvestrant,NCI-H322M,ALMANAC,8.09399840429431
Fingolimod,Crizotinib,Mel Ho,FRIEDMAN,-11.3505531334363
Romidepsin,Sunitinib,SW-620,ALMANAC,-27.6027888769623
metformin,Lapatinib,HCT116,ONEIL,-5.785469568057495
Vorinostat,Sorafenib,A2058,ONEIL,-3.9552380984537248
Lestaurtinib,Crizotinib,WM115,FRIEDMAN,-13.8265585252305
Vismodegib,Dasatinib,SKMEL30,FRIEDMAN,-15.3315487176866
Axitinib,thalidomide,SF-268,ALMANAC,4.75866045042452
Vorinostat,Sunitinib,MDA-MB-468,ALMANAC,-7.0027818881165
Fingolimod,Midostaurin,IST-MEL1,FRIEDMAN,-12.4588342450999
Vismodegib,Lapatinib,LB2518-MEL,FRIEDMAN,-0.413811488832697
Axitinib,Romidepsin,A498,ALMANAC,-36.2424595404683
Bexarotene,Dasatinib,SK-MEL-28,FRIEDMAN,18.0480493339655
raloxifene,MEGESTROL ACETATE,T-47D,ALMANAC,-3.90025770054066
Crizotinib,Romidepsin,T-47D,ALMANAC,-48.2598060825006
Crizotinib,Sorafenib,BT-549,ALMANAC,-8.45122631320505
Nilotinib,Lapatinib,A2058,FRIEDMAN,16.3942346892172
Lenalidomide,MEGESTROL ACETATE,SK-MEL-5,ALMANAC,-8.26323607264612
Nilotinib,Romidepsin,RXF 393,ALMANAC,-67.109847616298
Crizotinib,Sorafenib,COLO 205,ALMANAC,-7.62704643215125
Pazopanib,Midostaurin,LB2518-MEL,FRIEDMAN,17.6732747614281
Vismodegib,raloxifene,MOLT-4,ALMANAC,9.26435411646232
Vorinostat,thalidomide,A549,ALMANAC,-6.63318824558049
Lenalidomide,thalidomide,UACC-257,ALMANAC,0.0859068339647937
metformin,Erlotinib,UWB1289,ONEIL,-12.840088322870097
Abiraterone,Vorinostat,NCI-H226,ALMANAC,-0.350037809132272
RAF265,Cediranib,SK-MEL-5,FRIEDMAN,1.80651773219092
Dasatinib,geldanamycin,A375,ONEIL,10.3189652047012
Romidepsin,Lapatinib,RXF 393,ALMANAC,-68.6976814645763
Romidepsin,mitotane,OVCAR3,ALMANAC,-40.5194269284332
Vemurafenib,Fulvestrant,HOP-92,ALMANAC,-2.09475661476564
Abiraterone,Vorinostat,UACC62,ALMANAC,-16.1878413514117
raloxifene,Ruxolitinib,HCT116,ALMANAC,-0.860364105754946
Nilotinib,Linsitinib,SK-MEL-2,FRIEDMAN,1.28618569708755
MEGESTROL ACETATE,Sunitinib,SF-268,ALMANAC,-2.35345651271576
Crizotinib,Lenalidomide,TK-10,ALMANAC,1.46690333473963
Axitinib,mitotane,BT-549,ALMANAC,2.92932818831219
Lenalidomide,Gefitinib,SF-295,ALMANAC,-1.70991677828133
raloxifene,Vismodegib,SN12C,ALMANAC,-0.512415220322313
Vandetanib,Axitinib,HCC-2998,ALMANAC,1.66544080374092
Vorinostat,Lapatinib,OVCAR-5,ALMANAC,-1.99732319565221
VX-702,RAF265,MeWo,FRIEDMAN,-11.6234390646545
Vismodegib,Gefitinib,SNB-75,ALMANAC,-10.3146159101701
MEGESTROL ACETATE,Imatinib,BT-549,ALMANAC,-1.41766575483479
raloxifene,paclitaxel,TK-10,ALMANAC,-12.4530794377876
Crizotinib,Ruxolitinib,RPMI-8226,ALMANAC,-9.82536687751672
Lenalidomide,Sorafenib,SF-295,ALMANAC,2.41194372833608
