Drug A,Drug B,Cell Line Name,Study Name,Score
Axitinib,Sorafenib,NCIH23,ALMANAC,-9.8716420280772
Vismodegib,Lenalidomide,SK-MEL-2,ALMANAC,-2.41532717637935
raloxifene,Vismodegib,DU-145,ALMANAC,5.4713115347097
Ruxolitinib,mitotane,BT-549,ALMANAC,1.23587391646191
metformin,Lapatinib,HT144,ONEIL,-36.8822022827233
Vismodegib,Midostaurin,451Lu,FRIEDMAN,-13.0268713625557
raloxifene,Vandetanib,NCI-H460,ALMANAC,7.14316727192839
Vismodegib,Vemurafenib,SK-MEL-28,ALMANAC,-17.4270263513638
Lenalidomide,Vemurafenib,SK-OV-3,ALMANAC,-1.38041851332756
Sunitinib,geldanamycin,A375,ONEIL,11.644495901203598
Vismodegib,Fulvestrant,CCRF-CEM,ALMANAC,-6.27669748782324
Crizotinib,Dasatinib,EKVX,ALMANAC,4.95974198850002
Nilotinib,SNS-032,A101D,FRIEDMAN,8.85125668161918
Palbociclib,Vorinostat,UACC-257,FRIEDMAN,6.83173974396828
Vandetanib,mitotane,UACC-257,ALMANAC,-2.80461034172907
Sorafenib,Midostaurin,WM115,FRIEDMAN,-20.6754328421328
Bexarotene,Pioglitazone,RPMI7951,FRIEDMAN,17.1858920943998
Ruxolitinib,SNS-032,G-361,FRIEDMAN,-14.257893330963
Tideglusib,Midostaurin,IST-MEL1,FRIEDMAN,-2.60728331183589
raloxifene,Vandetanib,BT-549,ALMANAC,-1.46879326790747
Vandetanib,Dasatinib,SN12C,ALMANAC,0.349457644001122
Enzastaurin,Vatalanib,SK-MEL-2,FRIEDMAN,2.38816737372128
Nilotinib,Erlotinib,COLO 800,FRIEDMAN,5.14651572635716
Gefitinib,thalidomide,HOP-62,ALMANAC,0.424135322859445
celecoxib,Romidepsin,SR,ALMANAC,-67.7245919967623
Navitoclax,Pazopanib,WM115,FRIEDMAN,10.6979807445932
Axitinib,Vorinostat,SF-539,ALMANAC,-10.0445377636372
Pazopanib,RAF265,COLO 829,FRIEDMAN,-5.21219965552218
Abiraterone,Sunitinib,DU-145,ALMANAC,-5.35417446024875
Lapatinib,Sorafenib,SW-620,ALMANAC,-7.54890668398891
Gefitinib,Lapatinib,MDA-MB-231,ALMANAC,-1.19881758259744
Palbociclib,Cediranib,G-361,FRIEDMAN,-5.7573500580367
RAF265,Lenalidomide,IST-MEL1,FRIEDMAN,-2.63682620791567
Tideglusib,Dasatinib,IST-MEL1,FRIEDMAN,-9.26556798908728
Vismodegib,Dasatinib,HT29,ALMANAC,-4.24729202062244
prazosin,Ruxolitinib,L-1236,NCATS_HL,-3.12887037154958
Tideglusib,Vismodegib,G-361,FRIEDMAN,-2.7152811994582
Axitinib,Sorafenib,SF-539,ALMANAC,-0.872411727471959
Lapatinib,thalidomide,CCRF-CEM,ALMANAC,-2.8869103262872
Bexarotene,Palbociclib,SK-MEL-28,FRIEDMAN,-26.7381015021029
Enzastaurin,Midostaurin,LB2518-MEL,FRIEDMAN,11.0830551169963
Vismodegib,Lapatinib,SK-MEL-5,FRIEDMAN,-4.01919667783612
Tideglusib,VX-702,RVH-421,FRIEDMAN,-16.5810478535517
orphenadrine,Ruxolitinib,L-1236,NCATS_HL,-36.4279012621829
Romidepsin,Vorinostat,NCI-H322M,ALMANAC,-30.9540484412828
Axitinib,Vorinostat,LOX IMVI,ALMANAC,-25.0849609090438
Axitinib,Lapatinib,UACC62,ALMANAC,2.08831247074833
mitotane,thalidomide,786-0,ALMANAC,-0.0583438705986386
raloxifene,Sorafenib,M14,ALMANAC,-6.167635014099
Linsitinib,Lapatinib,RPMI7951,FRIEDMAN,-12.8672033152876
Crizotinib,Lapatinib,IGROV1,ALMANAC,-3.41704719885337
Vandetanib,Abiraterone,HCT116,ALMANAC,-1.157662256387
Gefitinib,Sorafenib,KM12,ALMANAC,1.89215203879005
Axitinib,Dasatinib,SK-MEL-28,ALMANAC,-7.30334825680135
raloxifene,Vorinostat,NCI-H522,ALMANAC,-17.6877189303268
VX-702,Erlotinib,451Lu,FRIEDMAN,16.4599159596269
celecoxib,Dasatinib,MOLT-4,ALMANAC,-8.99618731068734
raloxifene,Vismodegib,OVCAR3,ALMANAC,-1.30695047056212
Vemurafenib,mitotane,CCRF-CEM,ALMANAC,-1.64515758901541
Axitinib,thalidomide,MDA-MB-468,ALMANAC,0.15057467666692
Vismodegib,Pioglitazone,RPMI7951,FRIEDMAN,0.972781748045688
Enzastaurin,VX-702,A101D,FRIEDMAN,10.924701417748
Romidepsin,Fulvestrant,HCT-15,ALMANAC,-2.39160913381663
Lapatinib,Sunitinib,UACC62,ALMANAC,-5.61284901543831
celecoxib,Fulvestrant,NCI-H522,ALMANAC,-2.25760456052999
Ruxolitinib,Cediranib,G-361,FRIEDMAN,-13.2022392782095
Axitinib,Romidepsin,MCF7,ALMANAC,-21.9234938389115
Ruxolitinib,Vorinostat,IGROV1,ALMANAC,3.20995009867671
raloxifene,Lenalidomide,CCRF-CEM,ALMANAC,-6.10672785590151
Crizotinib,paclitaxel,PC-3,ALMANAC,-25.1459758092626
Tanespimycin,Cediranib,MeWo,FRIEDMAN,-3.39298729978437
Bexarotene,Cediranib,COLO 792,FRIEDMAN,-5.39660625287351
Bexarotene,Lenalidomide,WT2-iPS,FRIEDMAN,2.98849445488912
Lestaurtinib,Cediranib,RPMI7951,FRIEDMAN,1.34618374187458
MEGESTROL ACETATE,Romidepsin,CAKI-1,ALMANAC,-67.5502833727955
Navitoclax,Tanespimycin,IST-MEL1,FRIEDMAN,-14.9122792181813
celecoxib,Fulvestrant,PC-3,ALMANAC,-1.85819654727867
Lapatinib,Sorafenib,MDA-MB-231,ALMANAC,-4.07554983238045
Enzastaurin,Fingolimod,A375,FRIEDMAN,10.324475892478
paclitaxel,Fulvestrant,SNB-75,ALMANAC,1.08197116935036
Ruxolitinib,Gefitinib,CAKI-1,ALMANAC,-6.73468100034111
Enzastaurin,Lenalidomide,COLO 792,FRIEDMAN,-7.65345812804999
Nilotinib,Lapatinib,RXF 393,ALMANAC,-16.834057560799
raloxifene,Sunitinib,A549,ALMANAC,-4.39203769778709
Linsitinib,Lapatinib,MZ-MEL-2,FRIEDMAN,24.3135788515248
Romidepsin,Fulvestrant,SF-539,ALMANAC,-24.2496848939333
Vemurafenib,Lapatinib,SK-MEL-2,ALMANAC,-0.296994296284806
raloxifene,MEGESTROL ACETATE,RXF 393,ALMANAC,-3.7526808761531
Nilotinib,Lapatinib,SF-295,ALMANAC,-0.118219998829699
Vismodegib,thalidomide,UACC62,ALMANAC,3.49152548523455
raloxifene,Imatinib,LOX IMVI,ALMANAC,1.75197749720194
Tanespimycin,Vorinostat,LOX IMVI,FRIEDMAN,-31.8553219540492
Midostaurin,SNS-032,COLO 800,FRIEDMAN,4.30689905651503
Axitinib,paclitaxel,NCI-H522,ALMANAC,-7.5472524740516
dexamethasone,Dasatinib,RKO,ONEIL,-11.9784507557909
Vatalanib,Lenalidomide,SK-MEL-2,FRIEDMAN,-8.65093001573867
Lenalidomide,Midostaurin,LOX IMVI,FRIEDMAN,-27.5541122670377
VERAPAMIL,Ruxolitinib,L-1236,NCATS_HL,-28.6230686548691
Abiraterone,Ruxolitinib,MCF7,ALMANAC,-0.467335674597049
Ruxolitinib,mitotane,RXF 393,ALMANAC,0.143446077011635
Cediranib,Pioglitazone,RPMI7951,FRIEDMAN,-4.17517991582092
Navitoclax,Erlotinib,IPC-298,FRIEDMAN,-10.3611786422236
Vorinostat,thalidomide,SNB-75,ALMANAC,-2.53984866813008
Ruxolitinib,mitotane,OVCAR3,ALMANAC,-1.20719943161255
Tideglusib,Fingolimod,451Lu,FRIEDMAN,-21.2448757046846
Crizotinib,Vemurafenib,K-562,ALMANAC,-51.3717505814539
Nilotinib,Erlotinib,IPC-298,FRIEDMAN,-8.9325072783929
Vandetanib,mitotane,SF-295,ALMANAC,0.953138021012164
raloxifene,Nilotinib,ACHN,ALMANAC,1.42384388359858
Pazopanib,Lestaurtinib,LB2518-MEL,FRIEDMAN,10.3449297719733
celecoxib,mitotane,A549,ALMANAC,-2.74177833993511
Vandetanib,Vemurafenib,HT29,ALMANAC,-1.29627221428096
Gefitinib,Sorafenib,NCIH23,ALMANAC,-2.37309299926924
Vorinostat,Sorafenib,786-0,ALMANAC,-41.2767879375553
Abiraterone,MEGESTROL ACETATE,T-47D,ALMANAC,5.90565157010717
Fingolimod,Palbociclib,SK-MEL-28,FRIEDMAN,-11.7142737848632
metformin,Sorafenib,PA1,ONEIL,-28.9638748432599
Vismodegib,Fulvestrant,HS 578T,ALMANAC,3.51603958679053
Vemurafenib,Crizotinib,SK-OV-3,ALMANAC,-6.08935192289921
Crizotinib,Sorafenib,A498,ALMANAC,-8.34375200268108
Dasatinib,Lenalidomide,A101D,FRIEDMAN,-24.3157987606589
Nilotinib,Erlotinib,MeWo,FRIEDMAN,10.3320976667648
Lenalidomide,Vorinostat,U251,ALMANAC,-12.1811932066193
Dasatinib,Lapatinib,OVCAR-4,ALMANAC,-1.15776599885318
Ruxolitinib,Sorafenib,UACC62,FRIEDMAN,-24.8435538652474
Ciprofibrate,Ruxolitinib,L-1236,NCATS_HL,-2.03700424694582
raloxifene,Gefitinib,HCT-15,ALMANAC,2.76755409328672
dexamethasone,Lapatinib,SW837,ONEIL,-6.4648984000359935
Vandetanib,Enzastaurin,MDA-MB-175-VII,ASTRAZENECA,0.498188453195034
metformin,Erlotinib,A2780,ONEIL,-48.3858044800915
Abiraterone,Nilotinib,PC-3,ALMANAC,5.67266979617274
Abiraterone,Vandetanib,SN12C,ALMANAC,1.90010924053398
raloxifene,Imatinib,786-0,ALMANAC,0.158503499971523
Nilotinib,thalidomide,MDA-MB-231,ALMANAC,-4.67721998055544
Dasatinib,Lapatinib,OVCAR-5,ALMANAC,1.62890046864756
Erlotinib,SNS-032,SK-MEL-28,FRIEDMAN,-14.7278991028712
Nilotinib,Enzastaurin,COLO 792,FRIEDMAN,-0.579203018175165
Pazopanib,SNS-032,LB2518-MEL,FRIEDMAN,-1.29368462783618
Tideglusib,Fingolimod,LOX IMVI,FRIEDMAN,-1.66563850000623
Nilotinib,paclitaxel,TK-10,ALMANAC,-21.4221939805687
MEGESTROL ACETATE,paclitaxel,OVCAR-8,ALMANAC,-49.4174674145833
Tideglusib,Linsitinib,SKMEL30,FRIEDMAN,-5.50172403854731
Lenalidomide,mitotane,IGROV1,ALMANAC,1.29293253197989
Erlotinib,Cediranib,RPMI7951,FRIEDMAN,-15.6843418201738
mitotane,Fulvestrant,OVCAR3,ALMANAC,-1.5868125409381
Vandetanib,Romidepsin,BT-549,ALMANAC,-49.3908521762551
Palbociclib,SNS-032,Mel Ho,FRIEDMAN,-4.62891983706145
Vandetanib,raloxifene,COLO 205,ALMANAC,1.2567350929535
VX-702,Vorinostat,G-361,FRIEDMAN,9.15790856634655
Vemurafenib,Axitinib,SN12C,ALMANAC,-5.56619637923491
Crizotinib,raloxifene,NCI-H460,ALMANAC,3.52223708244477
Vismodegib,Midostaurin,COLO 800,FRIEDMAN,-0.0160196322240704
metformin,Vorinostat,SW-620,ONEIL,-68.1959205924323
Vismodegib,Imatinib,EKVX,ALMANAC,-9.70788316744892
Abiraterone,Imatinib,MDA-MB-468,ALMANAC,1.0240476644442
Tanespimycin,Midostaurin,COLO 792,FRIEDMAN,-5.11518978932018
Abiraterone,Fulvestrant,RPMI-8226,ALMANAC,-3.71202835170512
celecoxib,Romidepsin,OVCAR-4,ALMANAC,-17.9147638729577
Ruxolitinib,Gefitinib,SF-268,ALMANAC,-0.245361032575025
Vismodegib,Sunitinib,HCC-2998,ALMANAC,-3.09741151567153
Linsitinib,Cediranib,MeWo,FRIEDMAN,-4.28081503796344
Ruxolitinib,Axitinib,COLO 205,ALMANAC,3.10714360216764
celecoxib,Sunitinib,CCRF-CEM,ALMANAC,0.696115700944798
Gefitinib,Navitoclax,CAMA-1,ASTRAZENECA,-34.0968440975234
Vismodegib,Fulvestrant,SF-539,ALMANAC,2.72798458604222
Bexarotene,SNS-032,WM115,FRIEDMAN,-5.9686112909359
Sorafenib,Lenalidomide,COLO 829,FRIEDMAN,-23.6817808694436
SNS-032,Pioglitazone,COLO 800,FRIEDMAN,17.5183270963361
celecoxib,mitotane,HS 578T,ALMANAC,-1.83848663294354
Linsitinib,Lapatinib,COLO 829,FRIEDMAN,7.95068558537545
VX-702,Fingolimod,SKMEL30,FRIEDMAN,-40.1791464661698
Vemurafenib,thalidomide,SK-MEL-5,ALMANAC,-18.938571749517
Axitinib,Vismodegib,K-562,ALMANAC,-7.48905073566593
Ruxolitinib,Sorafenib,HCC-2998,ALMANAC,-28.5515783775324
Fingolimod,SNS-032,A2058,FRIEDMAN,-24.0417593334637
dexamethasone,Vorinostat,HCT116,ONEIL,-38.4626262988146
Lapatinib,thalidomide,TK-10,ALMANAC,-17.1372226182955
Enzastaurin,Crizotinib,SKMEL30,FRIEDMAN,-9.36324913139634
Dasatinib,Sorafenib,MCF7,ALMANAC,-8.26283359608158
Sunitinib,Dasatinib,SW-620,ONEIL,8.86280218600469
Crizotinib,Vemurafenib,SK-MEL-5,ALMANAC,-10.5931523296704
Romidepsin,thalidomide,HT29,ALMANAC,-33.2986802235693
Crizotinib,Gefitinib,SK-MEL-28,ALMANAC,21.2714257944746
Crizotinib,Axitinib,RPMI-8226,ALMANAC,2.18916661209807
Vorinostat,Fulvestrant,SN12C,ALMANAC,1.47668171305945
Abiraterone,Lenalidomide,MDA-MB-468,ALMANAC,-20.6076742640875
Crizotinib,Gefitinib,IGROV1,ALMANAC,1.98374197733231
raloxifene,Fulvestrant,SN12C,ALMANAC,-2.64160229150197
Imatinib,mitotane,CCRF-CEM,ALMANAC,-1.59229632420757
Vemurafenib,Vorinostat,KM12,ALMANAC,-38.1733120450642
celecoxib,Sorafenib,SK-OV-3,ALMANAC,-1.46737851108476
Ruxolitinib,Lenalidomide,SK-MEL-2,ALMANAC,-2.15147857117497
Axitinib,Vorinostat,M14,ALMANAC,-10.0080563720964
Pazopanib,Tideglusib,Mel Ho,FRIEDMAN,-3.7692872818225
Crizotinib,Imatinib,HCT116,ALMANAC,-5.73204474399094
Vemurafenib,Romidepsin,NCI-H522,ALMANAC,-47.6829654624737
Lenalidomide,paclitaxel,HT29,ALMANAC,-29.6074437577255
Vemurafenib,Lenalidomide,UACC62,ALMANAC,-4.50090524014066
Abiraterone,celecoxib,U251,ALMANAC,1.99390826605188
Nilotinib,Sorafenib,PC-3,ALMANAC,-2.58391004941077
Lapatinib,geldanamycin,NCIH1650,ONEIL,5.72263802046558
Vandetanib,Romidepsin,HS 578T,ALMANAC,-70.8586814645763
Vemurafenib,Nilotinib,786-0,ALMANAC,3.16312572100427
Abiraterone,celecoxib,HCC-2998,ALMANAC,-6.21064603499987
Crizotinib,Romidepsin,SK-MEL-5,ALMANAC,-71.7685406701355
Imatinib,Sunitinib,SF-268,ALMANAC,-14.6080653004263
Lapatinib,geldanamycin,A2058,ONEIL,-1.178255647098801
Nilotinib,Romidepsin,SR,ALMANAC,-68.6467542690913
Fingolimod,Lapatinib,WM115,FRIEDMAN,-37.6457516943822
Vemurafenib,Dasatinib,OVCAR3,ALMANAC,-1.28960294159402
paclitaxel,Vorinostat,A2058,ONEIL,-7.071587649042333
Vemurafenib,mitotane,SN12C,ALMANAC,5.53876999543556
Ruxolitinib,Romidepsin,SF-539,ALMANAC,-40.8073082373092
Imatinib,mitotane,CAKI-1,ALMANAC,-6.38300849234248
Vorinostat,Fulvestrant,SK-MEL-5,ALMANAC,5.1118095372661
Vorinostat,thalidomide,PC-3,ALMANAC,1.50476011259687
Vemurafenib,Imatinib,OVCAR-4,ALMANAC,0.745390137920093
Nilotinib,Lestaurtinib,LOX IMVI,FRIEDMAN,-54.3642724950585
Vandetanib,Sorafenib,PC-3,ALMANAC,-9.92622157928526
Crizotinib,Pioglitazone,COLO 792,FRIEDMAN,-16.9239226429941
Linsitinib,Vorinostat,LB2518-MEL,FRIEDMAN,-0.217781798878192
Sorafenib,Pioglitazone,SK-MEL-28,FRIEDMAN,-16.2182555273928
Gefitinib,Imatinib,CAKI-1,ALMANAC,-9.19955793986614
Vandetanib,Axitinib,HOP-92,ALMANAC,2.45557231666084
Abiraterone,MEGESTROL ACETATE,SK-MEL-5,ALMANAC,-9.71039205835469
Vismodegib,Romidepsin,SK-MEL-28,ALMANAC,-67.7630193146813
Vandetanib,MEGESTROL ACETATE,MCF7,ALMANAC,-13.8161558342389
paclitaxel,Sunitinib,NCI-H460,ONEIL,9.58062385928767
Sunitinib,Sorafenib,COLO 829,FRIEDMAN,-20.0232926980794
Vemurafenib,Lapatinib,786-0,ALMANAC,-0.697302576711773
Vemurafenib,Lapatinib,KM12,ALMANAC,-4.92661307439418
Vismodegib,Ruxolitinib,MOLT-4,ALMANAC,15.8228973432735
Lestaurtinib,Vorinostat,LB2518-MEL,FRIEDMAN,-9.04658781071767
Crizotinib,Ruxolitinib,MDA-MB-468,ALMANAC,2.05260427994038
Vismodegib,Vatalanib,Mel Ho,FRIEDMAN,-8.90518107773928
Ruxolitinib,Crizotinib,G-361,FRIEDMAN,3.46694487624987
Vismodegib,celecoxib,HT29,ALMANAC,-0.886836150297833
Nilotinib,mitotane,MCF7,ALMANAC,-9.66665471341522
Vismodegib,Crizotinib,HCT116,ALMANAC,-7.6428595094466
Crizotinib,paclitaxel,UACC62,ALMANAC,-2.43254654255425
Romidepsin,Vorinostat,OVCAR-4,ALMANAC,-40.4168312170828
Sunitinib,Lapatinib,UACC-257,FRIEDMAN,-1.41549985154533
Lestaurtinib,Vorinostat,SK-MEL-2,FRIEDMAN,-3.00135703938917
Vismodegib,Ruxolitinib,RXF 393,ALMANAC,2.16489031616228
Imatinib,paclitaxel,HCT116,ALMANAC,-53.5893401479849
Tideglusib,Sorafenib,MZ-MEL-2,FRIEDMAN,-6.11438882714581
Imatinib,Lapatinib,SF-295,ALMANAC,1.04916217350041
Vemurafenib,Fulvestrant,OVCAR3,ALMANAC,3.9969325521969
Imatinib,Romidepsin,MOLT-4,ALMANAC,-11.0988682446028
Vemurafenib,Vandetanib,UACC62,ALMANAC,-1.94660729179903
Ruxolitinib,paclitaxel,OVCAR3,ALMANAC,-48.0771474059828
Dasatinib,Fulvestrant,A498,ALMANAC,-0.42828806504319
Nilotinib,Vismodegib,A101D,FRIEDMAN,-9.08883427743881
Axitinib,Sunitinib,HT29,ALMANAC,0.0182680444667814
Palbociclib,Cediranib,IPC-298,FRIEDMAN,-5.64943501123558
metformin,Sunitinib,OCUBM,ONEIL,-35.155236696245
VX-702,Lestaurtinib,WM115,FRIEDMAN,-23.7163476134368
raloxifene,celecoxib,OVCAR-8,ALMANAC,-4.37524918132905
Sunitinib,Lapatinib,IST-MEL1,FRIEDMAN,-5.19841350116102
Abiraterone,Sorafenib,SNB-75,ALMANAC,-9.28511257098607
Vorinostat,Cediranib,RVH-421,FRIEDMAN,-4.93112908387246
Enzastaurin,Bexarotene,IPC-298,FRIEDMAN,0.965815219832042
Axitinib,Sorafenib,OVCAR-8,ALMANAC,-4.67751463460213
Vismodegib,Crizotinib,ACHN,ALMANAC,-9.19859927101429
Dasatinib,Sorafenib,SK-OV-3,ONEIL,4.75569784516263
MEGESTROL ACETATE,celecoxib,MOLT-4,ALMANAC,-23.7360881636577
Vandetanib,Vorinostat,HCT116,ALMANAC,-10.8894994608436
Vorinostat,Sorafenib,SF-295,ALMANAC,-15.8584310421463
Vatalanib,Midostaurin,A101D,FRIEDMAN,22.6133167564106
VX-702,Bexarotene,MZ-MEL-2,FRIEDMAN,3.59964389515071
Bexarotene,Tanespimycin,RPMI7951,FRIEDMAN,-3.81356181091698
Navitoclax,Vismodegib,LB2518-MEL,FRIEDMAN,-11.4238053319329
Imatinib,Nilotinib,HT29,ALMANAC,4.07102245189618
Lapatinib,Cediranib,IPC-298,FRIEDMAN,-4.88587914948725
Axitinib,Ruxolitinib,MOLT-4,ALMANAC,-15.2053835507708
Lapatinib,Dasatinib,LB2518-MEL,FRIEDMAN,-10.3625222173732
Navitoclax,Enzastaurin,MZ-MEL-2,FRIEDMAN,3.81077787851685
Ruxolitinib,Sunitinib,MeWo,FRIEDMAN,-3.05666356712977
Lestaurtinib,Vorinostat,A101D,FRIEDMAN,-4.70587091409039
Vismodegib,MEGESTROL ACETATE,CCRF-CEM,ALMANAC,3.70101026250211
Imatinib,Sunitinib,RXF 393,ALMANAC,-9.75625581640366
Axitinib,Romidepsin,K-562,ALMANAC,-10.8638639729175
Crizotinib,thalidomide,PC-3,ALMANAC,-2.50190470976502
Enzastaurin,Tanespimycin,IPC-298,FRIEDMAN,-7.81249452613977
Erlotinib,Midostaurin,COLO 829,FRIEDMAN,-27.7887160623118
Vandetanib,Fulvestrant,DU-145,ALMANAC,0.956417790404028
Vandetanib,paclitaxel,OVCAR-5,ALMANAC,-0.743187470952426
Palbociclib,Lenalidomide,RVH-421,FRIEDMAN,37.6130241664441
Nilotinib,Vismodegib,COLO 800,FRIEDMAN,-36.2027507842228
Sorafenib,Vatalanib,COLO 792,FRIEDMAN,5.85234191949877
Ruxolitinib,Vismodegib,WM115,FRIEDMAN,-13.7750019566779
Crizotinib,Pioglitazone,A2058,FRIEDMAN,-7.47504230253392
Vandetanib,RAF265,MDA-MB-175-VII,ASTRAZENECA,-19.3632311076552
Ruxolitinib,Nilotinib,T-47D,ALMANAC,5.01872987371709
Vandetanib,Vemurafenib,HOP-92,ALMANAC,-3.09760660636994
Romidepsin,mitotane,DU-145,ALMANAC,-28.6941048804217
Lestaurtinib,Pioglitazone,COLO 800,FRIEDMAN,2.8206980649197
Enzastaurin,Crizotinib,Mel Ho,FRIEDMAN,2.73958193750937
Vorinostat,SNS-032,MZ-MEL-2,FRIEDMAN,-12.8176583830249
Fulvestrant,Sorafenib,MDA-MB-468,ALMANAC,-3.68013502549818
Palbociclib,Dasatinib,A375,FRIEDMAN,10.6561527658449
Enzastaurin,Erlotinib,COLO 800,FRIEDMAN,-55.8631388814447
Vemurafenib,thalidomide,SF-295,ALMANAC,0.431974383492643
Vatalanib,Cediranib,RVH-421,FRIEDMAN,-3.34884623682213
geldanamycin,Sorafenib,A375,ONEIL,4.123908949931413
MEGESTROL ACETATE,Romidepsin,SNB-75,ALMANAC,-70.2999036867985
MEGESTROL ACETATE,Fulvestrant,IGROV1,ALMANAC,-1.12378053304192
Palbociclib,RAF265,MZ-MEL-2,FRIEDMAN,3.76263087552562
Linsitinib,Pioglitazone,UACC62,FRIEDMAN,9.88273123726286
raloxifene,Abiraterone,HS 578T,ALMANAC,1.81167106108652
Abiraterone,MEGESTROL ACETATE,NCI-H226,ALMANAC,-17.3020898939298
Abiraterone,Romidepsin,OVCAR-8,ALMANAC,-19.9070387036396
Crizotinib,Dasatinib,UACC62,FRIEDMAN,10.2186466383352
Vismodegib,Lenalidomide,SK-MEL-28,ALMANAC,0.927573028434272
Axitinib,Sorafenib,NCI-H522,ALMANAC,-5.1527567304814
Vismodegib,Romidepsin,PC-3,ALMANAC,-34.1793964690133
Vatalanib,Lenalidomide,COLO 829,FRIEDMAN,-1.23850971271555
Vismodegib,Vandetanib,OVCAR-4,ALMANAC,-11.0532557836023
Navitoclax,Lestaurtinib,A101D,FRIEDMAN,15.2185387792962
Romidepsin,Fulvestrant,HOP-92,ALMANAC,-47.1939360857124
MEGESTROL ACETATE,Fulvestrant,U251,ALMANAC,-3.87926395826948
raloxifene,Vismodegib,T-47D,ALMANAC,3.34497203844968
Gefitinib,Imatinib,HOP-92,ALMANAC,2.38121593087264
Lenalidomide,celecoxib,HS 578T,ALMANAC,-4.64484910460929
Vemurafenib,mitotane,HCT-15,ALMANAC,2.68563452016896
Abiraterone,paclitaxel,LOX IMVI,ALMANAC,27.766071767998
Tideglusib,Cediranib,IPC-298,FRIEDMAN,-1.80510127860961
Ruxolitinib,Sunitinib,SK-MEL-2,FRIEDMAN,-1.42518422332369
Nilotinib,Sunitinib,BT-549,ALMANAC,-8.41516804218192
Crizotinib,Dasatinib,SF-295,ALMANAC,-1.27366575906526
Tideglusib,Vismodegib,LOX IMVI,FRIEDMAN,-15.2832916065014
Sunitinib,Midostaurin,WM115,FRIEDMAN,-15.2074774589978
Sorafenib,Bexarotene,MZ-MEL-2,FRIEDMAN,8.75488667216316
Pazopanib,VX-702,COLO 800,FRIEDMAN,32.9961119156817
Lapatinib,Sorafenib,HT29,ONEIL,-3.0332808194811403
raloxifene,thalidomide,SK-MEL-2,ALMANAC,-3.89308508268612
RAF265,Pioglitazone,451Lu,FRIEDMAN,-31.9456521663148
Pazopanib,RAF265,SKMEL30,FRIEDMAN,20.1855575223137
Navitoclax,Bexarotene,A375,FRIEDMAN,7.41008461012797
vinblastine,Sunitinib,A375,ONEIL,0.3189015990893598
mitotane,Nilotinib,DU-145,ALMANAC,-4.88714272064505
VX-702,Vismodegib,451Lu,FRIEDMAN,-18.7676743274892
Abiraterone,Ruxolitinib,OVCAR-8,ALMANAC,-3.28044692661797
Pazopanib,Enzastaurin,WM115,FRIEDMAN,-27.1633587855898
Abiraterone,MEGESTROL ACETATE,RXF 393,ALMANAC,-19.5627702442295
Gefitinib,chloroquine,MDA-MB-361,ASTRAZENECA,-2.14083022045729
Abiraterone,Vorinostat,HS 578T,ALMANAC,-8.69361863373824
Vemurafenib,celecoxib,CCRF-CEM,ALMANAC,-4.32026185084171
raloxifene,Crizotinib,UACC-257,ALMANAC,-0.588681945163875
Vismodegib,Ruxolitinib,NCI-H460,ALMANAC,-2.26616463716014
Enzastaurin,Pioglitazone,WT2-iPS,FRIEDMAN,-2.22073155510735
raloxifene,Lenalidomide,HS 578T,ALMANAC,-1.90196214888804
Vismodegib,Gefitinib,UACC62,ALMANAC,8.04598745297872
raloxifene,Vismodegib,TK-10,ALMANAC,1.65427825628891
Imatinib,mitotane,SF-539,ALMANAC,-3.03130196414424
Palbociclib,Lenalidomide,IPC-298,FRIEDMAN,-0.311778715484356
Vismodegib,Abiraterone,UACC62,ALMANAC,2.25135449387877
Gefitinib,Sorafenib,SN12C,ALMANAC,-4.25144642880452
MEGESTROL ACETATE,Sunitinib,UACC-257,ALMANAC,-2.23841195029523
Navitoclax,Lapatinib,MZ-MEL-2,FRIEDMAN,28.1778871721014
VX-702,Vismodegib,SK-MEL-5,FRIEDMAN,-14.6027360786114
Vemurafenib,thalidomide,NCI-H460,ALMANAC,0.410168838681039
Abiraterone,Nilotinib,HCT-15,ALMANAC,-4.56158909197502
Ruxolitinib,Imatinib,NCI-H522,ALMANAC,-2.07418275746795
Vismodegib,Nilotinib,PC-3,ALMANAC,10.398863590156
Nilotinib,Fingolimod,Mel Ho,FRIEDMAN,0.630889875187683
Axitinib,Ruxolitinib,KM12,ALMANAC,6.41591002046806
Vismodegib,Gefitinib,RPMI-8226,ALMANAC,-5.48246324022832
Romidepsin,Lapatinib,SF-539,ALMANAC,-63.046569
Vorinostat,Sorafenib,MCF7,ALMANAC,-51.5801500878241
Sunitinib,Sorafenib,M14,ALMANAC,-12.434743385546
Abiraterone,Imatinib,MDA-MB-231,ALMANAC,-1.9918814332468
Axitinib,Sunitinib,COLO 205,ALMANAC,-5.66300295215826
Crizotinib,MEGESTROL ACETATE,NCI-H226,ALMANAC,-14.0582593311694
Midostaurin,SNS-032,A2058,FRIEDMAN,12.5812156749738
mitotane,Nilotinib,SW-620,ALMANAC,-2.97756010606375
Vemurafenib,Vemurafenib,UACC-257,ALMANAC,3.33081730376897
Vemurafenib,Nilotinib,PC-3,ALMANAC,7.43862224338582
VX-702,Palbociclib,Mel Ho,FRIEDMAN,-12.3147976274779
Navitoclax,Linsitinib,COLO 829,FRIEDMAN,-8.48383920037444
